기준년월,행정구,시간대,평균이용금액(만원),평균이용건수
202404,수영구,15시,50647.4219,10110
202404,수영구,16시,27964.4309,8233
202404,수영구,17시,25625.3526,8213
202404,수영구,18시,27055.4209,8415
202404,수영구,19시,26648.0809,7567
202404,수영구,20시,23915.6333,6390
202404,수영구,21시,17765.5845,4998
202404,수영구,22시,10932.9881,3541
202404,수영구,23시,7494.8644,2300
202404,연제구,00시,3408.5505,1162
202404,연제구,01시,2548.7857,775
202404,연제구,02시,1687.0506,532
202404,연제구,03시,1100.2197,371
202404,연제구,04시,875.9009,350
202404,연제구,05시,927.0628,531
202404,연제구,06시,1627.3685,874
202404,연제구,07시,2832.572,1439
202404,연제구,08시,7192.9558,3370
202404,연제구,09시,15652.5419,4868
202404,연제구,10시,28061.0082,6200
202404,연제구,11시,35707.0506,8211
202404,연제구,12시,37908.4357,11256
202404,연제구,13시,29055.133,8306
202404,연제구,14시,30345.982,8027
202404,연제구,15시,31660.8253,8212
202404,연제구,16시,30600.4644,8559
202404,연제구,17시,30491.3991,8976
202404,연제구,18시,27564.6789,9400
202404,연제구,19시,27603.3674,7990
202404,연제구,20시,24531.3368,6517
202404,연제구,21시,16430.3327,4910
202404,연제구,22시,9277.7654,3140
202404,연제구,23시,5887.0688,1991
202404,영도구,00시,1234.3423,478
202404,영도구,01시,759.1939,302
202404,영도구,02시,525.18,199
202404,영도구,03시,328.3875,134
202404,영도구,04시,262.9046,167
202404,영도구,05시,360.458,252
202404,영도구,06시,706.3532,540
202404,영도구,07시,1178.6698,834
202404,영도구,08시,1988.875,1318
202404,영도구,09시,5415.4467,2076
202404,영도구,10시,8428.2797,2523
202404,영도구,11시,9694.9528,3561
202404,영도구,12시,12615.0437,4728
202404,영도구,13시,9676.8518,3390
202404,영도구,14시,9803.9696,3357
202404,영도구,15시,9529.8326,3359
202404,영도구,16시,9001.8991,3382
202404,영도구,17시,9365.239,3505
202404,영도구,18시,9772.6173,3466
202404,영도구,19시,9228.5661,2828
202404,영도구,20시,7228.2156,2186
202404,영도구,21시,4420.9527,1618
202404,영도구,22시,2823.3448,1120
202404,영도구,23시,1900.0287,765
202404,중구,00시,2149.0726,528
202404,중구,01시,1720.7341,381
202404,중구,02시,1131.5129,264
202404,중구,03시,722.5847,183
202404,중구,04시,457.6828,150
202404,중구,05시,569.9973,174
202404,중구,06시,554.7578,292
202404,중구,07시,1006.8555,673
202404,중구,08시,2325.3512,1720
202404,중구,09시,5591.0595,1833
202404,중구,10시,10956.0085,2483
202404,중구,11시,16436.5726,4096
202404,중구,12시,22629.7215,6734
202404,중구,13시,20673.2468,5489
202404,중구,14시,21350.9767,5160
202404,중구,15시,20639.5603,5048
202404,중구,16시,18821.9527,4726
202404,중구,17시,17491.7025,4526
202404,중구,18시,17732.1657,4585
202404,중구,19시,16959.9966,3879
202404,중구,20시,12965.2386,2948
202404,중구,21시,7847.9877,1979
202404,중구,22시,4915.3694,1327
202404,중구,23시,3484.6543,831
202404,해운대구,00시,5023.6408,1901
202404,해운대구,01시,3329.2187,1211
202404,해운대구,02시,2124.6442,793
202404,해운대구,03시,1251.4004,545
202404,해운대구,04시,1070.6039,527
202404,해운대구,05시,1997.6331,852
202404,해운대구,06시,3481.8506,1632
202404,해운대구,07시,5349.7744,2841
202404,해운대구,08시,11051.4447,5700
202404,해운대구,09시,27538.5259,8831
202404,해운대구,10시,47717.1313,11241
202404,해운대구,11시,72386.1508,14921
202404,해운대구,12시,79952.4835,19186
202404,해운대구,13시,76322.8927,16261
202404,해운대구,14시,80703.4504,16058
202404,해운대구,15시,87607.7874,15926
202404,해운대구,16시,81549.0662,15867
202404,해운대구,17시,74399.0698,15887
202404,해운대구,18시,70064.1962,15388
202404,해운대구,19시,61278.8534,13218
202404,해운대구,20시,39693.7447,10243
202404,해운대구,21시,23918.3269,7532
202404,해운대구,22시,14305.2812,5075
202404,해운대구,23시,8588.9725,3158
202405,강서구,00시,3957.7777,618
202405,강서구,01시,2266.0992,383
202405,강서구,02시,1614.4749,261
202405,강서구,03시,1453.5407,196
202405,강서구,04시,2000.714,250
202405,강서구,05시,4101.7282,746
202405,강서구,06시,9044.5815,2242
202405,강서구,07시,10773.5312,3142
202405,강서구,08시,14088.4545,3631
202405,강서구,09시,21807.7745,4303
202405,강서구,10시,28151.0134,4940
202405,강서구,11시,34763.5153,6910
202405,강서구,12시,34901.7206,9496
202405,강서구,13시,36696.4057,7142
202405,강서구,14시,35689.3984,6618
202405,강서구,15시,33221.7748,6352
202405,강서구,16시,34803.9189,6716
202405,강서구,17시,34385.2065,7321
202405,강서구,18시,31178.6018,7197
202405,강서구,19시,28626.689,6265
202405,강서구,20시,24305.9229,5089
202405,강서구,21시,15635.012,3204
202405,강서구,22시,9586.5159,1880
202405,강서구,23시,5173.8139,1075
202405,금정구,00시,3089.478,1289
202405,금정구,01시,1891.5608,769
202405,금정구,02시,1291.5904,509
202405,금정구,03시,672.9126,346
202405,금정구,04시,517.0983,311
202405,금정구,05시,1232.7247,576
202405,금정구,06시,2102.4426,1072
202405,금정구,07시,3444.2015,1762
202405,금정구,08시,7503.3017,3506
202405,금정구,09시,17168.8523,5274
202405,금정구,10시,25814.5299,6789
202405,금정구,11시,33639.6272,8860
202405,금정구,12시,40795.1659,12242
202405,금정구,13시,32906.0494,10022
202405,금정구,14시,36027.8661,9342
202405,금정구,15시,30349.4234,9086
202405,금정구,16시,32936.0839,9424
202405,금정구,17시,32190.432,9964
202405,금정구,18시,33064.0948,10220
202405,금정구,19시,28496.7179,8512
202405,금정구,20시,21928.0894,6727
202405,금정구,21시,13935.7111,4929
202405,금정구,22시,8167.684,3329
202405,금정구,23시,4945.5092,2048
202405,기장군,00시,1708.0245,605
202405,기장군,01시,1093.5487,354
202405,기장군,02시,641.8281,235
202405,기장군,03시,353.7441,146
202405,기장군,04시,395.3614,162
202405,기장군,05시,1336.5654,417
202405,기장군,06시,2643.6062,942
202405,기장군,07시,3892.9243,1569
202405,기장군,08시,5796.7695,2370
202405,기장군,09시,11441.6062,3764
202405,기장군,10시,19969.9028,5029
202405,기장군,11시,34302.9734,7402
202405,기장군,12시,47329.9451,10379
202405,기장군,13시,49415.1875,9707
202405,기장군,14시,47213.9126,9380
202405,기장군,15시,45090.1925,8836
202405,기장군,16시,41198.8831,8543
202405,기장군,17시,40245.69,8246
202405,기장군,18시,37965.499,7900
202405,기장군,19시,33387.9033,6670
202405,기장군,20시,23610.4175,4992
202405,기장군,21시,10380.7325,3043
202405,기장군,22시,5042.2814,1782
202405,기장군,23시,2907.0463,1044
202405,남구,00시,4070.8052,1569
202405,남구,01시,2493.2682,981
202405,남구,02시,1880.9127,672
202405,남구,03시,1267.1128,493
202405,남구,04시,1266.1311,447
202405,남구,05시,2305.2747,723
202405,남구,06시,3221.6898,1078
202405,남구,07시,4123.8363,1857
202405,남구,08시,7370.2443,3747
202405,남구,09시,14993.0563,5557
202405,남구,10시,25217.0006,7251
202405,남구,11시,30374.881,9546
202405,남구,12시,35277.1768,12930
202405,남구,13시,30770.7348,10190
202405,남구,14시,30997.5737,9656
202405,남구,15시,32430.6507,9857
202405,남구,16시,32075.8309,10169
202405,남구,17시,31710.7642,10534
202405,남구,18시,32369.3221,10582
202405,남구,19시,30066.0622,9205
202405,남구,20시,24540.1071,7438
202405,남구,21시,16303.5039,5794
202405,남구,22시,9492.7939,3809
202405,남구,23시,6243.1925,2505
202405,동구,00시,2094.4869,643
202405,동구,01시,1486.5798,466
202405,동구,02시,1175.9455,312
202405,동구,03시,1345.1786,233
202405,동구,04시,692.8473,263
202405,동구,05시,1061.5951,484
202405,동구,06시,2056.0369,864
202405,동구,07시,2696.2893,1464
202405,동구,08시,4640.4863,2817
202405,동구,09시,10440.2719,3372
202405,동구,10시,15710.8615,3854
202405,동구,11시,20259.4052,5604
202405,동구,12시,21882.1377,7588
202405,동구,13시,16318.6983,5459
202405,동구,14시,16702.3528,4937
202405,동구,15시,15309.3916,4757
202405,동구,16시,14563.2433,4784
202405,동구,17시,13639.2358,4637
202405,동구,18시,13402.6582,4980
202405,동구,19시,12463.091,4281
202405,동구,20시,9738.0782,3265
202405,동구,21시,6460.9252,2456
202405,동구,22시,4304.5766,1572
202405,동구,23시,3064.3032,1003
202405,동래구,00시,5187.3956,1549
202405,동래구,01시,3595.1012,1027
202405,동래구,02시,2363.0544,682
202405,동래구,03시,1620.1794,460
202405,동래구,04시,1181.2664,439
202405,동래구,05시,2082.3604,805
202405,동래구,06시,2595.5795,1291
202405,동래구,07시,4016.2332,1886
202405,동래구,08시,10794.5864,3805
202405,동래구,09시,24231.0506,6406
202405,동래구,10시,43215.2373,8453
202405,동래구,11시,49863.4965,10288
202405,동래구,12시,50313.1292,12955
202405,동래구,13시,42308.6833,11223
202405,동래구,14시,45076.6373,11025
202405,동래구,15시,42145.3451,11119
202405,동래구,16시,43797.6505,11614
202405,동래구,17시,41819.9995,12191
202405,동래구,18시,43538.9775,12582
202405,동래구,19시,39705.8265,10795
202405,동래구,20시,31554.6976,8675
202405,동래구,21시,21170.391,6368
202405,동래구,22시,13033.1698,4286
202405,동래구,23시,8647.3084,2625
202405,부산진구,00시,9838.7144,3311
202405,부산진구,01시,7210.1561,2382
202405,부산진구,02시,4850.3846,1693
202405,부산진구,03시,3409.6727,1257
202405,부산진구,04시,2670.3895,1071
202405,부산진구,05시,3048.794,1521
202405,부산진구,06시,3787.1002,2041
202405,부산진구,07시,5228.0626,3115
202405,부산진구,08시,12617.8132,6687
202405,부산진구,09시,34744.1668,10400
202405,부산진구,10시,57384.9236,13241
202405,부산진구,11시,73793.1479,17734
202405,부산진구,12시,80269.8245,24185
202405,부산진구,13시,72682.396,20881
202405,부산진구,14시,79500.0957,19840
202405,부산진구,15시,79966.8005,19870
202405,부산진구,16시,74985.2476,20001
202405,부산진구,17시,67826.9483,20232
202405,부산진구,18시,67817.567,20573
202405,부산진구,19시,63152.9485,17643
202405,부산진구,20시,50920.7868,14433
202405,부산진구,21시,33349.3278,10900
202405,부산진구,22시,21740.8422,7738
202405,부산진구,23시,14818.3062,5104
202405,북구,00시,3560.1854,1222
202405,북구,01시,2362.4543,767
202405,북구,02시,1641.3695,521
202405,북구,03시,1111.8383,385
202405,북구,04시,993.4481,400
202405,북구,05시,1387.1851,729
202405,북구,06시,2415.0127,1179
202405,북구,07시,3315.2044,1762
202405,북구,08시,6390.0748,3338
202405,북구,09시,19829.612,6414
202405,북구,10시,34044.2487,8937
202405,북구,11시,42165.5429,10821
202405,북구,12시,42563.7436,12825
202405,북구,13시,37932.4237,11185
202405,북구,14시,41891.031,11566
202405,북구,15시,43129.2837,12245
202405,북구,16시,44265.8503,12940
202405,북구,17시,43878.1699,13402
202405,북구,18시,43806.0735,13321
202405,북구,19시,38725.5161,11061
202405,북구,20시,31355.3465,8940
202405,북구,21시,18711.5868,6221
202405,북구,22시,8333.0539,3236
202405,북구,23시,5798.994,1999
202405,사상구,00시,3575.7929,1233
202405,사상구,01시,2571.5986,829
202405,사상구,02시,1688.3781,553
202405,사상구,03시,1210.9261,421
202405,사상구,04시,1212.703,446
202405,사상구,05시,2643.3107,922
202405,사상구,06시,4232.5072,1692
202405,사상구,07시,6313.733,2883
202405,사상구,08시,9665.464,4121
202405,사상구,09시,20058.7206,5641
202405,사상구,10시,26780.4726,6920
202405,사상구,11시,31051.7477,8562
202405,사상구,12시,34796.12,11373
202405,사상구,13시,30838.3973,9006
202405,사상구,14시,31050.3036,8596
202405,사상구,15시,30996.7306,8468
202405,사상구,16시,31154.7896,8722
202405,사상구,17시,30551.3644,9527
202405,사상구,18시,29940.1179,9744
202405,사상구,19시,28406.1234,8212
202405,사상구,20시,23540.8123,6767
202405,사상구,21시,14986.6368,4898
202405,사상구,22시,9355.2707,3173
202405,사상구,23시,5968.8722,1971
202405,사하구,00시,4616.9434,1508
202405,사하구,01시,3397.9009,1003
202405,사하구,02시,2139.1721,702
202405,사하구,03시,1402.803,502
202405,사하구,04시,1414.3748,501
202405,사하구,05시,2222.2961,941
202405,사하구,06시,3580.2539,1926
202405,사하구,07시,4526.7044,2778
202405,사하구,08시,7750.464,4035
202405,사하구,09시,17554.7455,6314
202405,사하구,10시,28805.1348,8234
202405,사하구,11시,34600.6241,10237
202405,사하구,12시,38125.2034,12641
202405,사하구,13시,30323.5906,10415
202405,사하구,14시,33661.4645,10457
202405,사하구,15시,33452.297,10532
202405,사하구,16시,34686.7792,11044
202405,사하구,17시,36694.1759,12002
202405,사하구,18시,36494.8022,12170
202405,사하구,19시,33918.2289,10142
202405,사하구,20시,27839.359,8217
202405,사하구,21시,17226.4562,5889
202405,사하구,22시,10146.1474,3827
202405,사하구,23시,6843.3562,2368
202405,서구,00시,1090.5652,402
202405,서구,01시,583.3425,241
202405,서구,02시,406.4597,172
202405,서구,03시,251.2843,128
202405,서구,04시,277.0739,137
202405,서구,05시,695.2519,302
202405,서구,06시,1242.595,664
202405,서구,07시,2917.5919,1143
202405,서구,08시,6223.6806,2116
202405,서구,09시,16652.2667,3186
202405,서구,10시,21421.4535,3927
202405,서구,11시,22617.7179,4640
202405,서구,12시,20189.6421,5547
202405,서구,13시,16592.4399,4343
202405,서구,14시,18110.6309,4284
202405,서구,15시,15830.7789,3951
202405,서구,16시,12921.009,3645
202405,서구,17시,10643.4189,3500
202405,서구,18시,10372.1982,3423
202405,서구,19시,9833.0576,2909
202405,서구,20시,7372.8949,2307
202405,서구,21시,5037.7269,1762
202405,서구,22시,2947.9595,1206
202405,서구,23시,1730.6315,714
202405,수영구,00시,5178.3057,1557
202405,수영구,01시,3516.1857,1062
202405,수영구,02시,2291.2995,699
202405,수영구,03시,1534.3085,460
202405,수영구,04시,864.9352,367
202405,수영구,05시,980.8791,519
202405,수영구,06시,1505.3583,744
202405,수영구,07시,2333.614,1233
202405,수영구,08시,4908.469,2678
202405,수영구,09시,13725.3493,4455
202405,수영구,10시,24210.2944,5912
202405,수영구,11시,32484.046,7472
202405,수영구,12시,34236.808,9420
202405,수영구,13시,28877.4625,8285
202405,수영구,14시,47030.5975,10163
202405,수영구,15시,34519.1598,9413
202405,수영구,16시,27493.0456,8434
202405,수영구,17시,26433.8305,8387
202405,수영구,18시,27576.1714,8671
202405,수영구,19시,28432.3173,7855
202405,수영구,20시,25888.4163,6748
202405,수영구,21시,18567.5235,5392
202405,수영구,22시,11992.9398,3832
202405,수영구,23시,7917.5066,2449
202405,연제구,00시,3819.5852,1214
202405,연제구,01시,2713.1147,788
202405,연제구,02시,1934.2296,554
202405,연제구,03시,1119.049,409
202405,연제구,04시,895.4638,364
202405,연제구,05시,1106.9992,557
202405,연제구,06시,1619.2948,876
202405,연제구,07시,2761.4652,1436
202405,연제구,08시,7284.7258,3371
202405,연제구,09시,16735.4751,4892
202405,연제구,10시,25925.0484,6257
202405,연제구,11시,36779.4704,8296
202405,연제구,12시,36786.7469,11098
202405,연제구,13시,36599.2466,8418
202405,연제구,14시,32889.6522,8114
202405,연제구,15시,32343.9017,8143
202405,연제구,16시,30935.2478,8510
202405,연제구,17시,29046.3379,8899
202405,연제구,18시,29502.5251,9397
202405,연제구,19시,29376.8862,8106
202405,연제구,20시,25773.7345,6708
202405,연제구,21시,16840.9526,5095
202405,연제구,22시,9352.4492,3266
202405,연제구,23시,6031.4449,2022
202405,영도구,00시,1407.7737,496
202405,영도구,01시,783.9552,314
202405,영도구,02시,551.4421,204
202405,영도구,03시,272.9896,145
202405,영도구,04시,254.4741,161
202405,영도구,05시,372.4371,264
202405,영도구,06시,740.2251,555
202405,영도구,07시,1292.6261,839
202405,영도구,08시,2104.6768,1321
202405,영도구,09시,5552.4833,2117
202405,영도구,10시,8013.683,2642
202405,영도구,11시,10271.9328,3615
202405,영도구,12시,13012.3656,4803
202405,영도구,13시,9938.1206,3552
202405,영도구,14시,10540.4967,3515
202405,영도구,15시,9509.9242,3443
202405,영도구,16시,9237.8191,3469
202405,영도구,17시,10033.373,3587
202405,영도구,18시,10164.704,3488
202405,영도구,19시,9918.0628,2922
202405,영도구,20시,7664.7369,2267
202405,영도구,21시,4971.9499,1705
202405,영도구,22시,2863.523,1184
202405,영도구,23시,2003.0586,799
202405,중구,00시,2347.2792,586
202405,중구,01시,1728.8811,406
202405,중구,02시,1085.57,267
202405,중구,03시,702.9327,203
202405,중구,04시,406.2815,162
202405,중구,05시,457.4813,183
202405,중구,06시,564.4348,326
202405,중구,07시,1273.7068,686
202405,중구,08시,2365.4684,1738
202405,중구,09시,5884.1359,1887
202405,중구,10시,10024.6297,2557
202405,중구,11시,15900.4413,4267
202405,중구,12시,23177.6857,6910
202405,중구,13시,21679.0616,5807
202405,중구,14시,22304.7021,5508
202405,중구,15시,22983.4803,5331
202405,중구,16시,20614.682,4952
202405,중구,17시,18619.5586,4775
202405,중구,18시,18438.1251,4818
202405,중구,19시,18139.0381,4039
202405,중구,20시,13699.4067,3144
202405,중구,21시,8391.8233,2136
202405,중구,22시,5195.4253,1435
202405,중구,23시,3654.6622,936
202405,해운대구,00시,5543.2366,2000
202405,해운대구,01시,3542.2641,1257
202405,해운대구,02시,2216.2978,857
202405,해운대구,03시,1382.4833,583
202405,해운대구,04시,1177.564,557
202405,해운대구,05시,2057.2185,903
202405,해운대구,06시,3819.5106,1653
202405,해운대구,07시,5871.7955,2869
202405,해운대구,08시,11960.7505,5762
202405,해운대구,09시,28307.4849,8942
202405,해운대구,10시,48721.8097,11463
202405,해운대구,11시,71043.5759,15032
202405,해운대구,12시,84183.8283,19557
202405,해운대구,13시,79284.2252,16592
202405,해운대구,14시,85655.395,16356
202405,해운대구,15시,85110.2739,16184
202405,해운대구,16시,80454.8616,16074
202405,해운대구,17시,71610.1998,16106
202405,해운대구,18시,70697.8421,15677
202405,해운대구,19시,62289.7697,13713
202405,해운대구,20시,44077.4387,10758
202405,해운대구,21시,30747.0458,8091
202405,해운대구,22시,19315.0465,5434
202405,해운대구,23시,9309.7183,3370
202406,강서구,00시,3940.2444,717
202406,강서구,01시,2434.315,428
202406,강서구,02시,1551.9174,283
202406,강서구,03시,1595.0045,212
202406,강서구,04시,1931.5912,270
202406,강서구,05시,4034.1731,781
202406,강서구,06시,8554.9441,2235
202406,강서구,07시,11169.0482,3175
202406,강서구,08시,13314.7113,3656
202406,강서구,09시,21321.9109,4345
202406,강서구,10시,29378.8733,4879
202406,강서구,11시,31150.2226,6816
202406,강서구,12시,35890.1461,9395
202406,강서구,13시,34018.4703,7203
202406,강서구,14시,34299.9376,6557
202406,강서구,15시,34881.1167,6334
202406,강서구,16시,36023.7108,6606
202406,강서구,17시,34000.7474,7350
202406,강서구,18시,30348.9279,7185
202406,강서구,19시,28030.21,6378
202406,강서구,20시,23841.2937,5222
202406,강서구,21시,16028.1419,3366
202406,강서구,22시,9594.0594,1947
202406,강서구,23시,5913.3487,1128
202406,금정구,00시,3047.9714,1409
202406,금정구,01시,2030.2873,863
202406,금정구,02시,1270.0684,578
202406,금정구,03시,797.1738,395
202406,금정구,04시,596.5537,353
202406,금정구,05시,1171.1004,605
202406,금정구,06시,2039.7946,1090
202406,금정구,07시,4196.3349,1822
202406,금정구,08시,6647.9815,3443
202406,금정구,09시,16130.4514,5247
202406,금정구,10시,25764.387,6674
202406,금정구,11시,27815.5168,8472
202406,금정구,12시,36703.75,11476
202406,금정구,13시,34254.3662,9545
202406,금정구,14시,30708.4866,8819
202406,금정구,15시,32079.2386,8624
202406,금정구,16시,28927.8181,8973
202406,금정구,17시,31469.1597,9674
202406,금정구,18시,32726.8345,10108
202406,금정구,19시,27213.0087,8501
202406,금정구,20시,21062.023,6767
202406,금정구,21시,13024.8623,4932
202406,금정구,22시,7381.1201,3346
202406,금정구,23시,4962.267,2110
202406,기장군,00시,1957.9214,681
202406,기장군,01시,1205.1687,409
202406,기장군,02시,668.8892,263
202406,기장군,03시,411.1875,166
202406,기장군,04시,352.3162,181
202406,기장군,05시,1258.6832,488
202406,기장군,06시,2840.5414,1000
202406,기장군,07시,3666.1139,1584
202406,기장군,08시,5881.095,2392
202406,기장군,09시,12627.2358,3687
202406,기장군,10시,19587.6615,4934
202406,기장군,11시,32285.16,7201
202406,기장군,12시,44443.743,9845
202406,기장군,13시,45516.5332,9156
202406,기장군,14시,42275.262,8781
202406,기장군,15시,41237.0462,8300
202406,기장군,16시,39222.525,8207
202406,기장군,17시,38499.5783,7995
202406,기장군,18시,36230.8328,7763
202406,기장군,19시,31214.2413,6604
202406,기장군,20시,22601.9787,5101
202406,기장군,21시,10294.8797,3249
202406,기장군,22시,5366.9972,1894
202406,기장군,23시,2972.8237,1110
202406,남구,00시,3981.3436,1695
202406,남구,01시,2588.8703,1089
202406,남구,02시,1708.3354,735
202406,남구,03시,1312.8478,524
202406,남구,04시,1326.9855,491
202406,남구,05시,2145.8334,740
202406,남구,06시,3038.1563,1115
202406,남구,07시,3782.3052,1892
202406,남구,08시,6998.1652,3818
202406,남구,09시,14850.0207,5552
202406,남구,10시,25498.4126,7387
202406,남구,11시,30956.5029,9663
202406,남구,12시,34393.8968,12577
202406,남구,13시,29970.0105,10180
202406,남구,14시,30964.6682,9612
202406,남구,15시,31585.0964,9803
202406,남구,16시,32358.0433,10160
202406,남구,17시,32308.013,10648
202406,남구,18시,32261.2492,10816
202406,남구,19시,29756.333,9404
202406,남구,20시,23958.737,7684
202406,남구,21시,15860.1604,5895
202406,남구,22시,9668.9414,3955
202406,남구,23시,6196.1319,2611
202406,동구,00시,2081.7173,685
202406,동구,01시,1668.1579,488
202406,동구,02시,1165.4517,329
202406,동구,03시,1155.9576,251
202406,동구,04시,933.0478,278
202406,동구,05시,1051.8331,493
202406,동구,06시,1756.0295,870
202406,동구,07시,2974.5713,1480
202406,동구,08시,4882.7022,2857
202406,동구,09시,9545.7123,3435
202406,동구,10시,18053.0742,3968
202406,동구,11시,20471.457,5758
202406,동구,12시,20532.8838,7611
202406,동구,13시,16667.3217,5584
202406,동구,14시,17393.066,5042
202406,동구,15시,15162.9,4740
202406,동구,16시,13505.3144,4794
202406,동구,17시,13598.4272,4723
202406,동구,18시,13050.2584,5001
202406,동구,19시,12201.7284,4310
202406,동구,20시,9514.8093,3308
202406,동구,21시,6410.8038,2484
202406,동구,22시,4296.9062,1646
202406,동구,23시,3039.9471,1016
202406,동래구,00시,5287.9069,1675
202406,동래구,01시,3672.1462,1078
202406,동래구,02시,2432.5706,727
202406,동래구,03시,1547.9856,506
202406,동래구,04시,1210.2686,470
202406,동래구,05시,1974.4771,853
202406,동래구,06시,2725.0395,1344
202406,동래구,07시,4350.8512,1880
202406,동래구,08시,9437.7619,3906
202406,동래구,09시,24547.6723,6525
202406,동래구,10시,43303.5018,8575
202406,동래구,11시,51835.3613,10243
202406,동래구,12시,50206.6232,12818
202406,동래구,13시,41093.8415,11079
202406,동래구,14시,43512.1812,10709
202406,동래구,15시,42333.8582,10916
202406,동래구,16시,42772.3509,11705
202406,동래구,17시,41483.2572,12430
202406,동래구,18시,40829.0141,12673
202406,동래구,19시,37867.036,10926
202406,동래구,20시,31945.4171,8992
202406,동래구,21시,21197.7289,6623
202406,동래구,22시,13271.3081,4419
202406,동래구,23시,8737.8167,2742
202406,부산진구,00시,9835.8016,3514
202406,부산진구,01시,7086.2806,2466
202406,부산진구,02시,4679.1604,1766
202406,부산진구,03시,3307.3953,1306
202406,부산진구,04시,2417.9664,1131
202406,부산진구,05시,3194.1126,1557
202406,부산진구,06시,3635.2299,2080
202406,부산진구,07시,5303.403,3220
202406,부산진구,08시,11738.543,6703
202406,부산진구,09시,32207.2528,10325
202406,부산진구,10시,59078.6736,13281
202406,부산진구,11시,72888.5987,17354
202406,부산진구,12시,76702.7191,23364
202406,부산진구,13시,68699.3896,20050
202406,부산진구,14시,75890.8834,18922
202406,부산진구,15시,75127.055,19013
202406,부산진구,16시,69443.884,19434
202406,부산진구,17시,64200.367,19709
202406,부산진구,18시,63403.1652,20136
202406,부산진구,19시,60936.4188,17523
202406,부산진구,20시,49621.7806,14354
202406,부산진구,21시,32393.7244,10930
202406,부산진구,22시,21248.6655,7775
202406,부산진구,23시,14481.5622,5184
202406,북구,00시,3908.4207,1330
202406,북구,01시,2448.7305,831
202406,북구,02시,1651.0379,569
202406,북구,03시,1128.9365,404
202406,북구,04시,917.746,409
202406,북구,05시,1493.1686,728
202406,북구,06시,2479.7155,1178
202406,북구,07시,3074.9045,1791
202406,북구,08시,6530.3862,3393
202406,북구,09시,20319.4323,6656
202406,북구,10시,33945.5219,9123
202406,북구,11시,41609.017,10957
202406,북구,12시,41497.4111,12708
202406,북구,13시,38501.7095,11147
202406,북구,14시,38899.8999,11098
202406,북구,15시,42517.3617,11973
202406,북구,16시,44786.8316,12787
202406,북구,17시,44223.3124,13337
202406,북구,18시,42471.5247,13302
202406,북구,19시,37454.164,11149
202406,북구,20시,30811.8837,9145
202406,북구,21시,18896.4545,6483
202406,북구,22시,8346.486,3308
202406,북구,23시,5608.4506,2084
202406,사상구,00시,3791.5748,1347
202406,사상구,01시,2553.9539,899
202406,사상구,02시,1656.4014,600
202406,사상구,03시,1194.8308,448
202406,사상구,04시,1236.6981,509
202406,사상구,05시,2684.3491,965
202406,사상구,06시,4382.5851,1755
202406,사상구,07시,6247.2283,2975
202406,사상구,08시,9628.5364,4171
202406,사상구,09시,20275.9653,5596
202406,사상구,10시,25984.2365,6977
202406,사상구,11시,31195.3747,8494
202406,사상구,12시,34184.0019,11102
202406,사상구,13시,30873.3832,8788
202406,사상구,14시,29835.5298,8399
202406,사상구,15시,30867.1128,8388
202406,사상구,16시,29581.2174,8575
202406,사상구,17시,31613.6391,9498
202406,사상구,18시,29288.9868,9721
202406,사상구,19시,27753.9204,8308
202406,사상구,20시,23156.8367,6856
202406,사상구,21시,14937.9879,5096
202406,사상구,22시,9504.4185,3235
202406,사상구,23시,6132.1451,2049
202406,사하구,00시,4690.239,1610
202406,사하구,01시,3389.8053,1080
202406,사하구,02시,2175.5891,756
202406,사하구,03시,1601.939,552
202406,사하구,04시,1407.4136,541
202406,사하구,05시,2129.3544,959
202406,사하구,06시,3521.7665,1901
202406,사하구,07시,4564.9142,2851
202406,사하구,08시,7873.0829,4098
202406,사하구,09시,17900.7268,6311
202406,사하구,10시,28635.7149,8159
202406,사하구,11시,33181.6842,10052
202406,사하구,12시,35761.3776,12435
202406,사하구,13시,29540.922,10116
202406,사하구,14시,31892.3049,10167
202406,사하구,15시,33968.8841,10406
202406,사하구,16시,33926.4194,10871
202406,사하구,17시,35034.8602,11917
202406,사하구,18시,35650.9957,12170
202406,사하구,19시,33486.5942,10233
202406,사하구,20시,26876.0712,8351
202406,사하구,21시,17358.5441,6049
202406,사하구,22시,10330.3871,3944
202406,사하구,23시,6742.4136,2451
202406,서구,00시,1064.1729,456
202406,서구,01시,755.0381,288
202406,서구,02시,392.4966,199
202406,서구,03시,299.9614,137
202406,서구,04시,269.2941,147
202406,서구,05시,577.4684,297
202406,서구,06시,1256.8465,660
202406,서구,07시,2695.9967,1190
202406,서구,08시,6370.5747,2143
202406,서구,09시,16967.9379,3166
202406,서구,10시,21282.1609,3828
202406,서구,11시,21355.6979,4508
202406,서구,12시,19542.8291,5350
202406,서구,13시,16213.3167,4162
202406,서구,14시,17523.2827,4136
202406,서구,15시,14150.2641,3867
202406,서구,16시,12948.0222,3658
202406,서구,17시,10597.8034,3504
202406,서구,18시,10296.1495,3471
202406,서구,19시,9699.473,2995
202406,서구,20시,7594.8476,2390
202406,서구,21시,4985.5393,1845
202406,서구,22시,2930.6216,1274
202406,서구,23시,1767.5396,754
202406,수영구,00시,5511.2112,1709
202406,수영구,01시,3644.1678,1146
202406,수영구,02시,2286.8723,762
202406,수영구,03시,1442.8098,510
202406,수영구,04시,938.8131,397
