기준연월,시·도코드,시·도명,시·군·구 코드,시·군·구 명,체류강도_지표코드,체류특성,체류특성_강도지수,,"※ ‘체류특성_강도지수’는 
실제 방문자 수 또는 비율(%)을 의미하는 값이 아니라, 
타권역 방문자 비중·숙박 비중·숙박일수별 방문자 수 
등을 기반으로 산출된 관광 체류 강도 세부 지표값입니다. 
따라서 수치가 높을수록 해당 체류 특성이 
강하게 나타나는 것으로 해석합니다.",,,,,
202509,26,부산광역시,26200,영도구,2105,3박 방문자수,71.75,,,,,,,
202509,26,부산광역시,26230,부산진구,2101,타권역 방문자 비중,80.17,,,,,,,
202509,26,부산광역시,26230,부산진구,2102,숙박 비중,59.49,,,,,,,
202509,26,부산광역시,26230,부산진구,2103,1박 방문자수,87.41,,,,,,,
202509,26,부산광역시,26230,부산진구,2104,2박 방문자수,83.63,,,,,,,
202509,26,부산광역시,26230,부산진구,2105,3박 방문자수,106.54,,,,,,,
202509,26,부산광역시,26260,동래구,2101,타권역 방문자 비중,71.69,,,,,,,
202509,26,부산광역시,26260,동래구,2102,숙박 비중,58.44,,,,,,,
202509,26,부산광역시,26260,동래구,2103,1박 방문자수,67.67,,,,,,,
202509,26,부산광역시,26260,동래구,2104,2박 방문자수,69.91,,,,,,,
202509,26,부산광역시,26260,동래구,2105,3박 방문자수,83.4,,,,,,,
202509,26,부산광역시,26290,남구,2101,타권역 방문자 비중,68.11,,,,,,,
202509,26,부산광역시,26290,남구,2102,숙박 비중,61.61,,,,,,,
202509,26,부산광역시,26290,남구,2103,1박 방문자수,67.2,,,,,,,
202509,26,부산광역시,26290,남구,2104,2박 방문자수,70.18,,,,,,,
202509,26,부산광역시,26290,남구,2105,3박 방문자수,90.9,,,,,,,
202509,26,부산광역시,26320,북구,2101,타권역 방문자 비중,53.92,,,,,,,
202509,26,부산광역시,26320,북구,2102,숙박 비중,60.63,,,,,,,
202509,26,부산광역시,26320,북구,2103,1박 방문자수,61.95,,,,,,,
202509,26,부산광역시,26320,북구,2104,2박 방문자수,66.17,,,,,,,
202509,26,부산광역시,26320,북구,2105,3박 방문자수,76.88,,,,,,,
202509,26,부산광역시,26350,해운대구,2101,타권역 방문자 비중,72.04,,,,,,,
202509,26,부산광역시,26350,해운대구,2102,숙박 비중,68.13,,,,,,,
202509,26,부산광역시,26350,해운대구,2103,1박 방문자수,104.73,,,,,,,
202509,26,부산광역시,26350,해운대구,2104,2박 방문자수,113.77,,,,,,,
202509,26,부산광역시,26350,해운대구,2105,3박 방문자수,109.35,,,,,,,
202509,26,부산광역시,26380,사하구,2101,타권역 방문자 비중,55.54,,,,,,,
202509,26,부산광역시,26380,사하구,2102,숙박 비중,62.47,,,,,,,
202509,26,부산광역시,26380,사하구,2103,1박 방문자수,63.47,,,,,,,
202509,26,부산광역시,26380,사하구,2104,2박 방문자수,67.08,,,,,,,
202509,26,부산광역시,26380,사하구,2105,3박 방문자수,83.35,,,,,,,
202509,26,부산광역시,26410,금정구,2101,타권역 방문자 비중,71.91,,,,,,,
202509,26,부산광역시,26410,금정구,2102,숙박 비중,58.51,,,,,,,
202509,26,부산광역시,26410,금정구,2103,1박 방문자수,62.11,,,,,,,
202509,26,부산광역시,26410,금정구,2104,2박 방문자수,66.65,,,,,,,
202509,26,부산광역시,26410,금정구,2105,3박 방문자수,86.68,,,,,,,
202509,26,부산광역시,26440,강서구,2101,타권역 방문자 비중,89.05,,,,,,,
202509,26,부산광역시,26440,강서구,2102,숙박 비중,54.41,,,,,,,
202509,26,부산광역시,26440,강서구,2103,1박 방문자수,64.52,,,,,,,
202509,26,부산광역시,26440,강서구,2104,2박 방문자수,64.96,,,,,,,
202509,26,부산광역시,26440,강서구,2105,3박 방문자수,73.8,,,,,,,
202509,26,부산광역시,26470,연제구,2101,타권역 방문자 비중,86,,,,,,,
202509,26,부산광역시,26470,연제구,2102,숙박 비중,58.46,,,,,,,
202509,26,부산광역시,26470,연제구,2103,1박 방문자수,64.07,,,,,,,
202509,26,부산광역시,26470,연제구,2104,2박 방문자수,66.28,,,,,,,
202509,26,부산광역시,26470,연제구,2105,3박 방문자수,77.58,,,,,,,
202509,26,부산광역시,26500,수영구,2101,타권역 방문자 비중,84.84,,,,,,,
202509,26,부산광역시,26500,수영구,2102,숙박 비중,62.76,,,,,,,
202509,26,부산광역시,26500,수영구,2103,1박 방문자수,76.57,,,,,,,
202509,26,부산광역시,26500,수영구,2104,2박 방문자수,78.39,,,,,,,
202509,26,부산광역시,26500,수영구,2105,3박 방문자수,79.5,,,,,,,
202509,26,부산광역시,26530,사상구,2101,타권역 방문자 비중,79.64,,,,,,,
202509,26,부산광역시,26530,사상구,2102,숙박 비중,58.86,,,,,,,
202509,26,부산광역시,26530,사상구,2103,1박 방문자수,64.61,,,,,,,
202509,26,부산광역시,26530,사상구,2104,2박 방문자수,66.99,,,,,,,
202509,26,부산광역시,26530,사상구,2105,3박 방문자수,79.16,,,,,,,
202509,26,부산광역시,26710,기장군,2101,타권역 방문자 비중,82.05,,,,,,,
202509,26,부산광역시,26710,기장군,2102,숙박 비중,59.33,,,,,,,
202509,26,부산광역시,26710,기장군,2103,1박 방문자수,71.47,,,,,,,
202509,26,부산광역시,26710,기장군,2104,2박 방문자수,70.09,,,,,,,
202509,26,부산광역시,26710,기장군,2105,3박 방문자수,74.84,,,,,,,
202510,26,부산광역시,26110,중구,2101,타권역 방문자 비중,117.28,,,,,,,
202510,26,부산광역시,26110,중구,2102,숙박 비중,55.92,,,,,,,
202510,26,부산광역시,26110,중구,2103,1박 방문자수,68.15,,,,,,,
202510,26,부산광역시,26110,중구,2104,2박 방문자수,70.26,,,,,,,
202510,26,부산광역시,26110,중구,2105,3박 방문자수,68.57,,,,,,,
202510,26,부산광역시,26140,서구,2101,타권역 방문자 비중,86.67,,,,,,,
202510,26,부산광역시,26140,서구,2102,숙박 비중,65.24,,,,,,,
202510,26,부산광역시,26140,서구,2103,1박 방문자수,65.28,,,,,,,
202510,26,부산광역시,26140,서구,2104,2박 방문자수,70.96,,,,,,,
202510,26,부산광역시,26140,서구,2105,3박 방문자수,77.1,,,,,,,
202510,26,부산광역시,26170,동구,2101,타권역 방문자 비중,107.92,,,,,,,
202510,26,부산광역시,26170,동구,2102,숙박 비중,57.23,,,,,,,
202510,26,부산광역시,26170,동구,2103,1박 방문자수,67.45,,,,,,,
202510,26,부산광역시,26170,동구,2104,2박 방문자수,70.12,,,,,,,
202510,26,부산광역시,26170,동구,2105,3박 방문자수,71.89,,,,,,,
202510,26,부산광역시,26200,영도구,2101,타권역 방문자 비중,79.82,,,,,,,
202510,26,부산광역시,26200,영도구,2102,숙박 비중,62.62,,,,,,,
202510,26,부산광역시,26200,영도구,2103,1박 방문자수,62.66,,,,,,,
202510,26,부산광역시,26200,영도구,2104,2박 방문자수,67.86,,,,,,,
202510,26,부산광역시,26200,영도구,2105,3박 방문자수,72.89,,,,,,,
202510,26,부산광역시,26230,부산진구,2101,타권역 방문자 비중,81.7,,,,,,,
202510,26,부산광역시,26230,부산진구,2102,숙박 비중,63.06,,,,,,,
202510,26,부산광역시,26230,부산진구,2103,1박 방문자수,98.22,,,,,,,
202510,26,부산광역시,26230,부산진구,2104,2박 방문자수,97.24,,,,,,,
202510,26,부산광역시,26230,부산진구,2105,3박 방문자수,118.95,,,,,,,
202510,26,부산광역시,26260,동래구,2101,타권역 방문자 비중,74.68,,,,,,,
202510,26,부산광역시,26260,동래구,2102,숙박 비중,63.52,,,,,,,
202510,26,부산광역시,26260,동래구,2103,1박 방문자수,74.64,,,,,,,
202510,26,부산광역시,26260,동래구,2104,2박 방문자수,80.45,,,,,,,
202510,26,부산광역시,26260,동래구,2105,3박 방문자수,100.37,,,,,,,
202510,26,부산광역시,26290,남구,2101,타권역 방문자 비중,66.95,,,,,,,
202510,26,부산광역시,26290,남구,2102,숙박 비중,67.04,,,,,,,
202510,26,부산광역시,26290,남구,2103,1박 방문자수,71.78,,,,,,,
202510,26,부산광역시,26290,남구,2104,2박 방문자수,78.59,,,,,,,
202510,26,부산광역시,26290,남구,2105,3박 방문자수,96.08,,,,,,,
202510,26,부산광역시,26320,북구,2101,타권역 방문자 비중,58.02,,,,,,,
202510,26,부산광역시,26320,북구,2102,숙박 비중,68.21,,,,,,,
202510,26,부산광역시,26320,북구,2103,1박 방문자수,68.99,,,,,,,
202510,26,부산광역시,26320,북구,2104,2박 방문자수,75.97,,,,,,,
202510,26,부산광역시,26320,북구,2105,3박 방문자수,93.24,,,,,,,
202510,26,부산광역시,26350,해운대구,2101,타권역 방문자 비중,76.05,,,,,,,
202510,26,부산광역시,26350,해운대구,2102,숙박 비중,73.75,,,,,,,
202510,26,부산광역시,26350,해운대구,2103,1박 방문자수,117.25,,,,,,,
202510,26,부산광역시,26350,해운대구,2104,2박 방문자수,142.91,,,,,,,
202510,26,부산광역시,26350,해운대구,2105,3박 방문자수,141.15,,,,,,,
202510,26,부산광역시,26380,사하구,2101,타권역 방문자 비중,58.7,,,,,,,
202510,26,부산광역시,26380,사하구,2102,숙박 비중,69.67,,,,,,,
202510,26,부산광역시,26380,사하구,2103,1박 방문자수,70.39,,,,,,,
202510,26,부산광역시,26380,사하구,2104,2박 방문자수,76.12,,,,,,,
202510,26,부산광역시,26380,사하구,2105,3박 방문자수,95.67,,,,,,,
202510,26,부산광역시,26410,금정구,2101,타권역 방문자 비중,71.96,,,,,,,
202510,26,부산광역시,26410,금정구,2102,숙박 비중,62.39,,,,,,,
202510,26,부산광역시,26410,금정구,2103,1박 방문자수,66.75,,,,,,,
202510,26,부산광역시,26410,금정구,2104,2박 방문자수,73.33,,,,,,,
202510,26,부산광역시,26410,금정구,2105,3박 방문자수,88.35,,,,,,,
202510,26,부산광역시,26440,강서구,2101,타권역 방문자 비중,93.88,,,,,,,
202510,26,부산광역시,26440,강서구,2102,숙박 비중,56.75,,,,,,,
202510,26,부산광역시,26440,강서구,2103,1박 방문자수,69.32,,,,,,,
202510,26,부산광역시,26440,강서구,2104,2박 방문자수,70.62,,,,,,,
202510,26,부산광역시,26440,강서구,2105,3박 방문자수,81.06,,,,,,,
202510,26,부산광역시,26470,연제구,2101,타권역 방문자 비중,89.57,,,,,,,
202510,26,부산광역시,26470,연제구,2102,숙박 비중,64.01,,,,,,,
202510,26,부산광역시,26470,연제구,2103,1박 방문자수,70.19,,,,,,,
202510,26,부산광역시,26470,연제구,2104,2박 방문자수,75.6,,,,,,,
202510,26,부산광역시,26470,연제구,2105,3박 방문자수,90.04,,,,,,,
202510,26,부산광역시,26500,수영구,2101,타권역 방문자 비중,88.65,,,,,,,
202510,26,부산광역시,26500,수영구,2102,숙박 비중,65.95,,,,,,,
202510,26,부산광역시,26500,수영구,2103,1박 방문자수,82.43,,,,,,,
202510,26,부산광역시,26500,수영구,2104,2박 방문자수,87.85,,,,,,,
202510,26,부산광역시,26500,수영구,2105,3박 방문자수,91.55,,,,,,,
202510,26,부산광역시,26530,사상구,2101,타권역 방문자 비중,78.91,,,,,,,
202510,26,부산광역시,26530,사상구,2102,숙박 비중,64.17,,,,,,,
202510,26,부산광역시,26530,사상구,2103,1박 방문자수,69.86,,,,,,,
202510,26,부산광역시,26530,사상구,2104,2박 방문자수,72.93,,,,,,,
202510,26,부산광역시,26530,사상구,2105,3박 방문자수,84.52,,,,,,,
202510,26,부산광역시,26710,기장군,2101,타권역 방문자 비중,90.57,,,,,,,
202510,26,부산광역시,26710,기장군,2102,숙박 비중,60.56,,,,,,,
202510,26,부산광역시,26710,기장군,2103,1박 방문자수,76.73,,,,,,,
202510,26,부산광역시,26710,기장군,2104,2박 방문자수,79.03,,,,,,,
202510,26,부산광역시,26710,기장군,2105,3박 방문자수,85.85,,,,,,,
202511,26,부산광역시,26110,중구,2101,타권역 방문자 비중,114.56,,,,,,,
202511,26,부산광역시,26110,중구,2102,숙박 비중,55.11,,,,,,,
202511,26,부산광역시,26110,중구,2103,1박 방문자수,66.81,,,,,,,
202511,26,부산광역시,26110,중구,2104,2박 방문자수,65.35,,,,,,,
202511,26,부산광역시,26110,중구,2105,3박 방문자수,66.29,,,,,,,
202511,26,부산광역시,26140,서구,2101,타권역 방문자 비중,83.39,,,,,,,
202511,26,부산광역시,26140,서구,2102,숙박 비중,61.67,,,,,,,
202511,26,부산광역시,26140,서구,2103,1박 방문자수,63.05,,,,,,,
202511,26,부산광역시,26140,서구,2104,2박 방문자수,65.37,,,,,,,
202511,26,부산광역시,26140,서구,2105,3박 방문자수,70.5,,,,,,,
202511,26,부산광역시,26170,동구,2101,타권역 방문자 비중,107.49,,,,,,,
202511,26,부산광역시,26170,동구,2102,숙박 비중,55.32,,,,,,,
202511,26,부산광역시,26170,동구,2103,1박 방문자수,65.67,,,,,,,
202511,26,부산광역시,26170,동구,2104,2박 방문자수,65.5,,,,,,,
202511,26,부산광역시,26170,동구,2105,3박 방문자수,67.88,,,,,,,
202511,26,부산광역시,26200,영도구,2101,타권역 방문자 비중,73.73,,,,,,,
202511,26,부산광역시,26200,영도구,2102,숙박 비중,58.99,,,,,,,
202511,26,부산광역시,26200,영도구,2103,1박 방문자수,59.72,,,,,,,
202511,26,부산광역시,26200,영도구,2104,2박 방문자수,62.37,,,,,,,
202511,26,부산광역시,26200,영도구,2105,3박 방문자수,66.48,,,,,,,
202511,26,부산광역시,26230,부산진구,2101,타권역 방문자 비중,79.87,,,,,,,
202511,26,부산광역시,26230,부산진구,2102,숙박 비중,59.17,,,,,,,
202511,26,부산광역시,26230,부산진구,2103,1박 방문자수,89,,,,,,,
202511,26,부산광역시,26230,부산진구,2104,2박 방문자수,81.8,,,,,,,
202511,26,부산광역시,26230,부산진구,2105,3박 방문자수,100.02,,,,,,,
202511,26,부산광역시,26260,동래구,2101,타권역 방문자 비중,72.03,,,,,,,
202511,26,부산광역시,26260,동래구,2102,숙박 비중,58.36,,,,,,,
202511,26,부산광역시,26260,동래구,2103,1박 방문자수,68.5,,,,,,,
202511,26,부산광역시,26260,동래구,2104,2박 방문자수,69.91,,,,,,,
202511,26,부산광역시,26260,동래구,2105,3박 방문자수,81.65,,,,,,,
202511,26,부산광역시,26290,남구,2101,타권역 방문자 비중,65.16,,,,,,,
202511,26,부산광역시,26290,남구,2102,숙박 비중,61.32,,,,,,,
202511,26,부산광역시,26290,남구,2103,1박 방문자수,67.9,,,,,,,
202511,26,부산광역시,26290,남구,2104,2박 방문자수,69.16,,,,,,,
202511,26,부산광역시,26290,남구,2105,3박 방문자수,82.74,,,,,,,
202511,26,부산광역시,26320,북구,2101,타권역 방문자 비중,54.77,,,,,,,
202511,26,부산광역시,26320,북구,2102,숙박 비중,60.61,,,,,,,
202511,26,부산광역시,26320,북구,2103,1박 방문자수,63.17,,,,,,,
202511,26,부산광역시,26320,북구,2104,2박 방문자수,65.66,,,,,,,
202511,26,부산광역시,26320,북구,2105,3박 방문자수,75.51,,,,,,,
202511,26,부산광역시,26350,해운대구,2101,타권역 방문자 비중,73.61,,,,,,,
202511,26,부산광역시,26350,해운대구,2102,숙박 비중,69.34,,,,,,,
202511,26,부산광역시,26350,해운대구,2103,1박 방문자수,113.95,,,,,,,
202511,26,부산광역시,26350,해운대구,2104,2박 방문자수,111.83,,,,,,,
202511,26,부산광역시,26350,해운대구,2105,3박 방문자수,108.8,,,,,,,
202511,26,부산광역시,26380,사하구,2101,타권역 방문자 비중,54.21,,,,,,,
202511,26,부산광역시,26380,사하구,2102,숙박 비중,62.61,,,,,,,
202511,26,부산광역시,26380,사하구,2103,1박 방문자수,64.25,,,,,,,
202511,26,부산광역시,26380,사하구,2104,2박 방문자수,66.3,,,,,,,
202511,26,부산광역시,26380,사하구,2105,3박 방문자수,80.12,,,,,,,
202511,26,부산광역시,26410,금정구,2101,타권역 방문자 비중,68.54,,,,,,,
202511,26,부산광역시,26410,금정구,2102,숙박 비중,57.28,,,,,,,
202511,26,부산광역시,26410,금정구,2103,1박 방문자수,62.56,,,,,,,
202511,26,부산광역시,26410,금정구,2104,2박 방문자수,65.52,,,,,,,
202511,26,부산광역시,26410,금정구,2105,3박 방문자수,76.03,,,,,,,
202511,26,부산광역시,26440,강서구,2101,타권역 방문자 비중,90.39,,,,,,,
202511,26,부산광역시,26440,강서구,2102,숙박 비중,54.59,,,,,,,
202511,26,부산광역시,26440,강서구,2103,1박 방문자수,65.45,,,,,,,
202511,26,부산광역시,26440,강서구,2104,2박 방문자수,65.18,,,,,,,
202511,26,부산광역시,26440,강서구,2105,3박 방문자수,74.72,,,,,,,
202511,26,부산광역시,26470,연제구,2101,타권역 방문자 비중,87.17,,,,,,,
202511,26,부산광역시,26470,연제구,2102,숙박 비중,59.05,,,,,,,
202511,26,부산광역시,26470,연제구,2103,1박 방문자수,65.72,,,,,,,
202511,26,부산광역시,26470,연제구,2104,2박 방문자수,66.82,,,,,,,
202511,26,부산광역시,26470,연제구,2105,3박 방문자수,78.05,,,,,,,
202511,26,부산광역시,26500,수영구,2101,타권역 방문자 비중,86.44,,,,,,,
202511,26,부산광역시,26500,수영구,2102,숙박 비중,63.02,,,,,,,
202511,26,부산광역시,26500,수영구,2103,1박 방문자수,79.28,,,,,,,
202511,26,부산광역시,26500,수영구,2104,2박 방문자수,77.88,,,,,,,
202511,26,부산광역시,26500,수영구,2105,3박 방문자수,78.19,,,,,,,
202511,26,부산광역시,26530,사상구,2101,타권역 방문자 비중,76.75,,,,,,,
202511,26,부산광역시,26530,사상구,2102,숙박 비중,59.11,,,,,,,
202511,26,부산광역시,26530,사상구,2103,1박 방문자수,65.29,,,,,,,
202511,26,부산광역시,26530,사상구,2104,2박 방문자수,65.3,,,,,,,
202511,26,부산광역시,26530,사상구,2105,3박 방문자수,74.98,,,,,,,
202511,26,부산광역시,26710,기장군,2101,타권역 방문자 비중,84.79,,,,,,,
202511,26,부산광역시,26710,기장군,2102,숙박 비중,58.79,,,,,,,
202511,26,부산광역시,26710,기장군,2103,1박 방문자수,72.82,,,,,,,
202511,26,부산광역시,26710,기장군,2104,2박 방문자수,68.6,,,,,,,
202511,26,부산광역시,26710,기장군,2105,3박 방문자수,75.01,,,,,,,
202512,26,부산광역시,26110,중구,2101,타권역 방문자 비중,116.18,,,,,,,
202512,26,부산광역시,26110,중구,2102,숙박 비중,55.2,,,,,,,
202512,26,부산광역시,26110,중구,2103,1박 방문자수,67.88,,,,,,,
202512,26,부산광역시,26110,중구,2104,2박 방문자수,66.2,,,,,,,
202512,26,부산광역시,26110,중구,2105,3박 방문자수,66.4,,,,,,,
202512,26,부산광역시,26140,서구,2101,타권역 방문자 비중,82.73,,,,,,,
202512,26,부산광역시,26140,서구,2102,숙박 비중,63.51,,,,,,,
202512,26,부산광역시,26140,서구,2103,1박 방문자수,64.13,,,,,,,
202512,26,부산광역시,26140,서구,2104,2박 방문자수,66.63,,,,,,,
202512,26,부산광역시,26140,서구,2105,3박 방문자수,71.87,,,,,,,
202512,26,부산광역시,26170,동구,2101,타권역 방문자 비중,107.32,,,,,,,
202512,26,부산광역시,26170,동구,2102,숙박 비중,56.55,,,,,,,
202512,26,부산광역시,26170,동구,2103,1박 방문자수,67.24,,,,,,,
202512,26,부산광역시,26170,동구,2104,2박 방문자수,67.33,,,,,,,
202512,26,부산광역시,26170,동구,2105,3박 방문자수,69.19,,,,,,,
202512,26,부산광역시,26200,영도구,2101,타권역 방문자 비중,73.71,,,,,,,
202512,26,부산광역시,26200,영도구,2102,숙박 비중,59.54,,,,,,,
202512,26,부산광역시,26200,영도구,2103,1박 방문자수,60.2,,,,,,,
202512,26,부산광역시,26200,영도구,2104,2박 방문자수,62.85,,,,,,,
202512,26,부산광역시,26200,영도구,2105,3박 방문자수,66.12,,,,,,,
202512,26,부산광역시,26230,부산진구,2101,타권역 방문자 비중,81.71,,,,,,,
202512,26,부산광역시,26230,부산진구,2102,숙박 비중,60.55,,,,,,,
202512,26,부산광역시,26230,부산진구,2103,1박 방문자수,95.75,,,,,,,
202512,26,부산광역시,26230,부산진구,2104,2박 방문자수,86.82,,,,,,,
202512,26,부산광역시,26230,부산진구,2105,3박 방문자수,106.47,,,,,,,
202512,26,부산광역시,26260,동래구,2101,타권역 방문자 비중,72.9,,,,,,,
202512,26,부산광역시,26260,동래구,2102,숙박 비중,60.04,,,,,,,
202512,26,부산광역시,26260,동래구,2103,1박 방문자수,72.08,,,,,,,
202512,26,부산광역시,26260,동래구,2104,2박 방문자수,73.04,,,,,,,
202512,26,부산광역시,26260,동래구,2105,3박 방문자수,86.8,,,,,,,
202512,26,부산광역시,26290,남구,2101,타권역 방문자 비중,65.78,,,,,,,
202512,26,부산광역시,26290,남구,2102,숙박 비중,64.07,,,,,,,
202512,26,부산광역시,26290,남구,2103,1박 방문자수,70.64,,,,,,,
202512,26,부산광역시,26290,남구,2104,2박 방문자수,72.29,,,,,,,
202512,26,부산광역시,26290,남구,2105,3박 방문자수,89.02,,,,,,,
202512,26,부산광역시,26320,북구,2101,타권역 방문자 비중,54.03,,,,,,,
202512,26,부산광역시,26320,북구,2102,숙박 비중,63.41,,,,,,,
202512,26,부산광역시,26320,북구,2103,1박 방문자수,64.99,,,,,,,
202512,26,부산광역시,26320,북구,2104,2박 방문자수,68.09,,,,,,,
202512,26,부산광역시,26320,북구,2105,3박 방문자수,79.4,,,,,,,
202512,26,부산광역시,26350,해운대구,2101,타권역 방문자 비중,74.93,,,,,,,
202512,26,부산광역시,26350,해운대구,2102,숙박 비중,71.29,,,,,,,
202512,26,부산광역시,26350,해운대구,2103,1박 방문자수,122.6,,,,,,,
202512,26,부산광역시,26350,해운대구,2104,2박 방문자수,122.81,,,,,,,
202512,26,부산광역시,26350,해운대구,2105,3박 방문자수,111.81,,,,,,,
202512,26,부산광역시,26380,사하구,2101,타권역 방문자 비중,53.58,,,,,,,
202512,26,부산광역시,26380,사하구,2102,숙박 비중,64.83,,,,,,,
202512,26,부산광역시,26380,사하구,2103,1박 방문자수,65.66,,,,,,,
202512,26,부산광역시,26380,사하구,2104,2박 방문자수,68.2,,,,,,,
202512,26,부산광역시,26380,사하구,2105,3박 방문자수,81.45,,,,,,,
202512,26,부산광역시,26410,금정구,2101,타권역 방문자 비중,67.08,,,,,,,
202512,26,부산광역시,26410,금정구,2102,숙박 비중,59.43,,,,,,,
202512,26,부산광역시,26410,금정구,2103,1박 방문자수,63.71,,,,,,,
202512,26,부산광역시,26410,금정구,2104,2박 방문자수,67.03,,,,,,,
202512,26,부산광역시,26410,금정구,2105,3박 방문자수,78.99,,,,,,,
202512,26,부산광역시,26440,강서구,2101,타권역 방문자 비중,89.86,,,,,,,
202512,26,부산광역시,26440,강서구,2102,숙박 비중,55.41,,,,,,,
202512,26,부산광역시,26440,강서구,2103,1박 방문자수,66.45,,,,,,,
202512,26,부산광역시,26440,강서구,2104,2박 방문자수,66.47,,,,,,,
202512,26,부산광역시,26440,강서구,2105,3박 방문자수,75.35,,,,,,,
202512,26,부산광역시,26470,연제구,2101,타권역 방문자 비중,87.44,,,,,,,
202512,26,부산광역시,26470,연제구,2102,숙박 비중,60.11,,,,,,,
202512,26,부산광역시,26470,연제구,2103,1박 방문자수,67.11,,,,,,,
202512,26,부산광역시,26470,연제구,2104,2박 방문자수,68.61,,,,,,,
202512,26,부산광역시,26470,연제구,2105,3박 방문자수,79.43,,,,,,,
202512,26,부산광역시,26500,수영구,2101,타권역 방문자 비중,85.88,,,,,,,
202512,26,부산광역시,26500,수영구,2102,숙박 비중,65.15,,,,,,,
202512,26,부산광역시,26500,수영구,2103,1박 방문자수,82.38,,,,,,,
202512,26,부산광역시,26500,수영구,2104,2박 방문자수,81.09,,,,,,,
202512,26,부산광역시,26500,수영구,2105,3박 방문자수,81.39,,,,,,,
202512,26,부산광역시,26530,사상구,2101,타권역 방문자 비중,76.48,,,,,,,
202512,26,부산광역시,26530,사상구,2102,숙박 비중,60.71,,,,,,,
202512,26,부산광역시,26530,사상구,2103,1박 방문자수,66.4,,,,,,,
202512,26,부산광역시,26530,사상구,2104,2박 방문자수,66.8,,,,,,,
202512,26,부산광역시,26530,사상구,2105,3박 방문자수,76.64,,,,,,,
202512,26,부산광역시,26710,기장군,2101,타권역 방문자 비중,83.02,,,,,,,
202512,26,부산광역시,26710,기장군,2102,숙박 비중,61.1,,,,,,,
202512,26,부산광역시,26710,기장군,2103,1박 방문자수,76.03,,,,,,,
202512,26,부산광역시,26710,기장군,2104,2박 방문자수,71.31,,,,,,,
202512,26,부산광역시,26710,기장군,2105,3박 방문자수,75.72,,,,,,,
202601,26,부산광역시,26110,중구,2101,타권역 방문자 비중,113.96,,,,,,,
202601,26,부산광역시,26110,중구,2102,숙박 비중,55.73,,,,,,,
202601,26,부산광역시,26110,중구,2103,1박 방문자수,66.96,,,,,,,
202601,26,부산광역시,26110,중구,2104,2박 방문자수,65.96,,,,,,,
202601,26,부산광역시,26110,중구,2105,3박 방문자수,66.57,,,,,,,
202601,26,부산광역시,26140,서구,2101,타권역 방문자 비중,82.51,,,,,,,
202601,26,부산광역시,26140,서구,2102,숙박 비중,63.25,,,,,,,
202601,26,부산광역시,26140,서구,2103,1박 방문자수,63.16,,,,,,,
202601,26,부산광역시,26140,서구,2104,2박 방문자수,66.34,,,,,,,
202601,26,부산광역시,26140,서구,2105,3박 방문자수,71.14,,,,,,,
202601,26,부산광역시,26170,동구,2101,타권역 방문자 비중,106.56,,,,,,,
202601,26,부산광역시,26170,동구,2102,숙박 비중,56.35,,,,,,,
202601,26,부산광역시,26170,동구,2103,1박 방문자수,66.32,,,,,,,
202601,26,부산광역시,26170,동구,2104,2박 방문자수,67.01,,,,,,,
202601,26,부산광역시,26170,동구,2105,3박 방문자수,68.8,,,,,,,
202601,26,부산광역시,26200,영도구,2101,타권역 방문자 비중,74.66,,,,,,,
202601,26,부산광역시,26200,영도구,2102,숙박 비중,59.2,,,,,,,
202601,26,부산광역시,26200,영도구,2103,1박 방문자수,59.12,,,,,,,
202601,26,부산광역시,26200,영도구,2104,2박 방문자수,62.76,,,,,,,
202601,26,부산광역시,26200,영도구,2105,3박 방문자수,66.82,,,,,,,
202601,26,부산광역시,26230,부산진구,2101,타권역 방문자 비중,80.73,,,,,,,
202601,26,부산광역시,26230,부산진구,2102,숙박 비중,60.37,,,,,,,
202601,26,부산광역시,26230,부산진구,2103,1박 방문자수,92.48,,,,,,,
202601,26,부산광역시,26230,부산진구,2104,2박 방문자수,85.5,,,,,,,
202601,26,부산광역시,26230,부산진구,2105,3박 방문자수,104.19,,,,,,,
202601,26,부산광역시,26260,동래구,2101,타권역 방문자 비중,72.22,,,,,,,
202601,26,부산광역시,26260,동래구,2102,숙박 비중,59.8,,,,,,,
202601,26,부산광역시,26260,동래구,2103,1박 방문자수,69.83,,,,,,,
202601,26,부산광역시,26260,동래구,2104,2박 방문자수,72.2,,,,,,,
202601,26,부산광역시,26260,동래구,2105,3박 방문자수,87.01,,,,,,,
202601,26,부산광역시,26290,남구,2101,타권역 방문자 비중,65.36,,,,,,,
202601,26,부산광역시,26290,남구,2102,숙박 비중,63.59,,,,,,,
202601,26,부산광역시,26290,남구,2103,1박 방문자수,68.51,,,,,,,
202601,26,부산광역시,26290,남구,2104,2박 방문자수,71.25,,,,,,,
202601,26,부산광역시,26290,남구,2105,3박 방문자수,87.26,,,,,,,
