행정구,기준연월,업종대분류,현지인 소비액(만원),외지인 소비액(만원),외국인 소비액(만원)
연제구,202309,식음료업,0,1230000,5428
연제구,202309,여가서비스업,1586,58061,191
연제구,202309,여행업,0,1823,0
연제구,202309,운송업,284,677329,1046
연제구,202309,의료웰니스업,0,91321,1864
연제구,202310,쇼핑업,13873,1640000,4638
연제구,202310,숙박업,3460,24307,4939
연제구,202310,식음료업,0,1200000,6206
연제구,202310,여가서비스업,2000,58495,286
연제구,202310,여행업,0,1506,0
연제구,202310,운송업,85,664476,1425
연제구,202310,의료웰니스업,0,75944,2662
연제구,202311,쇼핑업,10170,1800000,4400
연제구,202311,숙박업,2794,25041,3320
연제구,202311,식음료업,0,1190000,6633
연제구,202311,여가서비스업,1732,47968,331
연제구,202311,여행업,0,1919,0
연제구,202311,운송업,0,622355,1385
연제구,202311,의료웰니스업,0,82330,2062
연제구,202312,쇼핑업,9789,1820000,4415
연제구,202312,숙박업,4425,28391,3365
연제구,202312,식음료업,0,1450000,4557
연제구,202312,여가서비스업,3610,64394,211
연제구,202312,여행업,1014,1623,0
연제구,202312,운송업,268,633772,684
연제구,202312,의료웰니스업,0,101397,1501
연제구,202401,쇼핑업,5546,2040000,5192
연제구,202401,숙박업,2968,19964,6750
연제구,202401,식음료업,0,1230000,3985
연제구,202401,여가서비스업,1965,64102,290
연제구,202401,여행업,0,2670,0
연제구,202401,운송업,0,572147,735
연제구,202401,의료웰니스업,0,79782,791
연제구,202402,쇼핑업,8368,1610000,3252
연제구,202402,숙박업,3419,17147,4765
연제구,202402,식음료업,0,1150000,3726
연제구,202402,여가서비스업,2956,60947,191
연제구,202402,여행업,0,1153,0
연제구,202402,운송업,0,554593,730
연제구,202402,의료웰니스업,0,86294,2013
연제구,202403,쇼핑업,11703,1810000,4770
연제구,202403,숙박업,3690,20682,2878
연제구,202403,식음료업,0,1280000,4532
연제구,202403,여가서비스업,2824,61879,136
연제구,202403,여행업,0,0,0
연제구,202403,운송업,0,611816,984
연제구,202403,의료웰니스업,0,100912,2658
연제구,202404,쇼핑업,11586,1560000,5560
연제구,202404,숙박업,3388,17932,3752
연제구,202404,식음료업,0,1180000,4932
연제구,202404,여가서비스업,2428,55105,302
연제구,202404,여행업,0,3249,0
연제구,202404,운송업,0,656392,1745
연제구,202404,의료웰니스업,0,79500,1884
연제구,202405,쇼핑업,10636,1790000,6220
연제구,202405,숙박업,4382,21381,1880
연제구,202405,식음료업,0,1320000,6311
연제구,202405,여가서비스업,3737,60072,376
연제구,202405,여행업,200,2192,0
연제구,202405,운송업,202,736681,1431
연제구,202405,의료웰니스업,0,96899,2832
연제구,202406,쇼핑업,8855,1750000,6043
연제구,202406,숙박업,3343,17933,272
연제구,202406,식음료업,0,1290000,6667
연제구,202406,여가서비스업,3303,56743,275
연제구,202406,여행업,0,0,0
연제구,202406,운송업,46,720134,1428
연제구,202406,의료웰니스업,0,107760,4353
연제구,202407,쇼핑업,10916,1830000,6029
연제구,202407,숙박업,4507,17331,315
연제구,202407,식음료업,0,1270000,5834
연제구,202407,여가서비스업,2685,56379,658
연제구,202407,여행업,0,5043,0
연제구,202407,운송업,382,715338,1530
연제구,202407,의료웰니스업,0,98012,1968
연제구,202408,쇼핑업,9417,1990000,5987
연제구,202408,숙박업,5189,19763,232
연제구,202408,식음료업,0,1280000,5996
연제구,202408,여가서비스업,3045,56508,438
연제구,202408,여행업,0,4385,0
연제구,202408,운송업,118,774234,1485
연제구,202408,의료웰니스업,0,101602,2979
연제구,202409,쇼핑업,8118,1960000,5706
연제구,202409,숙박업,4814,18553,1020
연제구,202409,식음료업,0,1220000,5716
연제구,202409,여가서비스업,2393,58610,259
연제구,202409,여행업,0,472,0
연제구,202409,운송업,143,736979,1655
연제구,202409,의료웰니스업,0,98845,2590
연제구,202410,쇼핑업,9827,1670000,9340
연제구,202410,숙박업,4041,21308,325
연제구,202410,식음료업,0,1240000,8734
연제구,202410,여가서비스업,2409,59648,451
연제구,202410,여행업,0,2641,0
연제구,202410,운송업,550,741242,2288
연제구,202410,의료웰니스업,0,90607,4326
연제구,202411,쇼핑업,10352,1640000,6404
연제구,202411,숙박업,3936,21373,240
연제구,202411,식음료업,0,1250000,7376
연제구,202411,여가서비스업,1441,55468,163
연제구,202411,여행업,0,7627,0
연제구,202411,운송업,115,678485,1649
연제구,202411,의료웰니스업,0,99190,5159
연제구,202412,쇼핑업,8809,1640000,5866
연제구,202412,숙박업,3586,17944,314
연제구,202412,식음료업,0,1400000,6595
연제구,202412,여가서비스업,4051,55797,453
연제구,202412,여행업,0,4093,0
연제구,202412,운송업,71,699970,1106
연제구,202412,의료웰니스업,0,100995,2829
연제구,202501,쇼핑업,7656,1990000,4241
연제구,202501,숙박업,3821,17183,98
연제구,202501,식음료업,0,1240000,4994
연제구,202501,여가서비스업,2526,50040,453
연제구,202501,여행업,0,3069,28
연제구,202501,운송업,130,660646,1014
연제구,202501,의료웰니스업,0,90720,2013
연제구,202502,쇼핑업,11335,1410000,3460
연제구,202502,숙박업,2936,12995,348
연제구,202502,식음료업,0,1120000,4319
연제구,202502,여가서비스업,1192,44253,408
연제구,202502,여행업,0,1636,0
연제구,202502,운송업,260,640072,1199
연제구,202502,의료웰니스업,0,87419,1493
연제구,202503,쇼핑업,12053,1690000,6094
연제구,202503,숙박업,3355,16237,5737
연제구,202503,식음료업,0,1240000,6366
연제구,202503,여가서비스업,1972,49865,281
연제구,202503,여행업,0,751,0
연제구,202503,운송업,400,708939,1627
연제구,202503,의료웰니스업,0,97365,4919
연제구,202504,쇼핑업,12011,1430000,6677
연제구,202504,숙박업,3233,14977,6695
연제구,202504,식음료업,0,1190000,7918
연제구,202504,여가서비스업,2375,47517,383
연제구,202504,여행업,1414,4298,0
연제구,202504,운송업,152,660492,1779
연제구,202504,의료웰니스업,0,87589,3011
연제구,202505,쇼핑업,13938,1620000,7475
연제구,202505,숙박업,2750,23296,5268
연제구,202505,식음료업,0,1350000,8635
연제구,202505,여가서비스업,2885,53626,374
연제구,202505,여행업,0,2074,0
연제구,202505,운송업,207,680705,1750
연제구,202505,의료웰니스업,0,102647,2963
연제구,202506,쇼핑업,13878,1490000,6847
연제구,202506,숙박업,3334,20425,8155
연제구,202506,식음료업,0,1160000,7757
연제구,202506,여가서비스업,2536,48859,247
연제구,202506,여행업,59,3135,474
연제구,202506,운송업,434,652858,1827
연제구,202506,의료웰니스업,0,92658,4285
연제구,202507,쇼핑업,10007,1760000,8608
연제구,202507,숙박업,3520,19490,2963
연제구,202507,식음료업,0,1280000,8686
연제구,202507,여가서비스업,2045,50932,362
연제구,202507,여행업,0,1339,0
연제구,202507,운송업,622,748607,1778
연제구,202507,의료웰니스업,0,106307,3210
연제구,202508,쇼핑업,9702,1640000,7790
연제구,202508,숙박업,5383,21905,2277
연제구,202508,식음료업,0,1320000,7850
연제구,202508,여가서비스업,685,49472,271
연제구,202508,여행업,1589,1498,0
연제구,202508,운송업,127,698330,1598
연제구,202508,의료웰니스업,0,103435,3854
연제구,202509,쇼핑업,9347,1510000,9081
연제구,202509,숙박업,3166,22599,2331
연제구,202509,식음료업,0,1200000,7133
연제구,202509,여가서비스업,1026,43742,1086
연제구,202509,여행업,2725,3454,90
연제구,202509,운송업,104,677477,1861
연제구,202509,의료웰니스업,0,89489,4313
연제구,202510,쇼핑업,13821,1610000,8081
연제구,202510,숙박업,3944,24950,3031
연제구,202510,식음료업,0,1350000,9478
연제구,202510,여가서비스업,1078,56908,479
연제구,202510,여행업,0,4081,0
연제구,202510,운송업,738,682979,2598
연제구,202510,의료웰니스업,0,104686,3538
연제구,202511,쇼핑업,11472,1450000,12861
연제구,202511,숙박업,3343,19852,3467
연제구,202511,식음료업,0,1300000,9253
연제구,202511,여가서비스업,184,43438,303
연제구,202511,여행업,0,3128,0
연제구,202511,운송업,16,665931,2010
연제구,202511,의료웰니스업,0,96641,2671
연제구,202512,쇼핑업,10479,1490000,10605
연제구,202512,숙박업,2711,19271,5051
연제구,202512,식음료업,0,1470000,7494
연제구,202512,여가서비스업,934,49770,329
연제구,202512,여행업,0,898,0
연제구,202512,운송업,123,702565,1481
연제구,202512,의료웰니스업,0,108124,3822
연제구,202601,쇼핑업,9894,1590000,7719
연제구,202601,숙박업,4838,17314,4199
연제구,202601,식음료업,0,1380000,6474
연제구,202601,여가서비스업,1399,50509,535
연제구,202601,여행업,321,3554,0
연제구,202601,운송업,316,657401,1390
연제구,202601,의료웰니스업,0,89349,2475
연제구,202602,쇼핑업,10982,1440000,5299
연제구,202602,숙박업,3730,25835,3981
연제구,202602,식음료업,0,1260000,6745
연제구,202602,여가서비스업,1303,49123,469
연제구,202602,여행업,739,1899,0
연제구,202602,운송업,0,594774,1261
연제구,202602,의료웰니스업,0,95409,2627
연제구,202603,쇼핑업,12303,1340000,8640
연제구,202603,숙박업,5710,27556,5009
연제구,202603,식음료업,0,1280000,11741
연제구,202603,여가서비스업,1131,44742,859
연제구,202603,여행업,0,4259,0
연제구,202603,운송업,80,681066,2209
연제구,202603,의료웰니스업,0,111439,4085
연제구,202604,쇼핑업,9650,1270000,18438
연제구,202604,숙박업,3631,26780,4999
연제구,202604,식음료업,0,1300000,15001
연제구,202604,여가서비스업,268,45230,725
연제구,202604,여행업,0,5906,98
연제구,202604,운송업,178,661733,2382
연제구,202604,의료웰니스업,0,95583,7304
연제구,202605,쇼핑업,9872,1410000,17983
연제구,202605,숙박업,3928,34977,7836
연제구,202605,식음료업,0,1420000,16509
연제구,202605,여가서비스업,121,49266,757
연제구,202605,여행업,0,2615,19
연제구,202605,운송업,427,725921,2382
연제구,202605,의료웰니스업,0,102026,5271
연제구,202606,쇼핑업,11120,1270000,32377
연제구,202606,숙박업,3756,24164,9779
연제구,202606,식음료업,0,1270000,27943
연제구,202606,여가서비스업,1716,50699,723
연제구,202606,여행업,0,5433,0
연제구,202606,운송업,310,678958,2748
연제구,202606,의료웰니스업,0,97410,5446
영도구,202301,쇼핑업,2948,189344,1185
영도구,202301,숙박업,2415,22973,345
영도구,202301,식음료업,0,433377,3053
영도구,202301,여가서비스업,349,16974,131
영도구,202301,여행업,0,70,22
영도구,202301,운송업,0,76484,368
영도구,202301,의료웰니스업,4117,18291,328
영도구,202302,쇼핑업,3376,151468,2314
영도구,202302,숙박업,1912,31839,526
영도구,202302,식음료업,0,412234,2619
영도구,202302,여가서비스업,497,17444,98
영도구,202302,여행업,0,167,0
영도구,202302,운송업,152,72628,379
영도구,202302,의료웰니스업,7280,13435,596
영도구,202303,쇼핑업,10299,198159,5496
영도구,202303,숙박업,2160,25384,1495
영도구,202303,식음료업,0,436298,5425
영도구,202303,여가서비스업,1185,17562,296
영도구,202303,여행업,0,107,99
영도구,202303,운송업,254,78120,1020
영도구,202303,의료웰니스업,2485,17216,705
영도구,202304,쇼핑업,7515,189393,6521
영도구,202304,숙박업,1792,34690,1726
영도구,202304,식음료업,0,455660,8870
영도구,202304,여가서비스업,1134,19369,601
영도구,202304,여행업,0,822,67
영도구,202304,운송업,261,75256,1091
영도구,202304,의료웰니스업,2009,16404,697
영도구,202305,쇼핑업,7339,192883,6344
영도구,202305,숙박업,2563,37989,2144
영도구,202305,식음료업,0,498379,9010
영도구,202305,여가서비스업,289,18639,352
영도구,202305,여행업,0,514,320
영도구,202305,운송업,810,77749,1151
영도구,202305,의료웰니스업,2351,18700,667
영도구,202306,쇼핑업,7801,194285,7832
영도구,202306,숙박업,2007,24580,1154
영도구,202306,식음료업,0,461782,9676
영도구,202306,여가서비스업,2070,22761,483
영도구,202306,여행업,5,2181,680
영도구,202306,운송업,394,81977,1360
영도구,202306,의료웰니스업,1613,12191,620
영도구,202307,쇼핑업,4936,194756,8420
영도구,202307,숙박업,2992,37766,2625
영도구,202307,식음료업,0,467918,9422
영도구,202307,여가서비스업,153,26221,627
영도구,202307,여행업,0,146,0
영도구,202307,운송업,0,81072,880
영도구,202307,의료웰니스업,2163,13322,877
영도구,202308,쇼핑업,5378,228733,18532
영도구,202308,숙박업,4126,47023,2515
영도구,202308,식음료업,0,517154,9558
영도구,202308,여가서비스업,63,29196,861
영도구,202308,여행업,9,281,0
영도구,202308,운송업,0,89980,913
영도구,202308,의료웰니스업,2044,11798,738
영도구,202309,쇼핑업,4901,239227,24538
영도구,202309,숙박업,3287,27862,940
영도구,202309,식음료업,0,506398,9688
영도구,202309,여가서비스업,293,23949,721
영도구,202309,여행업,0,116,5
영도구,202309,운송업,388,85457,1074
영도구,202309,의료웰니스업,2155,15173,466
영도구,202310,쇼핑업,6819,194340,30451
영도구,202310,숙박업,1994,25564,3182
영도구,202310,식음료업,0,506348,13882
영도구,202310,여가서비스업,1228,25926,961
영도구,202310,여행업,0,272,33
영도구,202310,운송업,57,87529,1734
영도구,202310,의료웰니스업,2397,15051,728
영도구,202311,쇼핑업,6704,167061,17129
영도구,202311,숙박업,2341,19439,2522
영도구,202311,식음료업,0,411814,10266
영도구,202311,여가서비스업,377,24127,727
영도구,202311,여행업,8,1015,5
영도구,202311,운송업,0,77554,1435
영도구,202311,의료웰니스업,3801,14277,946
영도구,202312,쇼핑업,5183,204450,30097
영도구,202312,숙박업,2915,30217,1102
영도구,202312,식음료업,0,489480,9442
영도구,202312,여가서비스업,636,32003,538
영도구,202312,여행업,5,103,0
영도구,202312,운송업,0,83161,917
영도구,202312,의료웰니스업,4457,18642,518
영도구,202401,쇼핑업,5397,171258,58197
영도구,202401,숙박업,2514,18861,1491
영도구,202401,식음료업,0,420988,6327
영도구,202401,여가서비스업,2651,30591,664
영도구,202401,여행업,0,1869,30
영도구,202401,운송업,861,68664,554
영도구,202401,의료웰니스업,3816,15557,634
영도구,202402,쇼핑업,4127,188951,34974
영도구,202402,숙박업,2447,22725,685
영도구,202402,식음료업,0,423678,7564
영도구,202402,여가서비스업,2042,34431,551
영도구,202402,여행업,0,1729,65
영도구,202402,운송업,879,68399,538
영도구,202402,의료웰니스업,3306,16608,355
영도구,202403,쇼핑업,3177,218509,64120
영도구,202403,숙박업,1934,33614,1095
영도구,202403,식음료업,0,483962,12098
영도구,202403,여가서비스업,2180,38573,1057
영도구,202403,여행업,0,146,14
영도구,202403,운송업,952,74176,972
영도구,202403,의료웰니스업,4028,19132,736
영도구,202404,쇼핑업,6439,178557,23588
영도구,202404,숙박업,2155,27524,1678
영도구,202404,식음료업,0,436072,17282
영도구,202404,여가서비스업,1455,32236,1556
영도구,202404,여행업,0,450,0
영도구,202404,운송업,797,76115,1429
영도구,202404,의료웰니스업,3280,13822,2993
영도구,202405,쇼핑업,4987,203437,25271
영도구,202405,숙박업,1314,29434,2801
영도구,202405,식음료업,0,512538,17851
영도구,202405,여가서비스업,1889,44718,1627
영도구,202405,여행업,4,80,0
영도구,202405,운송업,1157,81745,1359
영도구,202405,의료웰니스업,3634,16529,1989
영도구,202406,쇼핑업,3852,209525,23180
영도구,202406,숙박업,1768,25673,3637
영도구,202406,식음료업,0,471708,16816
영도구,202406,여가서비스업,1065,33509,2192
영도구,202406,여행업,0,50,0
영도구,202406,운송업,818,81226,1437
영도구,202406,의료웰니스업,2653,17239,1720
영도구,202407,쇼핑업,3346,200873,16703
영도구,202407,숙박업,2684,25657,2381
영도구,202407,식음료업,0,453444,15384
영도구,202407,여가서비스업,1730,46665,1601
영도구,202407,여행업,0,39,0
영도구,202407,운송업,263,81878,1306
영도구,202407,의료웰니스업,2981,16139,1588
영도구,202408,쇼핑업,3362,207928,37498
영도구,202408,숙박업,2032,29525,1644
영도구,202408,식음료업,0,534749,18511
영도구,202408,여가서비스업,2487,92035,2635
영도구,202408,여행업,0,1534,9
영도구,202408,운송업,173,89801,1476
영도구,202408,의료웰니스업,2248,14894,1512
영도구,202409,쇼핑업,3059,222230,23333
영도구,202409,숙박업,2636,20517,1518
영도구,202409,식음료업,0,455947,16869
영도구,202409,여가서비스업,2517,57104,2401
영도구,202409,여행업,0,1701,0
영도구,202409,운송업,222,76492,1384
영도구,202409,의료웰니스업,2378,16798,2329
영도구,202410,쇼핑업,5333,194967,29673
영도구,202410,숙박업,1844,27960,1377
영도구,202410,식음료업,0,454131,23622
영도구,202410,여가서비스업,1373,43137,3531
영도구,202410,여행업,1596,52,139
영도구,202410,운송업,471,75852,1791
영도구,202410,의료웰니스업,2375,14316,1874
영도구,202411,쇼핑업,5569,186943,46587
영도구,202411,숙박업,2125,35940,8670
영도구,202411,식음료업,0,429310,15314
영도구,202411,여가서비스업,821,35436,2924
영도구,202411,여행업,0,2251,0
영도구,202411,운송업,0,72456,1417
영도구,202411,의료웰니스업,3472,14518,1612
영도구,202412,쇼핑업,4925,216604,37897
영도구,202412,숙박업,1874,31295,49116
영도구,202412,식음료업,0,483268,16395
영도구,202412,여가서비스업,1370,45166,2671
영도구,202412,여행업,0,713,0
영도구,202412,운송업,263,76508,1098
영도구,202412,의료웰니스업,8662,24372,1215
영도구,202501,쇼핑업,3851,207795,38657
영도구,202501,숙박업,2338,26655,3156
영도구,202501,식음료업,0,455377,14169
영도구,202501,여가서비스업,1006,49764,2405
영도구,202501,여행업,0,0,0
영도구,202501,운송업,0,70920,780
영도구,202501,의료웰니스업,4422,24606,1232
영도구,202502,쇼핑업,2296,159981,30986
영도구,202502,숙박업,2090,18443,21943
영도구,202502,식음료업,0,351303,11953
영도구,202502,여가서비스업,847,36177,2155
영도구,202502,여행업,0,0,0
영도구,202502,운송업,197,65401,693
영도구,202502,의료웰니스업,3318,17669,1104
영도구,202503,쇼핑업,3498,196204,19174
영도구,202503,숙박업,2332,29837,11462
영도구,202503,식음료업,0,421397,19225
영도구,202503,여가서비스업,905,36018,3323
영도구,202503,여행업,0,685,640
영도구,202503,운송업,0,72188,1156
영도구,202503,의료웰니스업,3808,20214,2027
영도구,202504,쇼핑업,4615,174538,19612
영도구,202504,숙박업,1386,27354,19363
영도구,202504,식음료업,0,395243,27843
영도구,202504,여가서비스업,1006,35440,4672
영도구,202504,여행업,0,15,82
영도구,202504,운송업,0,68962,1667
영도구,202504,의료웰니스업,3096,15233,2922
영도구,202505,쇼핑업,4021,208874,21946
영도구,202505,숙박업,2118,38960,18718
영도구,202505,식음료업,0,543476,30334
영도구,202505,여가서비스업,880,54304,5881
영도구,202505,여행업,0,18,0
영도구,202505,운송업,98,84787,1758
영도구,202505,의료웰니스업,4204,19963,1908
영도구,202506,쇼핑업,2720,185510,15741
영도구,202506,숙박업,2524,23044,31638
영도구,202506,식음료업,0,440163,28960
영도구,202506,여가서비스업,1124,48174,10614
영도구,202506,여행업,0,15,88
영도구,202506,운송업,0,78370,1449
영도구,202506,의료웰니스업,3203,15783,1685
영도구,202507,쇼핑업,3938,190299,16209
영도구,202507,숙박업,2128,20416,16986
영도구,202507,식음료업,0,465672,31760
영도구,202507,여가서비스업,1676,41712,11742
영도구,202507,여행업,0,1330,0
영도구,202507,운송업,0,92344,1864
영도구,202507,의료웰니스업,1625,16268,2227
영도구,202508,쇼핑업,3193,193826,15980
영도구,202508,숙박업,2531,27910,34094
영도구,202508,식음료업,0,526193,33704
영도구,202508,여가서비스업,1776,48708,13828
영도구,202508,여행업,0,86,17
영도구,202508,운송업,0,96341,1995
영도구,202508,의료웰니스업,3070,19670,1844
영도구,202509,쇼핑업,2026,189936,15461
영도구,202509,숙박업,2234,43387,24365
영도구,202509,식음료업,0,402418,35150
영도구,202509,여가서비스업,914,28635,16938
영도구,202509,여행업,0,109,0
영도구,202509,운송업,171,76285,1641
영도구,202509,의료웰니스업,2289,18183,2945
영도구,202510,쇼핑업,4070,219234,24590
영도구,202510,숙박업,2001,41083,28498
영도구,202510,식음료업,0,556823,41968
영도구,202510,여가서비스업,1074,51779,20117
영도구,202510,여행업,0,30,57
영도구,202510,운송업,730,87909,1832
영도구,202510,의료웰니스업,4093,21775,2172
영도구,202511,쇼핑업,3381,174927,18758
영도구,202511,숙박업,2302,26227,20495
영도구,202511,식음료업,0,427652,34773
영도구,202511,여가서비스업,876,42149,15933
영도구,202511,여행업,0,22,180
영도구,202511,운송업,245,81794,1704
영도구,202511,의료웰니스업,4056,17914,1897
영도구,202512,쇼핑업,4049,178442,14724
영도구,202512,숙박업,1542,19650,27564
영도구,202512,식음료업,0,459896,31062
영도구,202512,여가서비스업,832,38720,12171
영도구,202512,여행업,0,866,0
영도구,202512,운송업,0,83838,1433
영도구,202512,의료웰니스업,4747,19767,1644
영도구,202601,쇼핑업,4482,179901,10648
영도구,202601,숙박업,5282,14619,10022
영도구,202601,식음료업,0,441746,25338
영도구,202601,여가서비스업,1138,43810,15073
영도구,202601,여행업,0,53,0
영도구,202601,운송업,0,73319,1185
영도구,202601,의료웰니스업,5743,25518,1616
영도구,202602,쇼핑업,1600,176614,14988
영도구,202602,숙박업,1802,21032,16168
영도구,202602,식음료업,0,457775,32411
영도구,202602,여가서비스업,600,36540,15641
영도구,202602,여행업,0,0,0
영도구,202602,운송업,214,70019,1251
영도구,202602,의료웰니스업,4864,26158,2030
영도구,202603,쇼핑업,6516,188040,22502
영도구,202603,숙박업,1460,26587,12814
영도구,202603,식음료업,0,437286,50450
영도구,202603,여가서비스업,480,34507,15157
영도구,202603,여행업,0,34,0
영도구,202603,운송업,0,87298,1866
영도구,202603,의료웰니스업,3303,20737,2860
영도구,202604,쇼핑업,2536,159810,29637
영도구,202604,숙박업,1641,19285,32335
영도구,202604,식음료업,0,433969,69775
영도구,202604,여가서비스업,830,35928,23929
영도구,202604,여행업,0,32,0
영도구,202604,운송업,117,102862,2521
영도구,202604,의료웰니스업,4135,20543,3618
영도구,202605,쇼핑업,4826,164893,30704
영도구,202605,숙박업,2042,23204,33862
영도구,202605,식음료업,0,592264,90055
영도구,202605,여가서비스업,915,54588,24741
영도구,202605,여행업,0,1156,12
영도구,202605,운송업,80,96010,2423
영도구,202605,의료웰니스업,3378,18296,4313
영도구,202606,쇼핑업,3295,138026,27847
영도구,202606,숙박업,1512,18586,33496
영도구,202606,식음료업,0,461943,83288
영도구,202606,여가서비스업,669,36662,22191
영도구,202606,여행업,0,0,0
영도구,202606,운송업,0,88177,2672
영도구,202606,의료웰니스업,4193,20913,8581
중구,202301,쇼핑업,43227,1680000,131485
중구,202301,숙박업,1822,65977,12913
중구,202301,식음료업,0,1480000,25893
중구,202301,여가서비스업,1304,60017,210
중구,202301,여행업,0,24368,1
중구,202301,운송업,0,48226,1753
중구,202301,의료웰니스업,0,78184,7374
중구,202302,쇼핑업,37440,1300000,141662
중구,202302,숙박업,1709,66622,10035
중구,202302,식음료업,0,1400000,25658
중구,202302,여가서비스업,614,40404,212
중구,202302,여행업,4,29126,14
중구,202302,운송업,0,49507,1485
중구,202302,의료웰니스업,0,67843,6488
중구,202303,쇼핑업,38467,1370000,322272
중구,202303,숙박업,2803,57547,37813
중구,202303,식음료업,0,1400000,71481
중구,202303,여가서비스업,681,39387,564
중구,202303,여행업,0,22861,15
중구,202303,운송업,0,50227,4017
중구,202303,의료웰니스업,0,89811,13433
중구,202304,쇼핑업,44988,1440000,413212
중구,202304,숙박업,1836,70435,42694
중구,202304,식음료업,0,1470000,81915
중구,202304,여가서비스업,703,41122,591
중구,202304,여행업,0,13766,0
중구,202304,운송업,0,50269,4138
중구,202304,의료웰니스업,0,78285,18484
중구,202305,쇼핑업,49445,1530000,354468
중구,202305,숙박업,2536,83117,50621
중구,202305,식음료업,0,1500000,72309
중구,202305,여가서비스업,1310,55237,858
중구,202305,여행업,0,22590,755
중구,202305,운송업,0,59253,3366
중구,202305,의료웰니스업,0,90289,16079
중구,202306,쇼핑업,46731,1420000,371819
중구,202306,숙박업,3495,65589,45028
중구,202306,식음료업,0,1420000,69976
중구,202306,여가서비스업,1609,57374,748
중구,202306,여행업,0,36693,0
중구,202306,운송업,0,57946,2616
중구,202306,의료웰니스업,0,101794,13574
중구,202307,쇼핑업,38589,1480000,389743
중구,202307,숙박업,2480,87568,45453
중구,202307,식음료업,0,1440000,67720
중구,202307,여가서비스업,1360,62417,752
중구,202307,여행업,0,28276,73
중구,202307,운송업,0,54450,4119
중구,202307,의료웰니스업,0,94682,14655
중구,202308,쇼핑업,41855,1430000,383589
중구,202308,숙박업,2580,89515,47589
중구,202308,식음료업,0,1550000,73455
중구,202308,여가서비스업,1589,58722,659
중구,202308,여행업,0,21237,0
중구,202308,운송업,0,56184,4303
중구,202308,의료웰니스업,0,87489,19441
중구,202309,쇼핑업,31784,1570000,409447
중구,202309,숙박업,2618,68469,45991
중구,202309,식음료업,0,1470000,80024
중구,202309,여가서비스업,1008,44801,991
중구,202309,여행업,0,16851,25
중구,202309,운송업,0,50818,4539
중구,202309,의료웰니스업,0,96909,18455
중구,202310,쇼핑업,45151,1560000,534338
중구,202310,숙박업,2108,62484,61412
중구,202310,식음료업,0,1570000,116101
중구,202310,여가서비스업,823,45569,893
중구,202310,여행업,0,17590,13
중구,202310,운송업,0,51521,4469
중구,202310,의료웰니스업,0,88702,21519
중구,202311,쇼핑업,44951,1520000,424047
중구,202311,숙박업,1348,62125,48687
중구,202311,식음료업,0,1380000,92455
중구,202311,여가서비스업,844,36373,701
중구,202311,여행업,196,34850,0
중구,202311,운송업,0,50224,4251
중구,202311,의료웰니스업,0,92188,26965
중구,202312,쇼핑업,49405,1810000,333097
중구,202312,숙박업,1837,89882,41661
중구,202312,식음료업,0,1900000,80483
중구,202312,여가서비스업,1431,67856,641
중구,202312,여행업,0,24594,0
중구,202312,운송업,0,57771,3300
중구,202312,의료웰니스업,0,111840,16949
중구,202401,쇼핑업,39713,1460000,233514
중구,202401,숙박업,1938,54120,22854
중구,202401,식음료업,0,1520000,53429
중구,202401,여가서비스업,1008,43516,398
중구,202401,여행업,0,33822,0
중구,202401,운송업,0,46648,3014
중구,202401,의료웰니스업,0,84273,19490
중구,202402,쇼핑업,34838,1480000,279292
중구,202402,숙박업,2200,65277,22939
중구,202402,식음료업,0,1510000,58375
중구,202402,여가서비스업,990,49599,445
중구,202402,여행업,58,30295,0
중구,202402,운송업,0,39624,2845
중구,202402,의료웰니스업,0,84349,17215
중구,202403,쇼핑업,41834,1480000,461270
중구,202403,숙박업,2290,65631,47051
중구,202403,식음료업,0,1560000,101902
중구,202403,여가서비스업,1261,50107,853
중구,202403,여행업,0,35828,391
중구,202403,운송업,0,38156,5165
중구,202403,의료웰니스업,0,101216,29263
중구,202404,쇼핑업,40994,1380000,529661
중구,202404,숙박업,1456,61898,49930
중구,202404,식음료업,0,1460000,127708
중구,202404,여가서비스업,823,40259,988
중구,202404,여행업,0,31919,0
중구,202404,운송업,0,39885,5218
중구,202404,의료웰니스업,0,88588,34569
중구,202405,쇼핑업,39772,1530000,516193
중구,202405,숙박업,1793,67651,46528
중구,202405,식음료업,0,1640000,121284
중구,202405,여가서비스업,1075,46463,967
중구,202405,여행업,0,33673,0
중구,202405,운송업,0,41136,3661
중구,202405,의료웰니스업,0,93683,37317
중구,202406,쇼핑업,44016,1530000,546660
중구,202406,숙박업,1537,61825,35901
중구,202406,식음료업,0,1520000,118008
중구,202406,여가서비스업,1195,41205,993
중구,202406,여행업,0,19307,172
중구,202406,운송업,0,42757,4932
중구,202406,의료웰니스업,0,100071,29789
중구,202407,쇼핑업,49137,1450000,480173
중구,202407,숙박업,1200,66931,29944
중구,202407,식음료업,0,1480000,111273
중구,202407,여가서비스업,917,43625,1019
중구,202407,여행업,109,47685,16
중구,202407,운송업,0,44333,5399
중구,202407,의료웰니스업,0,84659,30920
중구,202408,쇼핑업,34432,1520000,595153
중구,202408,숙박업,1196,76470,40946
중구,202408,식음료업,0,1670000,134738
중구,202408,여가서비스업,1020,49749,1110
중구,202408,여행업,57,31043,0
중구,202408,운송업,0,43256,6734
중구,202408,의료웰니스업,0,87197,31256
중구,202409,쇼핑업,45312,1610000,511978
중구,202409,숙박업,2135,53055,37663
