연월,지역,원업종,6대업종,6대업종매핑신뢰도,폐업수,분석단위,지역합계검증,모델사용권장,원천발행연월,원천값유형,중복검증원천수
202510,부산광역시 합계,광업,,,0,부산업종,해당없음,부산업종추세,202511,전월,1
202510,부산광역시 합계,교육서비스업,,,69,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,금융 및 금융관련 서비스업,,,8,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,기계장비 등 장비 임대업,,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,기타 서비스업,,,105,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,기타 전지기계 및 전기변환장치 제조업,,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,기타기계 및 장비 제조업,,,13,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,기타도급제조업,,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,농업,,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,도매 및 상품중개업,,,194,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,목재 및 나무제품 제조업(가구제외),,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,"법무, 회계, 건축 및 상담업",,,27,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,보건업,의료웰니스업,중간,13,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,보험 및 보험관련 서비스업,,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,부동산업,서비스업,부분,316,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,비금속광물 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,"사무, 계산 및 회계용 기계 조립업",,,0,부산업종,해당없음,부산업종추세,202511,전월,1
202510,부산광역시 합계,소매업,쇼핑업,중간,732,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,숙박업,여행/숙박업,중간,35,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,어업,,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,여행알선 및 운수관련 서비스업,,,38,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,"영상, 음향 및 통신장비 제조업",,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,"오락, 문화, 운동관련 산업 및 수리업",,,93,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,운송업,운송업,중간,180,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,위생관련 서비스업,,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,음식료품 및 담배제조업,,,23,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,음식점업,식음료업,높음,605,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,"의료, 정밀, 광학기기 및 시계제조업",,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,의복 및 모피 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,인적용역,,,76,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,임업,,,0,부산업종,해당없음,부산업종추세,202510,당월,1
202510,부산광역시 합계,자동차 및 트레일러 제조업,,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,자동차관련 소매,운송업,부분,9,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,"전기, 가스 및 수도사업",,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,제1차 금속산업 제조업,,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,조립금속제품 제조업(기계 및 장비 제외),,,11,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,"출판, 인쇄 및 기록매체 제조업",,,9,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,통신업,,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,부산광역시 합계,"펄프, 종이 및 종이제품 제조업",,,0,부산업종,해당없음,부산업종추세,202510,당월,1
202510,부산광역시 합계,화합물 및 화학 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202510|202511,당월|전월,2
202510,강서구,부동산업,서비스업,부분,36,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,강서구,소매업,쇼핑업,중간,37,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,강서구,음식점업,식음료업,높음,38,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,금정구,부동산업,서비스업,부분,12,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,금정구,소매업,쇼핑업,중간,44,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,금정구,음식점업,식음료업,높음,33,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,기장군,부동산업,서비스업,부분,20,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,기장군,소매업,쇼핑업,중간,46,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,기장군,음식점업,식음료업,높음,37,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,남구,부동산업,서비스업,부분,11,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,남구,소매업,쇼핑업,중간,52,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,남구,음식점업,식음료업,높음,31,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,동구,부동산업,서비스업,부분,26,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,동구,소매업,쇼핑업,중간,28,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,동구,음식점업,식음료업,높음,22,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,동래구,부동산업,서비스업,부분,20,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,동래구,소매업,쇼핑업,중간,61,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,동래구,음식점업,식음료업,높음,48,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,부산진구,부동산업,서비스업,부분,34,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,부산진구,소매업,쇼핑업,중간,92,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,부산진구,음식점업,식음료업,높음,69,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,북구,부동산업,서비스업,부분,10,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,북구,소매업,쇼핑업,중간,42,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,북구,음식점업,식음료업,높음,33,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,사상구,부동산업,서비스업,부분,11,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,사상구,소매업,쇼핑업,중간,38,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,사상구,음식점업,식음료업,높음,33,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,사하구,부동산업,서비스업,부분,12,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,사하구,소매업,쇼핑업,중간,47,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,사하구,음식점업,식음료업,높음,55,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,서구,부동산업,서비스업,부분,9,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,서구,소매업,쇼핑업,중간,23,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,서구,음식점업,식음료업,높음,13,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,수영구,부동산업,서비스업,부분,18,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,수영구,소매업,쇼핑업,중간,52,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,수영구,음식점업,식음료업,높음,49,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,연제구,부동산업,서비스업,부분,20,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,연제구,소매업,쇼핑업,중간,41,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,연제구,음식점업,식음료업,높음,41,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,영도구,부동산업,서비스업,부분,14,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,영도구,소매업,쇼핑업,중간,11,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,영도구,음식점업,식음료업,높음,16,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,중구,부동산업,서비스업,부분,7,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,중구,소매업,쇼핑업,중간,18,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,중구,음식점업,식음료업,높음,21,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,해운대구,부동산업,서비스업,부분,56,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,해운대구,소매업,쇼핑업,중간,100,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,해운대구,음식점업,식음료업,높음,66,지역업종,통과,지역업종학습,202510|202511,당월|전월,2
202510,강서구,업종전체,,,213,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202510,금정구,업종전체,,,165,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202510,기장군,업종전체,,,170,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202510,남구,업종전체,,,177,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202510,동구,업종전체,,,118,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202510,동래구,업종전체,,,209,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202510,부산광역시 합계,업종전체,,,2891,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202510,부산진구,업종전체,,,335,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202510,북구,업종전체,,,150,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202510,사상구,업종전체,,,169,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202510,사하구,업종전체,,,213,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202510,서구,업종전체,,,89,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202510,수영구,업종전체,,,191,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202510,연제구,업종전체,,,194,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202510,영도구,업종전체,,,71,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202510,중구,업종전체,,,84,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202510,해운대구,업종전체,,,343,지역전체,통과,지역총량분석,202510|202511,당월|전월,2
202511,부산광역시 합계,IT관련 및 연구개발업,,,27,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,가사서비스업,,,0,부산업종,해당없음,부산업종추세,202511,당월,1
202511,부산광역시 합계,"가죽, 가방 및 신발류 제조업",,,6,부산업종,해당없음,부산업종추세,202511,당월,1
202511,부산광역시 합계,건설업,,,147,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,고무 및 프라스틱 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,광고업 및 기타 산업관련 서비스업,,,149,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,광업,,,0,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,교육서비스업,,,89,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,금융 및 금융관련 서비스업,,,12,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,기타 서비스업,,,121,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,기타 운송장비 제조업,,,0,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,기타기계 및 장비 제조업,,,27,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,농업,,,0,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,도매 및 상품중개업,,,260,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,목재 및 나무제품 제조업(가구제외),,,0,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,"법무, 회계, 건축 및 상담업",,,37,부산업종,해당없음,부산업종추세,202511,당월,1
202511,부산광역시 합계,보건업,의료웰니스업,중간,9,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,보험 및 보험관련 서비스업,,,0,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,부동산업,서비스업,부분,363,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,비금속광물 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,"사무, 계산 및 회계용 기계 조립업",,,0,부산업종,해당없음,부산업종추세,202511,당월,1
202511,부산광역시 합계,섬유제품 제조업,,,6,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,소매업,쇼핑업,중간,1020,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,숙박업,여행/숙박업,중간,30,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,여행알선 및 운수관련 서비스업,,,38,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,"영상, 음향 및 통신장비 제조업",,,0,부산업종,해당없음,부산업종추세,202511,당월,1
202511,부산광역시 합계,"오락, 문화, 운동관련 산업 및 수리업",,,122,부산업종,해당없음,부산업종추세,202511,당월,1
202511,부산광역시 합계,운송업,운송업,중간,231,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,위생관련 서비스업,,,0,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,음식료품 및 담배제조업,,,24,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,음식점업,식음료업,높음,624,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,"의료, 정밀, 광학기기 및 시계제조업",,,0,부산업종,해당없음,부산업종추세,202511,당월,1
202511,부산광역시 합계,의복 및 모피 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,인적용역,,,99,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,임업,,,0,부산업종,해당없음,부산업종추세,202512,전월,1
202511,부산광역시 합계,자동차 및 트레일러 제조업,,,0,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,자동차관련 소매,운송업,부분,12,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,재생재료 및 가공처리업,,,0,부산업종,해당없음,부산업종추세,202512,전월,1
202511,부산광역시 합계,"전기, 가스 및 수도사업",,,0,부산업종,해당없음,부산업종추세,202511,당월,1
202511,부산광역시 합계,제1차 금속산업 제조업,,,0,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,조립금속제품 제조업(기계 및 장비 제외),,,8,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,"출판, 인쇄 및 기록매체 제조업",,,11,부산업종,해당없음,부산업종추세,202511,당월,1
202511,부산광역시 합계,통신업,,,0,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,부산광역시 합계,화합물 및 화학 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202511|202512,당월|전월,2
202511,강서구,도매 및 상품중개업,,,21,지역업종,통과,지역업종학습,202512,전월,1
202511,강서구,부동산업,서비스업,부분,41,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,강서구,소매업,쇼핑업,중간,62,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,강서구,음식점업,식음료업,높음,28,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,금정구,도매 및 상품중개업,,,18,지역업종,통과,지역업종학습,202512,전월,1
202511,금정구,부동산업,서비스업,부분,10,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,금정구,소매업,쇼핑업,중간,61,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,금정구,음식점업,식음료업,높음,39,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,기장군,도매 및 상품중개업,,,13,지역업종,통과,지역업종학습,202512,전월,1
202511,기장군,부동산업,서비스업,부분,21,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,기장군,소매업,쇼핑업,중간,59,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,기장군,음식점업,식음료업,높음,34,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,남구,도매 및 상품중개업,,,14,지역업종,통과,지역업종학습,202512,전월,1
202511,남구,부동산업,서비스업,부분,16,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,남구,소매업,쇼핑업,중간,68,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,남구,음식점업,식음료업,높음,42,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,동구,도매 및 상품중개업,,,10,지역업종,통과,지역업종학습,202512,전월,1
202511,동구,부동산업,서비스업,부분,38,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,동구,소매업,쇼핑업,중간,32,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,동구,음식점업,식음료업,높음,20,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,동래구,도매 및 상품중개업,,,19,지역업종,통과,지역업종학습,202512,전월,1
202511,동래구,부동산업,서비스업,부분,24,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,동래구,소매업,쇼핑업,중간,86,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,동래구,음식점업,식음료업,높음,59,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,부산진구,도매 및 상품중개업,,,26,지역업종,통과,지역업종학습,202512,전월,1
202511,부산진구,부동산업,서비스업,부분,30,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,부산진구,소매업,쇼핑업,중간,123,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,부산진구,음식점업,식음료업,높음,87,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,북구,도매 및 상품중개업,,,15,지역업종,통과,지역업종학습,202512,전월,1
202511,북구,부동산업,서비스업,부분,15,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,북구,소매업,쇼핑업,중간,77,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,북구,음식점업,식음료업,높음,33,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,사상구,도매 및 상품중개업,,,24,지역업종,통과,지역업종학습,202512,전월,1
202511,사상구,부동산업,서비스업,부분,23,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,사상구,소매업,쇼핑업,중간,54,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,사상구,음식점업,식음료업,높음,34,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,사하구,도매 및 상품중개업,,,20,지역업종,통과,지역업종학습,202512,전월,1
202511,사하구,부동산업,서비스업,부분,14,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,사하구,소매업,쇼핑업,중간,62,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,사하구,음식점업,식음료업,높음,47,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,서구,도매 및 상품중개업,,,9,지역업종,통과,지역업종학습,202512,전월,1
202511,서구,부동산업,서비스업,부분,12,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,서구,소매업,쇼핑업,중간,22,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,서구,음식점업,식음료업,높음,16,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,수영구,도매 및 상품중개업,,,14,지역업종,통과,지역업종학습,202512,전월,1
202511,수영구,부동산업,서비스업,부분,18,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,수영구,소매업,쇼핑업,중간,71,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,수영구,음식점업,식음료업,높음,39,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,연제구,도매 및 상품중개업,,,9,지역업종,통과,지역업종학습,202512,전월,1
202511,연제구,부동산업,서비스업,부분,33,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,연제구,소매업,쇼핑업,중간,61,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,연제구,음식점업,식음료업,높음,58,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,영도구,도매 및 상품중개업,,,7,지역업종,통과,지역업종학습,202512,전월,1
202511,영도구,부동산업,서비스업,부분,15,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,영도구,소매업,쇼핑업,중간,25,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,영도구,음식점업,식음료업,높음,14,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,중구,도매 및 상품중개업,,,11,지역업종,통과,지역업종학습,202512,전월,1
202511,중구,부동산업,서비스업,부분,11,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,중구,소매업,쇼핑업,중간,30,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,중구,음식점업,식음료업,높음,22,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,해운대구,도매 및 상품중개업,,,30,지역업종,통과,지역업종학습,202512,전월,1
202511,해운대구,부동산업,서비스업,부분,42,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,해운대구,소매업,쇼핑업,중간,127,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,해운대구,음식점업,식음료업,높음,52,지역업종,통과,지역업종학습,202511|202512,당월|전월,2
202511,강서구,업종전체,,,240,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202511,금정구,업종전체,,,216,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202511,기장군,업종전체,,,190,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202511,남구,업종전체,,,233,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202511,동구,업종전체,,,144,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202511,동래구,업종전체,,,271,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202511,부산광역시 합계,업종전체,,,3540,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202511,부산진구,업종전체,,,410,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202511,북구,업종전체,,,205,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202511,사상구,업종전체,,,218,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202511,사하구,업종전체,,,248,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202511,서구,업종전체,,,97,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202511,수영구,업종전체,,,212,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202511,연제구,업종전체,,,267,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202511,영도구,업종전체,,,99,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202511,중구,업종전체,,,112,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202511,해운대구,업종전체,,,378,지역전체,통과,지역총량분석,202511|202512,당월|전월,2
202512,부산광역시 합계,IT관련 및 연구개발업,,,76,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,가구 및 기타제조업,,,17,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,가사서비스업,,,0,부산업종,해당없음,부산업종추세,202601,전월,1
202512,부산광역시 합계,"가죽, 가방 및 신발류 제조업",,,14,부산업종,해당없음,부산업종추세,202601,전월,1
202512,부산광역시 합계,건설업,,,272,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,고무 및 프라스틱 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,광고업 및 기타 산업관련 서비스업,,,237,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,광업,,,0,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,교육서비스업,,,193,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,금융 및 금융관련 서비스업,,,21,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,기계장비 등 장비 임대업,,,13,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,기타 서비스업,,,229,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,기타 운송장비 제조업,,,0,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,기타기계 및 장비 제조업,,,37,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,기타도급제조업,,,15,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,농업,,,0,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,도매 및 상품중개업,,,515,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,목재 및 나무제품 제조업(가구제외),,,0,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,"법무, 회계, 건축 및 상담업",,,92,부산업종,해당없음,부산업종추세,202601,전월,1
202512,부산광역시 합계,보건업,의료웰니스업,중간,39,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,부동산업,서비스업,부분,692,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,비금속광물 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,소매업,쇼핑업,중간,1715,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,숙박업,여행/숙박업,중간,53,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,여행알선 및 운수관련 서비스업,,,89,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,운송업,운송업,중간,270,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,위생관련 서비스업,,,0,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,음식료품 및 담배제조업,,,35,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,음식점업,식음료업,높음,811,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
202512,부산광역시 합계,의복 및 모피 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202512|202601,당월|전월,2
