연월,행정구,업종대분류,평균이용금액(만원),평균이용건수
202501,강서구,여행/숙박업,1445,394
202501,강서구,운송업,1190,138
202501,강서구,음식/주점,9217,2736
202501,강서구,음식료품,2924,924
202501,강서구,의료휄니스업,6234,916
202501,금정구,비관광,1074,34
202501,금정구,쇼핑업,6064,1626
202501,금정구,여가서비스업,4271,955
202501,금정구,여행/숙박업,1145,410
202501,금정구,운송업,546,91
202501,금정구,음식/주점,7257,2271
202501,금정구,음식료품,2440,843
202501,금정구,의료휄니스업,5358,879
202501,기장군,비관광,3580,114
202501,기장군,쇼핑업,15526,3837
202501,기장군,여가서비스업,11633,2001
202501,기장군,여행/숙박업,2260,695
202501,기장군,운송업,1842,344
202501,기장군,음식/주점,16516,4777
202501,기장군,음식료품,4875,1422
202501,기장군,의료휄니스업,11589,1795
202501,남구,비관광,1414,49
202501,남구,쇼핑업,7743,2001
202501,남구,여가서비스업,5580,1187
202501,남구,여행/숙박업,1619,581
202501,남구,운송업,749,131
202501,남구,음식/주점,8632,2675
202501,남구,음식료품,2903,980
202501,남구,의료휄니스업,6867,1008
202501,동구,비관광,366,12
202501,동구,쇼핑업,3239,906
202501,동구,여가서비스업,2373,543
202501,동구,여행/숙박업,702,332
202501,동구,운송업,303,54
202501,동구,음식/주점,3900,1198
202501,동구,음식료품,1179,383
202501,동구,의료휄니스업,2846,469
202501,동래구,비관광,2620,87
202501,동래구,쇼핑업,10619,2644
202501,동래구,여가서비스업,7008,1597
202501,동래구,여행/숙박업,1860,702
202501,동래구,운송업,924,158
202501,동래구,음식/주점,12208,3732
202501,동래구,음식료품,4194,1443
202501,동래구,의료휄니스업,9546,1428
202501,부산진구,비관광,1291,44
202501,부산진구,쇼핑업,8289,2338
202501,부산진구,여가서비스업,6074,1445
202501,부산진구,여행/숙박업,1643,755
202501,부산진구,운송업,827,136
202501,부산진구,음식/주점,10242,3145
202501,부산진구,음식료품,3269,1159
202501,부산진구,의료휄니스업,7553,1206
202501,북구,비관광,1676,57
202501,북구,쇼핑업,8862,2366
202501,북구,여가서비스업,6963,1536
202501,북구,여행/숙박업,1512,657
202501,북구,운송업,1193,161
202501,북구,음식/주점,10876,3312
202501,북구,음식료품,3905,1431
202501,북구,의료휄니스업,7957,1308
202501,사상구,비관광,1009,33
202501,사상구,쇼핑업,7179,2143
202501,사상구,여가서비스업,5694,1310
202501,사상구,여행/숙박업,1364,691
202501,사상구,운송업,850,126
202501,사상구,음식/주점,9177,2683
202501,사상구,음식료품,3375,1119
202501,사상구,의료휄니스업,6535,1161
202501,사하구,비관광,1323,40
202501,사하구,쇼핑업,8135,2332
202501,사하구,여가서비스업,6018,1360
202501,사하구,여행/숙박업,1533,752
202501,사하구,운송업,1058,130
202501,사하구,음식/주점,9896,2949
202501,사하구,음식료품,3340,1051
202501,사하구,의료휄니스업,7155,1279
202501,서구,비관광,503,15
202501,서구,쇼핑업,3467,937
202501,서구,여가서비스업,2435,573
202501,서구,여행/숙박업,807,396
202501,서구,운송업,364,46
202501,서구,음식/주점,4296,1270
202501,서구,음식료품,1369,403
202501,서구,의료휄니스업,3519,527
202501,수영구,비관광,1390,45
202501,수영구,쇼핑업,9027,2331
202501,수영구,여가서비스업,5828,1322
202501,수영구,여행/숙박업,1724,641
202501,수영구,운송업,958,128
202501,수영구,음식/주점,10154,3159
202501,수영구,음식료품,3605,1226
202501,수영구,의료휄니스업,8069,1152
202501,연제구,비관광,1793,59
202501,연제구,쇼핑업,8647,2264
202501,연제구,여가서비스업,5880,1377
202501,연제구,여행/숙박업,1633,627
202501,연제구,운송업,891,137
202501,연제구,음식/주점,10437,3230
202501,연제구,음식료품,3628,1251
202501,연제구,의료휄니스업,7546,1195
202501,영도구,비관광,488,16
202501,영도구,쇼핑업,3785,1077
202501,영도구,여가서비스업,3007,652
202501,영도구,여행/숙박업,883,488
202501,영도구,운송업,338,65
202501,영도구,음식/주점,5005,1401
202501,영도구,음식료품,1566,447
202501,영도구,의료휄니스업,3951,677
202501,중구,비관광,150,5
202501,중구,쇼핑업,1820,599
202501,중구,여가서비스업,1279,315
202501,중구,여행/숙박업,616,269
202501,중구,운송업,129,24
202501,중구,음식/주점,2498,771
202501,중구,음식료품,716,246
202501,중구,의료휄니스업,1753,276
202501,해운대구,비관광,2217,66
202501,해운대구,쇼핑업,12088,2618
202501,해운대구,여가서비스업,7268,1443
202501,해운대구,여행/숙박업,2588,714
202501,해운대구,운송업,1024,180
202501,해운대구,음식/주점,11606,3506
202501,해운대구,음식료품,3569,1165
202501,해운대구,의료휄니스업,9928,1300
202502,강서구,비관광,2678,80
202502,강서구,쇼핑업,7520,1854
202502,강서구,여가서비스업,6072,957
202502,강서구,여행/숙박업,1208,324
202502,강서구,운송업,1357,124
202502,강서구,음식/주점,7544,2363
202502,강서구,음식료품,1880,791
202502,강서구,의료휄니스업,5709,804
202502,금정구,비관광,1265,37
202502,금정구,쇼핑업,5868,1631
202502,금정구,여가서비스업,4306,1002
202502,금정구,여행/숙박업,1192,415
202502,금정구,운송업,664,95
202502,금정구,음식/주점,7121,2349
202502,금정구,음식료품,1754,814
202502,금정구,의료휄니스업,5521,880
202502,기장군,비관광,4317,136
202502,기장군,쇼핑업,15019,3844
202502,기장군,여가서비스업,11557,2087
202502,기장군,여행/숙박업,2232,715
202502,기장군,운송업,2123,343
202502,기장군,음식/주점,15849,4866
202502,기장군,음식료품,3726,1362
202502,기장군,의료휄니스업,11987,1806
202502,남구,비관광,1687,56
202502,남구,쇼핑업,7506,2015
202502,남구,여가서비스업,5620,1261
202502,남구,여행/숙박업,1683,599
202502,남구,운송업,877,137
202502,남구,음식/주점,8491,2769
202502,남구,음식료품,2117,931
202502,남구,의료휄니스업,7301,1025
202502,동구,비관광,466,15
202502,동구,쇼핑업,3111,904
202502,동구,여가서비스업,2427,573
202502,동구,여행/숙박업,708,337
202502,동구,운송업,384,56
202502,동구,음식/주점,3826,1222
202502,동구,음식료품,816,356
202502,동구,의료휄니스업,3060,465
202502,동래구,비관광,3004,94
202502,동래구,쇼핑업,10159,2656
202502,동래구,여가서비스업,7174,1672
202502,동래구,여행/숙박업,1977,720
202502,동래구,운송업,1120,170
202502,동래구,음식/주점,11990,3870
202502,동래구,음식료품,3045,1394
202502,동래구,의료휄니스업,9693,1457
202502,부산진구,비관광,1572,50
202502,부산진구,쇼핑업,8083,2362
202502,부산진구,여가서비스업,6050,1520
202502,부산진구,여행/숙박업,1744,772
202502,부산진구,운송업,950,142
202502,부산진구,음식/주점,10080,3238
202502,부산진구,음식료품,2430,1102
202502,부산진구,의료휄니스업,7911,1206
202502,북구,비관광,1994,66
202502,북구,쇼핑업,8458,2365
202502,북구,여가서비스업,7016,1605
202502,북구,여행/숙박업,1565,676
202502,북구,운송업,1246,166
202502,북구,음식/주점,10593,3373
202502,북구,음식료품,2895,1387
202502,북구,의료휄니스업,8305,1315
202502,사상구,비관광,1201,38
202502,사상구,쇼핑업,6861,2140
202502,사상구,여가서비스업,5788,1360
202502,사상구,여행/숙박업,1353,698
202502,사상구,운송업,929,129
202502,사상구,음식/주점,8843,2705
202502,사상구,음식료품,2398,1051
202502,사상구,의료휄니스업,6726,1151
202502,사하구,비관광,1584,47
202502,사하구,쇼핑업,7686,2325
202502,사하구,여가서비스업,6214,1410
202502,사하구,여행/숙박업,1503,749
202502,사하구,운송업,1025,129
202502,사하구,음식/주점,9547,2997
202502,사하구,음식료품,2277,986
202502,사하구,의료휄니스업,7566,1280
202502,서구,비관광,606,18
202502,서구,쇼핑업,3407,941
202502,서구,여가서비스업,2512,604
202502,서구,여행/숙박업,801,402
202502,서구,운송업,403,47
202502,서구,음식/주점,4245,1307
202502,서구,음식료품,969,383
202502,서구,의료휄니스업,3695,535
202502,수영구,비관광,1689,50
202502,수영구,쇼핑업,8685,2343
202502,수영구,여가서비스업,5895,1385
202502,수영구,여행/숙박업,1884,660
202502,수영구,운송업,1037,130
202502,수영구,음식/주점,9880,3238
202502,수영구,음식료품,2567,1158
202502,수영구,의료휄니스업,8134,1179
202502,연제구,비관광,2182,66
202502,연제구,쇼핑업,8390,2282
202502,연제구,여가서비스업,6063,1452
202502,연제구,여행/숙박업,1712,639
202502,연제구,운송업,862,144
202502,연제구,음식/주점,10292,3369
202502,연제구,음식료품,2571,1162
202502,연제구,의료휄니스업,8001,1202
202502,영도구,비관광,597,19
202502,영도구,쇼핑업,3582,1074
202502,영도구,여가서비스업,3013,680
202502,영도구,여행/숙박업,862,499
202502,영도구,운송업,368,67
202502,영도구,음식/주점,4880,1440
202502,영도구,음식료품,1007,405
202502,영도구,의료휄니스업,4221,688
202502,중구,비관광,176,6
202502,중구,쇼핑업,1805,593
202502,중구,여가서비스업,1280,322
202502,중구,여행/숙박업,507,269
202502,중구,운송업,140,27
202502,중구,음식/주점,2446,787
202502,중구,음식료품,537,233
202502,중구,의료휄니스업,1824,281
202502,해운대구,비관광,2705,75
202502,해운대구,쇼핑업,11988,2649
202502,해운대구,여가서비스업,7436,1512
202502,해운대구,여행/숙박업,2741,730
202502,해운대구,운송업,1325,187
202502,해운대구,음식/주점,11374,3614
202502,해운대구,음식료품,2603,1106
202502,해운대구,의료휄니스업,10210,1320
202503,강서구,비관광,2223,73
202503,강서구,쇼핑업,7380,1934
202503,강서구,여가서비스업,5723,958
202503,강서구,여행/숙박업,1166,338
202503,강서구,운송업,1075,124
202503,강서구,음식/주점,7904,2545
202503,강서구,음식료품,2036,896
202503,강서구,의료휄니스업,5113,777
202503,금정구,비관광,1123,37
202503,금정구,쇼핑업,5645,1697
202503,금정구,여가서비스업,4148,985
202503,금정구,여행/숙박업,1089,419
202503,금정구,운송업,703,93
202503,금정구,음식/주점,7270,2515
202503,금정구,음식료품,1919,906
202503,금정구,의료휄니스업,4996,849
202503,기장군,비관광,3597,122
202503,기장군,쇼핑업,14772,3935
202503,기장군,여가서비스업,11038,2060
202503,기장군,여행/숙박업,2283,721
202503,기장군,운송업,2403,339
202503,기장군,음식/주점,15945,5112
202503,기장군,음식료품,4004,1543
202503,기장군,의료휄니스업,10709,1724
202503,남구,비관광,1513,57
202503,남구,쇼핑업,7402,2109
202503,남구,여가서비스업,5331,1215
202503,남구,여행/숙박업,1449,599
202503,남구,운송업,1114,135
202503,남구,음식/주점,8681,2934
202503,남구,음식료품,2231,1040
202503,남구,의료휄니스업,6498,1000
202503,동구,비관광,396,14
202503,동구,쇼핑업,3051,938
202503,동구,여가서비스업,2242,549
202503,동구,여행/숙박업,710,348
202503,동구,운송업,310,57
202503,동구,음식/주점,3908,1293
202503,동구,음식료품,894,393
202503,동구,의료휄니스업,2823,459
202503,동래구,비관광,2750,94
202503,동래구,쇼핑업,9780,2757
202503,동래구,여가서비스업,6782,1641
202503,동래구,여행/숙박업,1840,719
202503,동래구,운송업,1047,167
202503,동래구,음식/주점,12158,4109
202503,동래구,음식료품,3213,1538
202503,동래구,의료휄니스업,8822,1409
202503,부산진구,비관광,1367,50
202503,부산진구,쇼핑업,7963,2441
202503,부산진구,여가서비스업,5865,1486
202503,부산진구,여행/숙박업,1614,778
202503,부산진구,운송업,836,143
202503,부산진구,음식/주점,10234,3434
202503,부산진구,음식료품,2573,1227
202503,부산진구,의료휄니스업,7190,1187
202503,북구,비관광,1656,59
202503,북구,쇼핑업,8328,2459
202503,북구,여가서비스업,6786,1571
202503,북구,여행/숙박업,1534,673
202503,북구,운송업,1090,164
202503,북구,음식/주점,10817,3591
202503,북구,음식료품,3050,1518
202503,북구,의료휄니스업,7419,1274
202503,사상구,비관광,972,35
202503,사상구,쇼핑업,6828,2237
202503,사상구,여가서비스업,5539,1327
202503,사상구,여행/숙박업,1324,710
202503,사상구,운송업,1030,131
202503,사상구,음식/주점,9304,2946
202503,사상구,음식료품,2649,1205
202503,사상구,의료휄니스업,6508,1137
202503,사하구,비관광,1312,43
202503,사하구,쇼핑업,7666,2417
202503,사하구,여가서비스업,5840,1382
202503,사하구,여행/숙박업,1451,751
202503,사하구,운송업,1319,135
202503,사하구,음식/주점,9918,3223
202503,사하구,음식료품,2458,1104
202503,사하구,의료휄니스업,7121,1252
202503,서구,비관광,596,18
202503,서구,쇼핑업,3343,975
202503,서구,여가서비스업,2342,584
202503,서구,여행/숙박업,742,400
202503,서구,운송업,301,48
202503,서구,음식/주점,4332,1401
202503,서구,음식료품,1020,431
202503,서구,의료휄니스업,3487,516
202503,수영구,비관광,1542,50
202503,수영구,쇼핑업,8382,2412
202503,수영구,여가서비스업,5702,1345
202503,수영구,여행/숙박업,1640,651
202503,수영구,운송업,912,132
202503,수영구,음식/주점,10070,3436
202503,수영구,음식료품,2832,1282
202503,수영구,의료휄니스업,7504,1142
202503,연제구,비관광,1956,68
202503,연제구,쇼핑업,8106,2371
202503,연제구,여가서비스업,5713,1411
202503,연제구,여행/숙박업,1606,639
202503,연제구,운송업,830,143
202503,연제구,음식/주점,10482,3580
202503,연제구,음식료품,2742,1302
202503,연제구,의료휄니스업,7125,1177
202503,영도구,비관광,494,18
202503,영도구,쇼핑업,3519,1104
202503,영도구,여가서비스업,2777,658
202503,영도구,여행/숙박업,837,498
202503,영도구,운송업,355,63
202503,영도구,음식/주점,5015,1521
202503,영도구,음식료품,1117,447
202503,영도구,의료휄니스업,3800,658
202503,중구,비관광,153,5
202503,중구,쇼핑업,1789,617
202503,중구,여가서비스업,1202,313
202503,중구,여행/숙박업,467,271
202503,중구,운송업,134,25
202503,중구,음식/주점,2458,843
