행정구명,사업장명,업태구분명,경도,위도
부산진구,비어샵,음식,129.0668511,35.15519527
부산진구,비에이치씨전포점,음식,129.0687176,35.15740729
부산진구,비콩피,음식,129.0657992,35.15742106
부산진구,비토하우스,음식,129.0669864,35.15186768
부산진구,빅스,음식,129.063591,35.15427761
부산진구,빈티지38,음식,129.0631397,35.15465478
부산진구,빗센,음식,129.066903,35.15550979
부산진구,빙수당전포카페,음식,129.0641517,35.15475468
부산진구,빠다뽀짝,음식,129.0671668,35.15292797
부산진구,빡돈전포점,음식,129.0663671,35.15558202
부산진구,빼어날수,음식,129.0625389,35.15128565
부산진구,뻐끔수산,음식,129.0673093,35.15552088
부산진구,뽁당,음식,129.0660591,35.14990996
부산진구,사계어색,음식,129.0680949,35.1549127
부산진구,사과당부산,음식,129.0627197,35.15496833
부산진구,사냥꾼,음식,129.0673088,35.15507031
부산진구,사랑사,음식,129.0661994,35.15589127
부산진구,사루각20,음식,129.067113,35.15427162
부산진구,사루비아크럽,음식,129.0678749,35.15315919
부산진구,사모님돈가스쥬니어전포동,음식,129.0662443,35.15419633
부산진구,사온당,음식,129.0671283,35.15487513
부산진구,사이;계단위소셜바,음식,129.0671571,35.15514499
부산진구,사잇집,음식,129.0673968,35.15551038
부산진구,산성,음식,129.0666635,35.15558597
부산진구,산수림,음식,129.064959,35.15717406
부산진구,산애,음식,129.0666794,35.15361216
부산진구,삼대장수산,음식,129.0659874,35.15531815
부산진구,삼돌식당,음식,129.0659258,35.15461629
부산진구,삼첩분식,음식,129.0673485,35.15663765
부산진구,삼편주,음식,129.06653,35.15681383
부산진구,상류,음식,129.0671287,35.15532571
부산진구,상상오리,음식,129.0687174,35.15739829
부산진구,새록,음식,129.0678645,35.15534919
부산진구,새소라분식,음식,129.0675586,35.14976722
부산진구,샌드모어텝스,음식,129.0668394,35.1534292
부산진구,샐러드마비에,음식,129.0649618,35.15381268
부산진구,생일반점,음식,129.0673093,35.15552088
부산진구,샤브올,음식,129.0637793,35.1543465
부산진구,샤빙,음식,129.0665887,35.15696603
부산진구,샬롯디저트,음식,129.0670193,35.15533659
부산진구,서면동천로식당,음식,129.0625729,35.15393449
부산진구,서면떡볶이,음식,129.0681933,35.15619968
부산진구,섬띠,음식,129.0672996,35.15600767
부산진구,성공국밥,음식,129.0625729,35.15393449
부산진구,세리크,음식,129.0659987,35.15359674
부산진구,세월담,음식,129.0666725,35.1546396
부산진구,세이하,음식,129.0656939,35.15716152
부산진구,셔터,음식,129.0679893,35.15550927
부산진구,셰르,음식,129.0671474,35.15606434
부산진구,셰르라이프앤스타일,음식,129.0671474,35.15606434
부산진구,소묘,음식,129.0643166,35.15520245
부산진구,소문난손칼국수밀면,음식,129.0659946,35.15429971
부산진구,소설담,음식,129.067456,35.15524803
부산진구,소연옥,음식,129.0666807,35.15409876
부산진구,소요리,음식,129.064728,35.1567184
부산진구,소풍경전포점,음식,129.0662883,35.15550226
부산진구,소피오,음식,129.0679964,35.15535595
부산진구,솔티드웨이브,음식,129.0637566,35.1547524
부산진구,송림식당,음식,129.0685642,35.15438201
부산진구,송미분식,음식,129.0673085,35.15332206
부산진구,수비다,음식,129.0675964,35.15299273
부산진구,수수하지만굉장해전포,음식,129.0671245,35.15342433
부산진구,수영냉삼서면,음식,129.0628426,35.15505635
부산진구,술나방바,음식,129.0662454,35.15510648
부산진구,술시이자카야,음식,129.067105,35.14788252
부산진구,술의온도,음식,129.0673084,35.15765665
부산진구,쉘박스,음식,129.0644451,35.1550741
부산진구,슈퍼크리스피부산,음식,129.0627285,35.15358038
부산진구,스마일마라탕전포점,음식,129.0710687,35.15795286
부산진구,스민,음식,129.0660301,35.15570492
부산진구,스스키노,음식,129.0640982,35.15741402
부산진구,스시이안앤서면전포,음식,129.0649734,35.15470463
부산진구,스윗스팟,음식,129.0671245,35.15342433
부산진구,스지고집,음식,129.0673906,35.15613228
부산진구,스타벅스,음식,129.063591,35.15427761
부산진구,스테레오타입오브부산,음식,129.0645271,35.15484741
부산진구,스테이온,음식,129.0663057,35.15228482
부산진구,스테이트,음식,129.0667537,35.15698123
부산진구,스트럿,음식,129.0668343,35.15409614
부산진구,스티켓,음식,129.0669564,35.15631993
부산진구,스펑키,음식,129.0660164,35.15602957
부산진구,스펠,음식,129.0666464,35.15534295
부산진구,시골집,음식,129.0639733,35.14943185
부산진구,시온의대로,음식,129.0634213,35.15407324
부산진구,시츠,음식,129.0670317,35.15105586
부산진구,신촌샤브,음식,129.066019,35.15743534
부산진구,심야식당바람,음식,129.0672911,35.1565395
부산진구,심이베커피,음식,129.0660164,35.15602957
부산진구,심지,음식,129.0644485,35.15520922
부산진구,십이월이십사일,음식,129.0649593,35.15675051
부산진구,써브웨이부산전포점,음식,129.0663912,35.15436504
부산진구,써브즈,음식,129.0670874,35.15195607
부산진구,썬더후르츠클럽,음식,129.0662077,35.15752223
부산진구,쏘쏘사라다부산,음식,129.0629087,35.15463168
부산진구,쏘크라테스,음식,129.067451,35.15765421
부산진구,아너스스크린골프&다이닝,음식,129.0627197,35.15496833
부산진구,아니버,음식,129.0645659,35.15594617
부산진구,아담스테이블,음식,129.0641029,35.15586394
부산진구,아뜰리에마카롱,음식,129.0639706,35.15583916
부산진구,아로하,음식,129.0649593,35.15675051
부산진구,아르떼케이커리,음식,129.0668603,35.15512302
부산진구,아르베,음식,129.067197,35.15281931
부산진구,아맛나분식,음식,129.0637644,35.15462611
부산진구,아이라이킷베이킷,음식,129.064718,35.15632206
부산진구,아이에스,음식,129.0649593,35.15675051
부산진구,아이엠피바,음식,129.0680658,35.1550664
부산진구,아임타이,음식,129.0644554,35.15461433
부산진구,안씨포차,음식,129.0679477,35.15473498
부산진구,압생트,음식,129.0660337,35.1562816
부산진구,압트커피,음식,129.0658072,35.15687122
부산진구,앙요,음식,129.0673485,35.15663765
부산진구,애주성,음식,129.0667912,35.15586315
부산진구,앵간치부산혼술바,음식,129.0673906,35.15613228
부산진구,야야밀면;함흥냉면,음식,129.0667847,35.15473681
부산진구,야키쵸리,음식,129.0644819,35.15696591
부산진구,야키토리나루토전포점,음식,129.0660195,35.15658824
부산진구,야키토리세이고,음식,129.0642828,35.15559954
부산진구,야키토리이치에,음식,129.0657924,35.15628572
부산진구,야행록,음식,129.0666098,35.15216248
부산진구,야화,음식,129.0661884,35.15589146
부산진구,양산도,음식,129.0625729,35.15393449
부산진구,양스피자,음식,129.0686329,35.15059596
부산진구,어가,음식,129.0661994,35.15589127
부산진구,어나더미네스,음식,129.0645659,35.15594617
부산진구,어도먼트,음식,129.0656789,35.15526934
부산진구,어센틱바바흐르,음식,129.0672823,35.15532309
부산진구,어스름,음식,129.0664087,35.15549119
부산진구,어퍼이스트,음식,129.0641592,35.15505194
부산진구,언네임드초코하우스,음식,129.0685283,35.15079601
부산진구,언네임드커피,음식,129.0663541,35.15332934
부산진구,언더독핫도그클럽,음식,129.067071,35.15738134
부산진구,언메이크,음식,129.0682547,35.15255794
부산진구,언플랜,음식,129.0664972,35.15204725
부산진구,얼룩,음식,129.0681275,35.15533569
부산진구,엄마부페오후소주방반찬,음식,129.0687145,35.1551184
부산진구,업소명없음,음식,129.0681899,35.15563201
부산진구,에딧,음식,129.0673713,35.15277128
부산진구,에떼케이크,음식,129.0668338,35.15147377
부산진구,에스오에스,음식,129.0679941,35.1539682
부산진구,에이치비에프,음식,129.0682148,35.15574873
부산진구,에임,음식,129.0669417,35.15357164
부산진구,에프엠커피하우스,음식,129.0637644,35.15462611
부산진구,에프와이티,음식,129.0681531,35.15504688
부산진구,에프지케이,음식,129.0640008,35.15529795
부산진구,엘케이지,음식,129.0659874,35.15531815
부산진구,엣홈,음식,129.0681354,35.14871202
부산진구,여백부산혼술바전포점,음식,129.068157,35.15606513
부산진구,연옥부산혼술바전포점,음식,129.0673058,35.15581832
부산진구,연운당,음식,129.0644451,35.1550741
부산진구,연운당,음식,129.0644451,35.1550741
부산진구,연의양과,음식,129.0627285,35.15358038
부산진구,열대야,음식,129.0665807,35.15318128
부산진구,영칼로리포케부산전포점,음식,129.066658,35.15190032
부산진구,예지,음식,129.0661746,35.15708123
부산진구,오가닉하우스,음식,129.0666763,35.15609041
부산진구,오가다서면NC점,음식,129.0630133,35.157036
부산진구,오니스,음식,129.0682238,35.15436981
부산진구,오드버드올리버,음식,129.0665548,35.15172185
부산진구,오때,음식,129.0673906,35.15613228
부산진구,오루,음식,129.066049,35.15341565
부산진구,오백국수전포역점,음식,129.0644554,35.15461433
부산진구,오븐의온도,음식,129.0645659,35.15594617
부산진구,오블리비아테,음식,129.0647295,35.15504222
부산진구,오비에쿠킹스튜디오,음식,129.0674266,35.15408603
부산진구,오얼왓에버,음식,129.0673814,35.15316762
부산진구,오월생,음식,129.0656847,35.15506198
부산진구,오천냥포차,음식,129.0681865,35.15549689
부산진구,오크레페,음식,129.0625729,35.15393449
부산진구,오프베이커리,음식,129.0635699,35.15474657
부산진구,오프커스,음식,129.0635699,35.15474657
부산진구,오후전포,음식,129.0679517,35.15315788
부산진구,옥산1257,음식,129.0668479,35.15246481
부산진구,옥이네,음식,129.0673445,35.15474528
부산진구,온나드로잉카페,음식,129.0628426,35.15505635
부산진구,온다락,음식,129.0672822,35.15705332
부산진구,온담,음식,129.0649593,35.15675051
부산진구,온뎅,음식,129.0667055,35.15681084
부산진구,온밥,음식,129.0665101,35.15299325
부산진구,올댓버거,음식,129.0681531,35.15504688
부산진구,올더푸르츠,음식,129.0676042,35.1489644
부산진구,올데이다이닝,음식,129.0675539,35.15261497
부산진구,올데이파스타,음식,129.0660591,35.14990996
부산진구,올드몬트베이글,음식,129.0625729,35.15393449
부산진구,올든타코,음식,129.066321,35.15592525
부산진구,옷톳토로바다야끼,음식,129.0667942,35.1555477
부산진구,와인바금나리,음식,129.0669417,35.15357164
부산진구,와타스키,음식,129.0665203,35.15512882
부산진구,요거트아이스크림의정석,음식,129.066701,35.15143098
부산진구,요거트아이스크림의정석전포점,음식,129.0642631,35.15568999
부산진구,요달의찜닭,음식,129.0675937,35.14855005
부산진구,요일커피,음식,129.0660198,35.15616469
부산진구,용원,음식,129.062902,35.15480301
부산진구,용이네가마솥짬뽕,음식,129.0662542,35.15371854
부산진구,우디네,음식,129.066262,35.15359225
부산진구,우리할매떡볶이서면전포점,음식,129.0679729,35.15442816
부산진구,우마이미세,음식,129.0675918,35.15281257
부산진구,우모레,음식,129.0666876,35.15436899
부산진구,우야:WUYA,음식,129.0661893,35.15722517
부산진구,우정라이브,음식,129.0675839,35.14816272
부산진구,운커피,음식,129.0668335,35.15232988
부산진구,원더풀명품찹쌀꽈배기,음식,129.0687372,35.15514505
부산진구,원베이크팩토리,음식,129.0664131,35.15262543
부산진구,원샷단란주점,음식,129.0656939,35.15716152
부산진구,원스어시너리,음식,129.0656721,35.15499911
부산진구,원앙,음식,129.068265,35.15296329
부산진구,원조개금밀면,음식,129.0625389,35.15128565
부산진구,원초김밥,음식,129.0657939,35.15460953
부산진구,위즈윗,음식,129.0662963,35.15278062
부산진구,유남주돼지구이,음식,129.0626469,35.15208585
부산진구,유부공작소전포점,음식,129.0665847,35.14899983
부산진구,유어타입,음식,129.0665548,35.15172185
부산진구,육짚,음식,129.0628426,35.15505635
부산진구,육회한구이,음식,129.06694,35.14786731
부산진구,은신처전포점,음식,129.0666969,35.15126884
부산진구,의란,음식,129.0680949,35.1549127
부산진구,이공구에스티,음식,129.0643166,35.15520245
부산진구,이너엘리,음식,129.0680173,35.15618466
부산진구,이담,음식,129.067162,35.15317136
부산진구,이돈왕족발,음식,129.0675633,35.1486497
부산진구,이디야커피부산전포카페,음식,129.062603,35.15425839
부산진구,이또이스시,음식,129.0680184,35.15232768
부산진구,이루다컴퍼니,음식,129.0642436,35.15187841
부산진구,이바바커피,음식,129.0635812,35.15389028
부산진구,이스더네임,음식,129.0660244,35.15547973
부산진구,이이라멘,음식,129.0637566,35.1547524
부산진구,이이삼,음식,129.0681822,35.15359552
부산진구,이이이전포,음식,129.0671112,35.15419956
부산진구,이재모피자서면배달포장점에프지케이,음식,129.0649313,35.15521
부산진구,이찌수산,음식,129.0670126,35.15723815
부산진구,이층에,음식,129.0669825,35.15561658
부산진구,이치방하비,음식,129.0663756,35.15505019
부산진구,이타치,음식,129.0685302,35.15303986
부산진구,이펙트,음식,129.0659099,35.15615755
부산진구,인사불성,음식,129.06623,35.15623319
부산진구,일공일일,음식,129.0673906,35.15613228
부산진구,일광횟집,음식,129.0725298,35.15499009
부산진구,일미식당,음식,129.0668752,35.15441085
부산진구,일팔삼,음식,129.0673906,35.15613228
부산진구,잇인올투고,음식,129.0681865,35.15549689
부산진구,잇제,음식,129.067105,35.14788252
부산진구,자담치킨전포점,음식,129.0682148,35.15574873
부산진구,장림연탄갈비,음식,129.0656939,35.15716152
부산진구,장백지,음식,129.0670955,35.15748005
부산진구,잭하우스,음식,129.0649243,35.15623744
부산진구,저지맨클럽,음식,129.0659128,35.15627465
부산진구,전남친순대전포점,음식,129.0687372,35.15514505
부산진구,전람회,음식,129.0666982,35.15262056
부산진구,전포당,음식,129.0644554,35.15461433
부산진구,전포두꺼비,음식,129.0666763,35.15609041
부산진구,전포밥집,음식,129.0670153,35.15301166
부산진구,전포비비다,음식,129.067096,35.15229836
부산진구,전포양옥,음식,129.0659987,35.15359674
부산진구,전포지하,음식,129.0681275,35.15533569
부산진구,전포창고,음식,129.0661893,35.15722517
부산진구,전포화전국수,음식,129.0669287,35.15696022
부산진구,전포히카루,음식,129.0669692,35.15682436
부산진구,절영도전포,음식,129.0674322,35.15604146
부산진구,젊은이의양지전포점,음식,129.0657602,35.15370895
부산진구,정,음식,129.0676008,35.14796417
부산진구,정가네오이칼국수,음식,129.0646647,35.15204245
부산진구,정성카츠,음식,129.0644451,35.1550741
부산진구,정크덩크,음식,129.0666815,35.15586502
부산진구,정판선,음식,129.0662069,35.15662109
부산진구,정항우케전포역점,음식,129.0653652,35.15284156
부산진구,정희네,음식,129.0675704,35.14806382
부산진구,제로라운지,음식,129.0657856,35.15558293
부산진구,제로팩토리ZEROFACTORY,음식,129.0646165,35.15708077
부산진구,제이엠케이컴퍼니,음식,129.066903,35.15550979
부산진구,제이엠티카페,음식,129.0641517,35.15475468
부산진구,제이엠티카페전포점,음식,129.0636484,35.1517714
부산진구,제이케이자산투자,음식,129.0682096,35.15467644
부산진구,제이케이케이,음식,129.0632494,35.15465291
부산진구,제일초밥,음식,129.0643929,35.15604824
부산진구,제주아홉혼술바부산전포점,음식,129.0666815,35.15586502
부산진구,조개대교전포점,음식,129.0658334,35.15530275
부산진구,조장,음식,129.0664084,35.15764497
부산진구,좋은식당,음식,129.0664053,35.15231916
부산진구,주댕이,음식,129.0670006,35.15503051
부산진구,주도락부산전포점2층,음식,129.066903,35.15550979
부산진구,주앙,음식,129.0659572,35.15282245
부산진구,주해전포,음식,129.068157,35.15606513
부산진구,주화담전포점,음식,129.0667537,35.15698123
부산진구,준분식,음식,129.0687176,35.15740729
부산진구,지금이순간,음식,129.0645659,35.15594617
부산진구,지로스터전포점,음식,129.0675918,35.15281257
부산진구,지미지미,음식,129.0673084,35.15765665
부산진구,지베젤라,음식,129.0681455,35.15301039
부산진구,지즈,음식,129.0659128,35.15627465
부산진구,지코바숯불치킨전포점,음식,129.0670122,35.15548991
부산진구,지평디엔씨,음식,129.0666982,35.15262056
부산진구,진미관,음식,129.067577,35.1487576
부산진구,진술,음식,129.0663756,35.15505019
부산진구,짐키친,음식,129.0625729,35.15393449
부산진구,차오름헤어,음식,129.0662555,35.1546377
부산진구,창녕식당,음식,129.0635812,35.15389028
부산진구,처갓집전포,음식,129.0684957,35.15297737
부산진구,처제분식,음식,129.0637566,35.1547524
부산진구,청춘야화,음식,129.0658431,35.15698776
부산진구,초밥먹고갈래,음식,129.0643233,35.15503112
부산진구,초삼구이전포,음식,129.0647059,35.15584465
부산진구,촉팜,음식,129.0679092,35.15321268
부산진구,총각도매횟집전포점,음식,129.0678178,35.1526375
부산진구,최고의맛&가성비귀족향1등점,음식,129.0647259,35.15706989
부산진구,쵸쵸,음식,129.066006,35.15388498
부산진구,춘리마라탕서면전포점,음식,129.064451,35.1553083
부산진구,츄어모어치훠궈,음식,129.0639595,35.15756958
부산진구,츠키리아,음식,129.0659261,35.15636454
부산진구,치즈치즈치즈,음식,129.0631227,35.15528588
부산진구,치즐리,음식,129.0640353,35.1536212
부산진구,치키파이전포점,음식,129.0663936,35.15359
부산진구,치킨버거클럽,음식,129.0662856,35.15235725
부산진구,치킨신드롬전포점,음식,129.0625465,35.15115035
부산진구,칠링아웃샵전포점,음식,129.0671008,35.15682211
부산진구,카가와식당,음식,129.0657989,35.1548077
부산진구,카나이라멘,음식,129.0645659,35.15594617
부산진구,카네다독고,음식,129.0680298,35.15277806
부산진구,카마,음식,129.0671112,35.15419956
부산진구,카메,음식,129.0668312,35.15527672
부산진구,카츠래요,음식,129.0627285,35.15358038
부산진구,카츠키친,음식,129.0668479,35.15246481
부산진구,카츠하코,음식,129.0634213,35.15407324
부산진구,카키카키,음식,129.0665887,35.15696603
부산진구,카페051전포카페,음식,129.0649747,35.15519123
부산진구,카페our,음식,129.0680298,35.15277806
부산진구,카페까미노,음식,129.0658437,35.15267119
부산진구,카페달조리법부산전포점,음식,129.0660028,35.15419143
부산진구,카페더브릭,음식,129.0667681,35.15278158
부산진구,카페삼삼구,음식,129.0669791,35.15461634
부산진구,카페삼짇날,음식,129.0664963,35.15504813
부산진구,카페안에사주와타로,음식,129.0644451,35.1550741
부산진구,카페제곱,음식,129.0657391,35.15461047
부산진구,카페제곱,음식,129.0657391,35.15461047
부산진구,카페차이전포카페거리,음식,129.066021,35.1523077
부산진구,카페팟츠,음식,129.0670021,35.15292177
부산진구,칸타이,음식,129.0637793,35.1543465
부산진구,칸트커피하우스,음식,129.0647285,35.15413206
부산진구,캄캄,음식,129.0673183,35.15717886
부산진구,캔유라이크,음식,129.0671204,35.15412731
부산진구,커널커피&디자인,음식,129.0639612,35.1559024
부산진구,커피샬롱루이,음식,129.0628777,35.15209994
부산진구,커피스토어전포카페,음식,129.0637644,35.15462611
부산진구,컬렉션,음식,129.0646738,35.15717892
부산진구,컵오브조이,음식,129.0673033,35.15571924
부산진구,컵플,음식,129.0665807,35.15318128
부산진구,케이맥1933전포점,음식,129.0673088,35.15507031
부산진구,케이케이파트너스,음식,129.0639612,35.1559024
부산진구,코드지카페,음식,129.0627197,35.15496833
부산진구,코르파스타바,음식,129.0676755,35.15264894
부산진구,코이카페,음식,129.067162,35.15317136
부산진구,코즈키,음식,129.0662883,35.15550226
부산진구,코지,음식,129.064728,35.1567184
부산진구,코쿠씨,음식,129.0646149,35.15658516
부산진구,코티지피,음식,129.0644819,35.15696591
부산진구,쿠로,음식,129.0670716,35.15263221
부산진구,쿠마노스시,음식,129.0649243,35.15623744
부산진구,쿠시노아전포점,음식,129.0659279,35.1564366
부산진구,쿠키더도어,음식,129.0666464,35.15534295
부산진구,쿠플레쿠로보,음식,129.0644554,35.15461433
부산진구,쿡푸드,음식,129.0675493,35.1493979
부산진구,쿤엔카츠,음식,129.0643166,35.15520245
부산진구,크레딧버거전포,음식,129.0681455,35.15301039
부산진구,크렘다망드,음식,129.0669861,35.15315634
부산진구,크로하우스서면전포점,음식,129.0660195,35.15658824
부산진구,크리미,음식,129.0645659,35.15594617
부산진구,크림데이즈,음식,129.0681455,35.15301039
부산진구,크림스마스,음식,129.0664177,35.15194046
부산진구,키라링,음식,129.065697,35.15554839
부산진구,키야키,음식,129.0674963,35.15250781
부산진구,키요미즈,음식,129.0659367,35.15548122
부산진구,키츠,음식,129.0646141,35.15525145
부산진구,키친물고기,음식,129.062683,35.15177884
부산진구,키친바바,음식,129.0668603,35.15512302
부산진구,키키스벌스데이,음식,129.0665203,35.15512882
부산진구,키토니,음식,129.0666982,35.15262056
부산진구,키퍼,음식,129.0671204,35.15412731
부산진구,킨슈,음식,129.0680693,35.15476895
부산진구,킷타,음식,129.0673374,35.1548986
부산진구,타이싱,음식,129.0681275,35.15533569
부산진구,타임슬래시,음식,129.0672302,35.14849317
부산진구,탄화와주,음식,129.0679964,35.15535595
부산진구,태리떡볶이&닭강정,음식,129.0649593,35.15675051
부산진구,탱글,음식,129.0671112,35.15419956
부산진구,턴어라운드,음식,129.0668039,35.15462835
부산진구,테넌츠커피바,음식,129.0664131,35.15262543
부산진구,테라다초,음식,129.0668479,35.15246481
부산진구,테우치멘이토,음식,129.0684957,35.15297737
부산진구,테이크어퓨커피,음식,129.0659988,35.15316418
부산진구,테프하우스,음식,129.0663912,35.15436504
부산진구,텐씨,음식,129.0681275,35.15533569
부산진구,텐퍼센트커피전포점,음식,129.0682238,35.15436981
부산진구,토다공원,음식,129.0674806,35.15535575
부산진구,토다공원,음식,129.0674806,35.15535575
부산진구,토리에,음식,129.0660397,35.15521813
부산진구,토오루,음식,129.0663669,35.15514045
부산진구,투썸플레이스서면지오플레이스점,음식,129.0639733,35.14943185
부산진구,트레져스전포점,음식,129.0671056,35.1557136
부산진구,트와엣모아,음식,129.0677948,35.15216027
부산진구,틈,음식,129.0676518,35.15561416
부산진구,틈새라면,음식,129.0644554,35.15461433
부산진구,티에요,음식,129.0659197,35.15567977
부산진구,파동波動,음식,129.0659906,35.15587681
부산진구,파리바게뜨전포점,음식,129.0662555,35.1546377
부산진구,파리플랑파리지앵,음식,129.0661021,35.15291009
부산진구,파스타119,음식,129.063015,35.15015109
부산진구,파스타빌라,음식,129.067983,35.15266171
부산진구,파커,음식,129.0669628,35.15570703
부산진구,파티앤파티,음식,129.0639733,35.14943185
부산진구,파파옛날통닭,음식,129.0660059,35.15214574
부산진구,판나,음식,129.0637596,35.1548695
부산진구,팔딱팔딱횟집,음식,129.0677219,35.15535163
부산진구,퍼프베이커리,음식,129.0627285,35.15358038
부산진구,페넬,음식,129.0679964,35.15535595
부산진구,페리온,음식,129.0670849,35.15185699
부산진구,페브커피바,음식,129.064959,35.15717406
부산진구,페브커피바,음식,129.064959,35.15717406
부산진구,페어링,음식,129.066342,35.15198681
부산진구,페이버커피,음식,129.0671333,35.15550586
부산진구,페이센동,음식,129.0647243,35.15743939
부산진구,페일블루닷,음식,129.0671245,35.15342433
부산진구,페퍼스,음식,129.0664084,35.15764497
부산진구,포먼스,음식,129.0641029,35.15586394
부산진구,포모이,음식,129.0659553,35.15708497
부산진구,포스터바,음식,129.0640695,35.1567116
부산진구,포즈,음식,129.0682096,35.15467644
부산진구,포포포서면전포점,음식,129.0631173,35.15506969
부산진구,푸드스토리,음식,129.0673084,35.15765665
부산진구,푸라닭,음식,129.0625373,35.15165515
부산진구,푸라닭부산서면전포점,음식,129.0625373,35.15165515
부산진구,푸룻한,음식,129.0681612,35.15710139
부산진구,퓨링크,음식,129.0674321,35.15300455
부산진구,프라그먼트,음식,129.0664652,35.15208384
부산진구,프라우드에이,음식,129.0641517,35.15475468
부산진구,프랭클린커피로스터스,음식,129.068265,35.15296329
부산진구,프로젝트:코이,음식,129.0625273,35.15516986
부산진구,프루토프루타,음식,129.067014,35.15642708
부산진구,프리윌피자,음식,129.0669041,35.15641995
부산진구,프릭,음식,129.0639759,35.15604634
부산진구,피보,음식,129.0682547,35.15255794
부산진구,피자덕,음식,129.067451,35.15765421
부산진구,피자드시우,음식,129.0662165,35.15699941
부산진구,피자베이대표,음식,129.0687174,35.15739829
부산진구,피치랑,음식,129.0687176,35.15740729
부산진구,피켄드,음식,129.0656859,35.15337678
부산진구,피클스,음식,129.0641592,35.15505194
부산진구,피플웍스,음식,129.0670766,35.15673241
부산진구,하대승담양갈비전포점,음식,129.0671158,35.15437971
부산진구,하루와,음식,129.0668603,35.15512302
부산진구,하루우동전포점,음식,129.0637596,35.1548695
부산진구,하삼동커피서면,음식,129.0687372,35.15514505
부산진구,하소연,음식,129.0671245,35.15342433
부산진구,하우스오브쿠키,음식,129.0672838,35.15754893
부산진구,하웁트,음식,129.0662077,35.15752223
부산진구,하이까눌레,음식,129.0625411,35.15180829
부산진구,하이안,음식,129.0646109,35.15512534
부산진구,하이오커피서면도서관점,음식,129.0627197,35.15496833
부산진구,하트벌스데이,음식,129.0665847,35.14899983
부산진구,하프컷,음식,129.0645271,35.15484741
부산진구,한가정,음식,129.0672595,35.14791593
부산진구,한날한시,음식,129.0666891,35.15572972
부산진구,한성각,음식,129.0625428,35.15143878
부산진구,한켠,음식,129.0672823,35.15532309
부산진구,함박상회,음식,129.0637793,35.1543465
부산진구,항그도시락,음식,129.0682378,35.15232393
부산진구,해룸,음식,129.0644016,35.15595798
부산진구,해쉬,음식,129.0628559,35.15428112
부산진구,해쉬테이블,음식,129.0677042,35.15768594
부산진구,해피피플,음식,129.06653,35.15681383
부산진구,행가래,음식,129.0671008,35.15682211
부산진구,행복을주는가게,음식,129.0687176,35.15740729
부산진구,향택,음식,129.0643546,35.15757186
부산진구,헤이스콘전포카페,음식,129.0639848,35.15553253
부산진구,헤이주드,음식,129.067197,35.15281931
부산진구,헤이지부즈하우스,음식,129.0666891,35.15572972
부산진구,헤이키커피부산전포점,음식,129.0673445,35.15474528
부산진구,헤일로,음식,129.0674054,35.15195064
부산진구,헷츠,음식,129.0649593,35.15675051
부산진구,호기심,음식,129.0666815,35.15586502
부산진구,호노,음식,129.067162,35.15317136
부산진구,호야,음식,129.0673183,35.15717886
부산진구,호야팡야,음식,129.066342,35.15198681
부산진구,호타코,음식,129.0673084,35.15765665
부산진구,호호테이,음식,129.0662285,35.15530502
부산진구,혹시,음식,129.0647087,35.15595275
부산진구,홀리데이바,음식,129.0676755,35.15264894
부산진구,홍고박,음식,129.0649593,35.15675051
부산진구,홍콩가든,음식,129.0656847,35.15506198
부산진구,화이트챔버,음식,129.0646141,35.15525145
부산진구,황혼타소가레,음식,129.0641517,35.15518724
부산진구,회란,음식,129.0687174,35.15739829
부산진구,횟까닥,음식,129.0658107,35.15570866
부산진구,후일담,음식,129.0644764,35.15718228
부산진구,훈현,음식,129.0669525,35.15659935
부산진구,흥부돼지국밥,음식,129.0668752,35.15441085
부산진구,히떼로스터리전포점,음식,129.0682148,35.15574873
부산진구,히로인,음식,129.0665033,35.15532737
부산진구,힙피,음식,129.0662403,35.15316907
부산진구,24시휴동물의료센터,과학·기술,129.062901,35.16171494
부산진구,501퍼즐,과학·기술,129.0639621,35.16071459
부산진구,가을영상,과학·기술,129.0626363,35.15905201
부산진구,건축사사무소경림,과학·기술,129.0646703,35.16051327
부산진구,경성72,과학·기술,129.0639914,35.15839811
부산진구,고르다샵,과학·기술,129.0641643,35.16350474
부산진구,공간보감인테리어디자인,과학·기술,129.0668575,35.16281898
부산진구,공인회계사박수호,과학·기술,129.0626363,35.15905201
부산진구,공인회계사박영철사무소,과학·기술,129.0626363,35.15905201
부산진구,광고왕김프로,과학·기술,129.0638563,35.16304139
부산진구,광고쟁이닷컴,과학·기술,129.0639621,35.16071459
부산진구,광명인쇄출판사,과학·기술,129.0633298,35.16087856
부산진구,구은,과학·기술,129.0682468,35.15918161
부산진구,굿플랜컴퍼니,과학·기술,129.0670852,35.16140929
부산진구,권오국세무회계사무소,과학·기술,129.0656146,35.16010066
부산진구,규성애드주,과학·기술,129.0639743,35.15815509
부산진구,그대로사진관,과학·기술,129.0671213,35.16630197
부산진구,그로스마케팅,과학·기술,129.0639743,35.15815509
부산진구,김동길세무회계사무소,과학·기술,129.0649288,35.15988707
부산진구,김영탁세무회계사무소,과학·기술,129.0626363,35.15905201
부산진구,내추럴폼스,과학·기술,129.0664177,35.15844685
부산진구,다올인베스트먼트,과학·기술,129.0644235,35.15856196
부산진구,다한광고,과학·기술,129.0639621,35.16071459
부산진구,단행정사사무소,과학·기술,129.063943,35.16299485
