행정구명,사업장명,업태구분명,영업상태명,인허가일자,폐업일자,도로명주소,지번주소,경도,위도
수영구,커들스테이,숙박업(생활),영업,202207,,"부산광역시 수영구 광안해변로 364-9, 3,4층 (민락동)",부산광역시 수영구 민락동 110-70,129.1327269,35.15553944
수영구,머무르다-고즈넋,숙박업(생활),영업,202207,,"부산광역시 수영구 광안해변로 193, 3층 (광안동)",부산광역시 수영구 광안동 197-18,129.1167386,35.15166435
해운대구,명월가,일반호텔,영업,202207,,"부산광역시 해운대구 중동1로 4, 동춘빌딩 5층 (우동)",부산광역시 해운대구 우동 602-3 동춘빌딩,129.1602633,35.16401557
해운대구,센텀스위트호텔,일반호텔,영업,202207,,"부산광역시 해운대구 센텀1로 17, 센텀프리미어호텔 203호 (우동)",부산광역시 해운대구 우동 1521 센텀프리미어호텔,129.1315947,35.16693706
기장군,하운드호텔 정관,일반호텔,영업,202207,,부산광역시 기장군 정관읍 산단1로 98-11,부산광역시 기장군 정관읍 달산리 1049-2,129.180634,35.3162276
기장군,더클럽호텔(기장연화리점),관광호텔,영업,202207,,"부산광역시 기장군 기장읍 연화길 78, 지하1층~지상11층",부산광역시 기장군 기장읍 대변리 279,129.2270628,35.22055911
부산진구,탭아파트먼트,숙박업 기타,영업,202206,,"부산광역시 부산진구 새싹로14번길 5-9, 1~3층 (부전동)",부산광역시 부산진구 부전동 396-9,129.0579491,35.15965719
기장군,스테이오,숙박업(생활),폐업,202206,202411,"부산광역시 기장군 기장읍 동부산관광7로 17, 오시리아 스위첸 마티에 1-4동 2-26층 34호",부산광역시 기장군 기장읍 시랑리 736 오시리아 스위첸 마티에,129.2142575,35.18902891
영도구,시프트도어 하리 레지던스,숙박업(생활),영업,202206,,부산광역시 영도구 동삼오션로 58 (동삼동),부산광역시 영도구 동삼동 1175,129.0833054,35.06913555
영도구,시타딘커넥트호텔 하리 부산,일반호텔,영업,202206,,부산광역시 영도구 동삼오션로 58 (동삼동),부산광역시 영도구 동삼동 1175,129.0833054,35.06913555
중구,안녕스테이 부산남포점,일반호텔,영업,202206,,"부산광역시 중구 광복로6번길 9, 2,3층 (부평동2가)","부산광역시 중구 부평동2가 37-6 2,3층",129.0257965,35.09874933
기장군,마티에 오시리아,숙박업(생활),영업,202206,,"부산광역시 기장군 기장읍 동부산관광7로 17, 오시리아 스위첸 마티에 105동 1-24층 200호",부산광역시 기장군 기장읍 시랑리 736 오시리아 스위첸 마티에,129.2142575,35.18902891
기장군,오시리아 위더스오션,숙박업(생활),폐업,202205,202310,"부산광역시 기장군 기장읍 동부산관광7로 17, 오시리아 스위첸 마티에 101~104동 3~26층 29개호",부산광역시 기장군 기장읍 시랑리 736 오시리아 스위첸 마티에,129.2142575,35.18902891
해운대구,센텀빅토리아호텔,일반호텔,영업,202205,,"부산광역시 해운대구 센텀3로 20, 벡스코 비지니스호텔 1603호 (우동)",부산광역시 해운대구 우동 1505 벡스코 비지니스호텔,129.1329128,35.16780174
영도구,디자이너스 스테이 부산,일반호텔,영업,202205,,부산광역시 영도구 남항서로 115 (남항동1가),부산광역시 영도구 남항동1가 13-2,129.0368677,35.09069999
기장군,르컬렉티브 부산기장,숙박업(생활),영업,202205,,"부산광역시 기장군 기장읍 동부산관광7로 17, 오시리아 스위첸 마티에 101~104동 61개호",부산광역시 기장군 기장읍 시랑리 736 오시리아 스위첸 마티에,129.2142575,35.18902891
연제구,어반스테이 부산시청,숙박업(생활),영업,202205,,"부산광역시 연제구 중앙대로 1116-8, 4층~23층 일부호 (연산동)",부산광역시 연제구 연산동 726-12,129.0820397,35.18705876
해운대구,스테이모어 빌리지,숙박업(생활),영업,202205,,부산광역시 해운대구 송정광어골로 90 (송정동),부산광역시 해운대구 송정동 445-4,129.1962975,35.17355637
기장군,엘모멘토 오시리아,숙박업(생활),영업,202205,,"부산광역시 기장군 기장읍 동부산관광7로 17, 오시리아 스위첸 마티에 101~104동 51개호",부산광역시 기장군 기장읍 시랑리 736 오시리아 스위첸 마티에,129.2142575,35.18902891
해운대구,온더비치,숙박업(생활),영업,202204,,"부산광역시 해운대구 해운대해변로298번길 29, 해운대푸르지오시티 A동 2203호 (중동)",부산광역시 해운대구 중동 1123 해운대푸르지오시티,129.1668175,35.16109798
해운대구,주식회사 인천그레이스호텔,일반호텔,영업,202204,,부산광역시 해운대구 해운대해변로221번길 22 (우동),부산광역시 해운대구 우동 645-8,129.1565575,35.16030806
강서구,더웨스턴부산,관광호텔,영업,202204,,부산광역시 강서구 화전산단4로25번길 53 (화전동),부산광역시 강서구 화전동 555-19,128.882493,35.11163267
해운대구,바이브,숙박업(생활),영업,202204,,"부산광역시 해운대구 송정광어골로 71, 4~6층 (송정동)",부산광역시 해운대구 송정동 443-2,129.1965313,35.17513984
부산진구,서면 휴안,숙박업(생활),영업,202204,,"부산광역시 부산진구 서면문화로 23, MJ빌딩 13층 (부전동)",부산광역시 부산진구 부전동 474-2 MJ빌딩,129.0561259,35.15927689
해운대구,월하정인,숙박업(생활),영업,202204,,부산광역시 해운대구 송정중앙로15번길 6 (송정동),부산광역시 해운대구 송정동 199-12,129.2026892,35.18342225
해운대구,온더비치,일반호텔,영업,202204,,"부산광역시 해운대구 해운대해변로298번길 29, 해운대푸르지오시티 A동 2203호 (중동)",부산광역시 해운대구 중동 1123 해운대푸르지오시티,129.1668175,35.16109798
기장군,베스트루이스해밀턴호텔 오션테라스,관광호텔,영업,202203,,부산광역시 기장군 기장읍 연화1길 27,부산광역시 기장군 기장읍 연화리 376-4,129.2223376,35.21381767
해운대구,오이,숙박업(생활),영업,202203,,"부산광역시 해운대구 중동1로 34, 3층 (중동)",부산광역시 해운대구 중동 1394-160 중동근생,129.1628594,35.16244771
해운대구,W레지던스호텔,일반호텔,영업,202203,,부산광역시 해운대구 센텀3로 20 (우동),부산광역시 해운대구 우동 1505 벡스코 비지니스호텔,129.1329128,35.16780174
해운대구,PLAGE(플라쥬),숙박업(생활),영업,202203,,"부산광역시 해운대구 송정중앙로9번길 24-9, 2층 (송정동)",부산광역시 해운대구 송정동 191-16,129.2030354,35.18432279
부산진구,호텔 하이든(HOTEL HAYDN),일반호텔,영업,202203,,"부산광역시 부산진구 서면문화로 23, MJ빌딩 7~12층 (부전동)",부산광역시 부산진구 부전동 474-2 MJ빌딩,129.0561259,35.15927689
동구,시티호텔,관광호텔,영업,202203,,"부산광역시 동구 중앙대로 294, 시티호텔 지하1층~지상15층 (초량동)",부산광역시 동구 초량동 1163-2 시티호텔,129.0441959,35.1227526
수영구,스튜디오202스테이,숙박업(생활),영업,202203,,"부산광역시 수영구 남천바다로33번길 35, 601~605호 (광안동)",부산광역시 수영구 광안동 202-18,129.1148973,35.14996081
해운대구,센텀프리머스호텔,일반호텔,폐업,202203,202502,"부산광역시 해운대구 센텀1로 17, 센텀프리미어호텔 (우동)",부산광역시 해운대구 우동 1521 센텀프리미어호텔,129.1315947,35.16693706
중구,아몬드호텔(남포동),일반호텔,영업,202203,,"부산광역시 중구 자갈치해안로 57-2, 3,4,5층 (남포동4가)",부산광역시 중구 남포동4가 30-4,129.0314601,35.09716489
중구,아몬드호텔(남포동),일반호텔,영업,202203,,"부산광역시 중구 자갈치해안로 57-1, 3,4,5층 (남포동4가)",부산광역시 중구 남포동4가 30-3,129.031368,35.09715798
중구,아몬드호텔(남포동),일반호텔,영업,202203,,"부산광역시 중구 자갈치해안로 57, 3,4,5층 (남포동4가)",부산광역시 중구 남포동4가 30,129.0312752,35.09715105
서구,그랩 디 오션 송도,일반호텔,영업,202202,,부산광역시 서구 송도해변로 97 (암남동),부산광역시 서구 암남동 234,129.0176111,35.07715392
수영구,첫번째 모던,숙박업(생활),영업,202202,,"부산광역시 수영구 남천바다로33번길 35, 5층 501~505호 (광안동)",부산광역시 수영구 광안동 202-18,129.1148973,35.14996081
해운대구,엘시티레지던스 와이컬렉션,숙박업(생활),영업,202202,,"부산광역시 해운대구 달맞이길 30, 레지던스동 2701호 (중동, 엘시티)",부산광역시 해운대구 중동 1829 엘시티,129.1687865,35.16055677
연제구,부산시티호텔,관광호텔,영업,202202,,"부산광역시 연제구 신촌로 19, 4~13층 (연산동)",부산광역시 연제구 연산동 1356-12,129.0762821,35.18267021
해운대구,해운대라비드아틀란호텔,일반호텔,폐업,202202,202303,"부산광역시 해운대구 구남로 37, 라비드아틀란호텔 708호 (중동)",부산광역시 해운대구 중동 1392-166 해운대르와지르호텔,129.1613792,35.1610335
수영구,플로트하우스,숙박업(생활),영업,202202,,"부산광역시 수영구 민락수변로 9-1, 6층 (민락동)",부산광역시 수영구 민락동 181-137,129.124066,35.15492253
수영구,광안 스테이모먼트 감성숙소,숙박업(생활),영업,202201,,"부산광역시 수영구 광안해변로 193, 4~5층 (광안동)",부산광역시 수영구 광안동 197-18,129.1167386,35.15166435
수영구,누리다,숙박업(생활),영업,202201,,"부산광역시 수영구 광안해변로 282, 3~5층 (민락동)",부산광역시 수영구 민락동 181-1,129.1245901,35.15582274
해운대구,해운대 블루스토리호텔,일반호텔,영업,202201,,"부산광역시 해운대구 해운대해변로237번길 11, 403호 (우동)",부산광역시 해운대구 우동 645-2,129.157574,35.15990113
기장군,기장 일광 더뮤즈호텔 앤 레지던스,숙박업(생활),영업,202112,,"부산광역시 기장군 일광읍 해송3로 4, 1~11층",부산광역시 기장군 일광읍 삼성리 890-3,129.2305988,35.26574569
수영구,리벤시아 풀빌라,숙박업(생활),영업,202112,,"부산광역시 수영구 광안해변로 195, 4~7층 (광안동)",부산광역시 수영구 광안동 197-19,129.1168116,35.15174455
사하구,휴앤호텔,숙박업(생활),영업,202111,,"부산광역시 사하구 하신번영로300번길 100-12, 6층 (하단동)",부산광역시 사하구 하단동 515-21,128.9644208,35.10717327
중구,그리핀베이,숙박업(생활),영업,202111,,부산광역시 중구 자갈치로59번길 6 (남포동4가),부산광역시 중구 남포동4가 7,129.030893,35.0978536
사하구,하운드호텔(하단),일반호텔,영업,202111,,"부산광역시 사하구 낙동남로1405번길 17-1, 하운드호텔 (하단동)",부산광역시 사하구 하단동 514-11,128.9650752,35.10725526
사하구,WOW,숙박업(생활),영업,202111,,"부산광역시 사하구 하신번영로300번길 100, 6층 (하단동)",부산광역시 사하구 하단동 515-12,128.964467,35.10778278
해운대구,쿠무다 레스메종,숙박업(생활),영업,202111,,"부산광역시 해운대구 송정광어골로 41, 5-8층 (송정동)",부산광역시 해운대구 송정동 436-4,129.197184,35.17742916
해운대구,라비드아틀란호텔Ⅱ,일반호텔,영업,202110,,"부산광역시 해운대구 구남로 37, 3층 312호 (중동)",부산광역시 해운대구 중동 1392-166 해운대르와지르호텔,129.1613792,35.1610335
해운대구,휴가,숙박업(생활),영업,202110,,부산광역시 해운대구 송정구덕포길 164 (송정동),부산광역시 해운대구 송정동 840,129.1970494,35.1685482
기장군,주식회사 케니스테이부산기장,일반호텔,영업,202110,,부산광역시 기장군 기장읍 차성남로51번길 26,부산광역시 기장군 기장읍 대라리 775-4,129.2158071,35.24261046
영도구,호텔아델라1,일반호텔,영업,202110,,부산광역시 영도구 태종로 45 (대교동1가),부산광역시 영도구 대교동1가 40,129.0373069,35.09381053
해운대구,펜톤나인 송정해수욕장 송정3호점,숙박업(생활),영업,202110,,"부산광역시 해운대구 송정광어골로 21, 2~4층 (송정동)",부산광역시 해운대구 송정동 312-9,129.1982317,35.17910649
해운대구,네버 엔딩 웨이브,숙박업(생활),영업,202109,,부산광역시 해운대구 송정중앙로6번길 82 (송정동),부산광역시 해운대구 송정동 159-8,129.1993104,35.18045289
해운대구,라비드아틀란호텔,일반호텔,폐업,202109,202201,부산광역시 해운대구 구남로 37 (중동),부산광역시 해운대구 중동 1392-166,129.1613792,35.1610335
중구,그리핀베이,숙박업(생활),폐업,202109,202111,부산광역시 중구 자갈치로59번길 6 (남포동4가),부산광역시 중구 남포동4가 7,129.030893,35.0978536
해운대구,그랜드오션,일반호텔,폐업,202109,202504,"부산광역시 해운대구 구남로 49, 엘리시아 5,6,7층 (중동)",부산광역시 해운대구 중동 1392-26 엘리시아,129.1621772,35.1601635
영도구,호텔아델라,일반호텔,영업,202109,,부산광역시 영도구 태종로 45 (대교동1가),부산광역시 영도구 대교동1가 40 밸류호텔부산,129.0373069,35.09381053
영도구,아일랜드호텔부산,일반호텔,폐업,202109,202504,부산광역시 영도구 태종로 45 (대교동1가),부산광역시 영도구 대교동1가 40,129.0373069,35.09381053
영도구,그랜드베른호텔,관광호텔,영업,202109,,부산광역시 영도구 해양로 38 (청학동),부산광역시 영도구 청학동 321-12,129.0594802,35.09785868
중구,굿올데이즈호텔,관광호텔,영업,202108,,부산광역시 중구 중앙대로41번길 5 (중앙동1가),부산광역시 중구 중앙동1가 22-2,129.0358847,35.10111306
부산진구,포르투나 더 원,숙박업(생활),영업,202108,,부산광역시 부산진구 복지로13번길 10 (개금동),부산광역시 부산진구 개금동 523-38,129.0208884,35.15185477
해운대구,하운드 송정,숙박업(생활),영업,202108,,부산광역시 해운대구 송정중앙로36번길 56 (송정동),부산광역시 해운대구 송정동 325-1,129.201413,35.18119002
해운대구,마레마레 송정(폴마레),숙박업(생활),영업,202107,,"부산광역시 해운대구 송정중앙로6번길 86, 4-8층 (송정동)",부산광역시 해운대구 송정동 159-9,129.1992312,35.18032341
기장군,빌라드연화,숙박업(생활),영업,202107,,"부산광역시 기장군 기장읍 연화1길 21, 3,4층",부산광역시 기장군 기장읍 연화리 377,129.2220487,35.21347149
해운대구,호텔블루캐슬,숙박업(생활),폐업,202107,202410,부산광역시 해운대구 송정중앙로36번길 70 (송정동),부산광역시 해운대구 송정동 323-8,129.2011106,35.18102929
해운대구,카이브2,일반호텔,영업,202106,,"부산광역시 해운대구 송정광어골로 55, 하얀집 (송정동)",부산광역시 해운대구 송정동 437-3 하얀집,129.1964181,35.1763967
중구,빌리호텔,일반호텔,영업,202106,,부산광역시 중구 보수대로106번길 5 (보수동3가),부산광역시 중구 보수동3가 5-21,129.0216488,35.10515132
동구,르컬렉티브 부산역,숙박업(생활),영업,202106,,"부산광역시 동구 충장대로 160, A,B동 일부호 (초량동)",부산광역시 동구 초량동 1185-65,129.0436256,35.11423081
수영구,엘모멘토 광안,숙박업(생활),영업,202105,,"부산광역시 수영구 광남로94번길 16, 광안 지웰에스테이트 더 테라스 3~20층 302호 등 64객실호 (광안동)",부산광역시 수영구 광안동 201-1 광안 지웰에스테이트 더 테라스,129.1153061,35.1499905
영도구,노스하버호텔부산,일반호텔,영업,202105,,부산광역시 영도구 태종로 45 (대교동1가),부산광역시 영도구 대교동1가 40,129.0373069,35.09381053
수영구,제이스테이 펜트하우스,숙박업(생활),영업,202105,,"부산광역시 수영구 광안해변로 179, 5층 (광안동)",부산광역시 수영구 광안동 200-4,129.1157665,35.15059728
수영구,디옴므,숙박업(생활),영업,202104,,"부산광역시 수영구 광안해변로278번길 42, 오션브릿지 A~B동 3층 A301,B301호 (민락동)",부산광역시 수영구 민락동 181-154 오션브릿지,129.12452,35.15396447
해운대구,펜톤나인 해변열차 송정2호점,숙박업(생활),영업,202104,,부산광역시 해운대구 송정중앙로6번길 94 (송정동),부산광역시 해운대구 송정동 159-12,129.1990181,35.18001451
수영구,위더스오션,숙박업(생활),영업,202104,,"부산광역시 수영구 광남로94번길 16, 광안 오션뷰 더테라스 3~20층 301호 등 50객실호 (광안동)",부산광역시 수영구 광안동 201-1 광안 오션뷰 더테라스,129.1153061,35.1499905
해운대구,해운대 센트럴호텔,일반호텔,영업,202104,,부산광역시 해운대구 해운대해변로298번길 33 (중동),부산광역시 해운대구 중동 1137-4,129.1672062,35.16094595
강서구,신라스테이 서부산,관광호텔,영업,202103,,"부산광역시 강서구 명지국제7로 38, 신라스테이 서부산점 (명지동)",부산광역시 강서구 명지동 3595-1 신라스테이 서부산점,128.9053124,35.09669194
해운대구,벨리아(BELLIA),숙박업(생활),영업,202103,,"부산광역시 해운대구 해운대해변로298번길 29, 해운대푸르지오시티 (중동)",부산광역시 해운대구 중동 1123 해운대푸르지오시티,129.1668175,35.16109798
동구,마리나레지던스호텔,숙박업(생활),영업,202103,,"부산광역시 동구 대영로243번길 73-5, 조이팰리스 2~7층 (초량동)",부산광역시 동구 초량동 503-5 조이팰리스,129.0388734,35.11553286
수영구,주식회사이너플랜,숙박업(생활),영업,202102,,"부산광역시 수영구 남천바다로33번길 35, 401~405,701~705,801~805호 4,7,8층 (광안동)",부산광역시 수영구 광안동 202-18,129.1148973,35.14996081
수영구,광안273,숙박업(생활),영업,202102,,"부산광역시 수영구 광안해변로 273, 2~4층 (민락동)",부산광역시 수영구 민락동 176-14,129.1235608,35.15591895
해운대구,알로,숙박업(생활),영업,202101,,"부산광역시 해운대구 해운대로 620, 해운대 라뮤에뜨 417호 (우동)",부산광역시 해운대구 우동 539-10 해운대 라뮤에뜨,129.1584916,35.1629774
해운대구,하운드 해운대 시그니처 호텔,일반호텔,영업,202101,,부산광역시 해운대구 해운대로594번길 15 (우동),부산광역시 해운대구 우동 637-9,129.1567861,35.16100841
해운대구,하운드 해운대 가든&테라스 호텔,일반호텔,영업,202101,,부산광역시 해운대구 구남로12번길 55 (우동),부산광역시 해운대구 우동 637-13,129.1570602,35.16114926
중구,수민,숙박업(생활),영업,202101,,부산광역시 중구 동광길 178 (대창동2가),부산광역시 중구 대창동2가 30-7,129.0370878,35.11028553
수영구,주식회사 그랜드 테라스,숙박업(생활),폐업,202101,202305,"부산광역시 수영구 광남로94번길 16, 광안 지웰에스테이트 더 테라스 3~20층(일부)층 303호 등 53객실호 (광안동)",부산광역시 수영구 광안동 201-1 광안 지웰에스테이트 더 테라스,129.1153061,35.1499905
중구,라운지26호텔,일반호텔,영업,202012,,"부산광역시 중구 자갈치로47번길 5-13, LOUNGE 26 호텔 (남포동5가)",부산광역시 중구 남포동5가 86-2 LOUNGE 26 호텔,129.0287843,35.09736004
부산진구,루나스카이돔,숙박업(생활),영업,202012,,"부산광역시 부산진구 새싹로 22-1, 라이프빌리지 11층12층 (부전동)",부산광역시 부산진구 부전동 396-14 라이프빌리지,129.0576921,35.15986754
강서구,베스트루이스해밀턴호텔,관광호텔,영업,202012,,"부산광역시 강서구 범방3로29번길 6, 베스트 루이스 해밀턴호텔 범방점 (범방동)",부산광역시 강서구 범방동 1899-5 베스트 루이스 해밀턴호텔 범방점,128.8787883,35.14688112
부산진구,어반스테이 서면,숙박업(생활),영업,202010,,"부산광역시 부산진구 중앙대로 752, 서면역 트루엘 센트럴 (부전동)",부산광역시 부산진구 부전동 129-1 서면역 트루엘 센트럴,129.0609097,35.15931608
수영구,레지던스 다온채,관광호텔,폐업,202010,202312,"부산광역시 수영구 광안해변로307번길 15, 다온채 지하1,지상7~11층 (민락동)",부산광역시 수영구 민락동 34-1 다온채,129.1264902,35.15771475
영도구,(주)비지비 미디호텔 영도점,일반호텔,폐업,202010,202110,부산광역시 영도구 태종로 45 (대교동1가),부산광역시 영도구 대교동1가 40,129.0373069,35.09381053
기장군,하운드기장일광,관광호텔,영업,202010,,부산광역시 기장군 일광읍 해송3로 2,부산광역시 기장군 일광읍 삼성리 890-4,129.2305155,35.2655332
수영구,보다스테이 더펜트,숙박업(생활),영업,202010,,"부산광역시 수영구 광안해변로 161, 씨 타워 4~12층 (광안동)",부산광역시 수영구 광안동 201-9 씨 타워,129.1148035,35.14921555
수영구,더웨이브온,숙박업(생활),영업,202009,,"부산광역시 수영구 민락수변로 9, 3,4층 (민락동)",부산광역시 수영구 민락동 181-135,129.1240323,35.15502349
강서구,씨엘오션호텔,관광호텔,영업,202009,,부산광역시 강서구 명지국제6로34번길 22 (명지동),부산광역시 강서구 명지동 3592-9,128.9020678,35.09069954
기장군,테라시아 펜션(부산펜션),숙박업(생활),영업,202009,,부산광역시 기장군 일광읍 기장해안로 1309-4,부산광역시 기장군 일광읍 삼성리 714-8,129.2331811,35.26081309
사하구,레이어스호텔,관광호텔,영업,202009,,"부산광역시 사하구 낙동남로 1395, 레이어스호텔 (하단동)",부산광역시 사하구 하단동 525-4,128.9643568,35.10671319
북구,본호텔,일반호텔,영업,202009,,"부산광역시 북구 낙동대로 1746-8, 바르도호텔 (구포동)",부산광역시 북구 구포동 365-2 바르도호텔,129.0000443,35.20897997
중구,플래티넘호텔,일반호텔,영업,202009,,"부산광역시 중구 광복로 50, 한일은행 6-9층 (창선동1가)",부산광역시 중구 창선동1가 40-1 한일은행,129.030485,35.099101
해운대구,(주)조선호텔앤리조트 그랜드조선부산,관광호텔,영업,202009,,"부산광역시 해운대구 해운대해변로 292, 그랜드 조선 부산 (중동)",부산광역시 해운대구 중동 1405-16 그랜드 조선 부산,129.1630965,35.16012142
수영구,더웨이브,숙박업(생활),영업,202008,,"부산광역시 수영구 민락수변로 9, 5~6층 (민락동)",부산광역시 수영구 민락동 181-135,129.1240323,35.15502349
해운대구,유에이치스위트 랜드스케이프 14층,일반호텔,영업,202008,,"부산광역시 해운대구 해운대해변로 271, 씨스타 14층 (중동)",부산광역시 해운대구 중동 1417-2 씨스타,129.1611012,35.15982638
수영구,어반스테이더테라스,숙박업(생활),폐업,202008,202108,"부산광역시 수영구 광남로94번길 16, 광안 지웰에스테이트 더 테라스 3~20(일부)층 (광안동)",부산광역시 수영구 광안동 201-1 광안 지웰에스테이트 더 테라스,129.1153061,35.1499905
수영구,더클럽호텔(광안리점),숙박업(생활),영업,202007,,"부산광역시 수영구 광안해변로278번길 42, 오션브릿지 b동 15층 B1501호 (민락동)",부산광역시 수영구 민락동 181-154 오션브릿지,129.12452,35.15396447
수영구,어반하우스 펜트 1호점,숙박업(생활),영업,202007,,"부산광역시 수영구 민락수변로 5, 성진회센터 9층 901호 (민락동)",부산광역시 수영구 민락동 181-204 성진회센터,129.1238997,35.15531677
동래구,브라운도트 사직야구장점,관광호텔,영업,202007,,부산광역시 동래구 사직북로13번길 11 (사직동),부산광역시 동래구 사직동 91-44,129.0602334,35.196681
중구,브로시스 호텔,관광호텔,영업,202007,,부산광역시 중구 구덕로48번길 4 (남포동4가),부산광역시 중구 남포동4가 5-3,129.0308272,35.09860846
수영구,케렌시아,숙박업(생활),영업,202007,,"부산광역시 수영구 남천바다로33번길 22, 6~13층 (광안동)",부산광역시 수영구 광안동 201-8,129.1147171,35.14932291
해운대구,영무파라드호텔,숙박업(생활),영업,202007,,부산광역시 해운대구 해운대해변로298번길 25 (중동),부산광역시 해운대구 중동 1124-8,129.1665414,35.16094159
부산진구,KT&G상상마당부산스테이,숙박업 기타,영업,202007,,"부산광역시 부산진구 서면로 39, KT&G 상상마당부산 7층 (부전동)",부산광역시 부산진구 부전동 521-1 KT&G 상상마당부산,129.0572993,35.15426096
수영구,호텔 센트럴베이,관광호텔,영업,202007,,"부산광역시 수영구 광안해변로 189, HOTEL CENTRALBAY 5~17층 (광안동)",부산광역시 수영구 광안동 197-2 HOTEL CENTRALBAY,129.1164605,35.15147563
해운대구,팰릭스바이에스티엑스,숙박업(생활),영업,202006,,"부산광역시 해운대구 해운대로 620, 해운대 라뮤에뜨 (우동)",부산광역시 해운대구 우동 539-10 해운대 라뮤에뜨,129.1584916,35.1629774
기장군,타이드어웨이풀빌라,숙박업(생활),영업,202006,,"부산광역시 기장군 기장읍 기장해안로 26, 지하1~지상4층",부산광역시 기장군 기장읍 시랑리 615-5,129.2084929,35.18218526
해운대구,(주)호텔롯데 시그니엘 부산,관광호텔,영업,202006,,"부산광역시 해운대구 달맞이길 30 (중동, 엘시티)",부산광역시 해운대구 중동 1829 엘시티,129.1687865,35.16055677
기장군,연화리330호텔&풀빌라,숙박업(생활),영업,202006,,"부산광역시 기장군 기장읍 기장해안로 460, 1~7(2층제외)층",부산광역시 기장군 기장읍 연화리 330-2,129.2230011,35.21560608
부산진구,아르반호텔,숙박업 기타,영업,202006,,"부산광역시 부산진구 중앙대로691번길 32, 씨엔티빌딩 3층,6~13층 (부전동)","부산광역시 부산진구 부전동 517-60 씨엔티빌딩 3층,6~13층",129.0572428,35.15468905
부산진구,스테이인바이 아르반호텔,숙박업 기타,폐업,202006,202309,"부산광역시 부산진구 중앙대로691번길 32, 3층4층 (부전동)",부산광역시 부산진구 부전동 517-60,129.0572428,35.15468905
해운대구,UH.Suite Harbor Town(유에이치 스위트 하버타운),숙박업(생활),영업,202005,,"부산광역시 해운대구 해운대해변로 257, 하버타운 상가동 403호 (우동)",부산광역시 해운대구 우동 627-1 하버타운,129.1595175,35.15968534
해운대구,송정 스카이 풀,숙박업(생활),영업,202005,,"부산광역시 해운대구 송정광어골로 19, 상림빌딩 3~5층 (송정동)",부산광역시 해운대구 송정동 312-10 상림빌딩,129.198392,35.17935072
해운대구,뉴시즈엘시티레지던스,숙박업(생활),영업,202005,,"부산광역시 해운대구 달맞이길 30 (중동, 엘시티)",부산광역시 해운대구 중동 1829 엘시티,129.1687865,35.16055677
서구,페어필드 바이 메리어트 부산 송도비치호텔,관광호텔,영업,202005,,부산광역시 서구 송도해변로 113 (암남동),부산광역시 서구 암남동 230,129.0192528,35.0777248
해운대구,펜톤나인 더 테라스 송정1호점,숙박업(생활),영업,202005,,부산광역시 해운대구 송정광어골로 15-1 (송정동),부산광역시 해운대구 송정동 312-6,129.1986089,35.17954157
해운대구,송정스케치.K,숙박업(생활),폐업,202005,202504,부산광역시 해운대구 송정중앙로6번길 54 (송정동),부산광역시 해운대구 송정동 158-3,129.200036,35.18154383
해운대구,둥지(펜션),숙박업 기타,폐업,202004,202104,부산광역시 해운대구 송정해변로 28-3 (송정동),부산광역시 해운대구 송정동 297-16,129.2029058,35.1809314
강서구,B&G호텔,관광호텔,영업,202004,,"부산광역시 강서구 명지국제6로1번길 24, 도하마린타워 7, 8, 9층 (명지동)","부산광역시 강서구 명지동 3582-2 도하마린타워 7, 8, 9층",128.9001138,35.09391857
해운대구,유에이치스위트 더 해운대,숙박업(생활),영업,202004,,"부산광역시 해운대구 해운대해변로 271, 씨스타 3층 301~305호 (중동)",부산광역시 해운대구 중동 1417-2 씨스타,129.1611012,35.15982638
사하구,에이치모먼트호텔 하단점,숙박업(생활),영업,202004,,"부산광역시 사하구 낙동남로1423번길 50, 8층 (하단동)",부산광역시 사하구 하단동 511-22,128.9661778,35.10871622
중구,커넥트부산호텔,숙박업(생활),폐업,202004,202307,부산광역시 중구 대교로 115-1 (중앙동6가),부산광역시 중구 중앙동6가 3-2,129.0373852,35.1004423
중구,커넥트부산호텔,일반호텔,폐업,202004,202307,부산광역시 중구 대교로 115-1 (중앙동6가),부산광역시 중구 중앙동6가 3-2,129.0373852,35.1004423
해운대구,엘시티 레지던스,숙박업(생활),영업,202004,,"부산광역시 해운대구 달맞이길 30 (중동, 엘시티)",부산광역시 해운대구 중동 1829 엘시티,129.1687865,35.16055677
수영구,료칸바다다,숙박업(생활),영업,202004,,"부산광역시 수영구 광안해변로278번길 42, 오션브릿지 A동 13~14층 (민락동)",부산광역시 수영구 민락동 181-154 오션브릿지,129.12452,35.15396447
수영구,옐로우라이트하우스,숙박업(생활),영업,202004,,"부산광역시 수영구 광안해변로370번길 9-32, 4층 401호 (민락동)",부산광역시 수영구 민락동 110-54,129.1342689,35.15674719
수영구,브라운도트호텔 민락점,숙박업(생활),폐업,202003,202004,"부산광역시 수영구 광안해변로278번길 42, 오션브릿지 13층 A1302호 (민락동)",부산광역시 수영구 민락동 181-154 오션브릿지,129.12452,35.15396447
부산진구,모과호텔,숙박업(생활),영업,202002,,"부산광역시 부산진구 부전로 99-1, 1-4층 (부전동)",부산광역시 부산진구 부전동 417-25,129.0544962,35.15903609
수영구,머물다가 광안리 풀빌라펜션,숙박업(생활),영업,202002,,"부산광역시 수영구 민락수변로 7, OK타운 7,9층 (민락동)",부산광역시 수영구 민락동 181-86 OK타운,129.1240862,35.15514368
