행정구명,사업장명,업태구분명,영업상태명,상세영업상태명,인허가일자,폐업일자,도로명주소,지번주소,경도,위도
부산진구,크로바 황토방 여관,여관업,영업/정상,영업,199710,,부산광역시 부산진구 부전로 121-8 (부전동),,129.05496942,35.16111681
부산진구,태화장,여관업,영업/정상,영업,199512,,부산광역시 부산진구 중앙대로769번길 55 (부전동),,129.05920096,35.16253173
부산진구,탭아파트먼트,숙박업 기타,영업/정상,영업,202206,,"부산광역시 부산진구 새싹로14번길 5-9, 1~3층 (부전동)",,129.0579491,35.15965719
부산진구,테마모텔,여관업,영업/정상,영업,200406,,부산광역시 부산진구 가야대로755번길 13 (부전동),,129.05398853,35.1584147
부산진구,토요코인 부산서면,관광호텔,영업/정상,영업,201003,,부산광역시 부산진구 서전로 39 (전포동),,129.06405296,35.15796792
부산진구,투헤븐호텔,일반호텔,영업/정상,영업,200305,,부산광역시 부산진구 황령대로7번길 8 (범천동),,129.06043262,35.14808378
부산진구,트래블라이트,숙박업(생활),영업/정상,영업,202405,,"부산광역시 부산진구 서면로68번길 52, 7층 (부전동)",,129.05823657,35.15469401
부산진구,티알티호텔(TRT HOTEL),관광호텔,영업/정상,영업,201511,,"부산광역시 부산진구 부전로 33-1, 3~7층 (부전동)",,129.05581702,35.15322838
부산진구,티티호텔,관광호텔,영업/정상,영업,201808,,부산광역시 부산진구 새싹로 35 (부전동),,129.05647598,35.1606445
부산진구,파레스빌,숙박업(생활),영업/정상,영업,197308,,부산광역시 부산진구 중앙대로691번길 45-7 (부전동),,129.05638621,35.15409941
부산진구,파인온스테이 전포(FINE ON STAY),숙박업(생활),영업/정상,영업,202605,,"부산광역시 부산진구 전포대로224번길 5, 5층 (전포동)",,129.06582036,35.1566064
부산진구,팝스테이,숙박업(생활),영업/정상,영업,202412,,"부산광역시 부산진구 전포대로 226-6, 1,2층 (전포동)",,129.0659059,35.15681872
부산진구,편한스테이,여관업,영업/정상,영업,198011,,부산광역시 부산진구 황령대로8번길 60 (범천동),,129.05986827,35.14510392
부산진구,포르투나 더 원,숙박업(생활),영업/정상,영업,202108,,부산광역시 부산진구 복지로13번길 10 (개금동),,129.02088839,35.15185477
부산진구,포포스테이,숙박업(생활),영업/정상,영업,202601,,"부산광역시 부산진구 동성로 113, 4층 (전포동)",,129.06650417,35.15984385
부산진구,프렌치코드호텔,여관업,영업/정상,영업,201007,,부산광역시 부산진구 황령대로8번길 8 (범천동),,129.0602884,35.14726051
부산진구,프로포즈모텔,여관업,영업/정상,영업,198212,,부산광역시 부산진구 가야대로784번길 46-5 (부전동),,129.05690323,35.15526607
부산진구,플레이리움,숙박업 기타,영업/정상,영업,202403,,"부산광역시 부산진구 서전로10번길 33, 4층 (부전동)",,129.05996656,35.15639435
부산진구,피노키오,숙박업(생활),영업/정상,영업,201212,,부산광역시 부산진구 가야대로703번가길 11 (당감동),,129.04899296,35.15776562
부산진구,핑크장,여관업,영업/정상,영업,197305,,부산광역시 부산진구 서면문화로5번길 38 (부전동),,129.05554172,35.15834171
부산진구,하루모텔,여관업,영업/정상,영업,198810,,부산광역시 부산진구 전포대로306번길 46 (전포동),,129.06695679,35.16631611
부산진구,하루호텔,일반호텔,영업/정상,영업,200401,,부산광역시 부산진구 황령대로7번길 20-7 (범천동),,129.06040095,35.14855353
부산진구,하루호텔,일반호텔,영업/정상,영업,201407,,"부산광역시 부산진구 동천로85번길 17, 1~10층 (부전동)",,129.06122661,35.15619235
부산진구,하림장,여관업,영업/정상,영업,198007,,부산광역시 부산진구 부전로95번길 17 (부전동),,129.05373121,35.15856324
부산진구,하운드호텔,일반호텔,영업/정상,영업,200305,,부산광역시 부산진구 황령대로7번길 10 (범천동),,129.06041339,35.14820258
부산진구,하운드호텔 서면,일반호텔,영업/정상,영업,198509,,부산광역시 부산진구 중앙대로691번가길 10 (부전동),,129.05603144,35.15484152
부산진구,하이모텔,여관업,영업/정상,영업,197809,,"부산광역시 부산진구 서면문화로5번길 31, 1층~4층, 옥탑1층 (부전동)",,129.05589641,35.15816067
부산진구,해솔스위트,숙박업(생활),영업/정상,영업,202512,,"부산광역시 부산진구 서전로46번길 26, 3층 (전포동)",,129.06472324,35.15660204
