영업상태,점포명,업종대분류,업종중분류,업종명,행정구,인허가일,폐업일,경도,위도
영업/정상,케이디라인 주식회사, , , ,남구,202007,,129.1009349,35.13742709
영업/정상,아유단테,소매,전자상거래업,전자상거래업,남구,202301,,129.1009349,35.13742709
영업/정상,(주)스타지오네,소매,전자상거래업,전자상거래업,남구,201310,,129.1009349,35.13742709
영업/정상,원라이프,소매,전자상거래업,전자상거래업,남구,202009,,129.1009349,35.13742709
영업/정상,용용닷컴,소매,전자상거래업,전자상거래업,남구,201709,,129.1009349,35.13742709
영업/정상,남경한의원,소매,전자상거래업,전자상거래업,남구,201804,,129.1009349,35.13742709
영업/정상,Lumen(루멘),소매,전자상거래업,전자상거래업,남구,201805,,129.1014756,35.13584343
영업/정상,따보따보새와밥,소매,전자상거래업,전자상거래업,남구,202012,,129.0988779,35.13521601
영업/정상,드림공작소 주식회사,소매,전자상거래업,전자상거래업,남구,202111,,129.0990011,35.13664525
영업/정상,시원쿨시스템에어컨,소매,전자상거래업,전자상거래업,남구,202210,,129.0990011,35.13664525
영업/정상,라마스코리아, , , ,남구,201811,,129.0991626,35.1364143
영업/정상,티티에이피, , , ,남구,201605,,129.0986548,35.13623817
영업/정상,노라이브(NLYF),소매,전자상거래업,전자상거래업,남구,202011,,129.0986548,35.13623817
영업/정상,윌리 닐리 (Willy-Nilly),소매,전자상거래업,전자상거래업,남구,202012,,129.0967724,35.13556072
영업/정상,Le Vege(르베지),소매,전자상거래업,전자상거래업,남구,201606,,129.1020063,35.13908662
영업/정상,주식회사 퍼스트아트,소매,전자상거래업,전자상거래업,남구,202111,,129.089735,35.1509926
영업/정상,에스원 인터네셔널(S1 international), , , ,남구,202103,,129.0910197,35.14871227
영업/정상,현종합몰,소매,전자상거래업,전자상거래업,남구,202010,,129.0924967,35.14179571
영업/정상,올라디아,소매,전자상거래업,전자상거래업,남구,202202,,129.0919739,35.1401711
영업/정상,딜리나인,소매,전자상거래업,전자상거래업,남구,202106,,129.0920188,35.13905728
영업/정상,주희커피(JUHEE COFFEE),소매,전자상거래업,전자상거래업,남구,202003,,129.0914093,35.13615459
영업/정상,모아클린(moaclean),소매,전자상거래업,전자상거래업,남구,202004,,129.0977214,35.13806468
영업/정상,겟타오바오(get taobao),소매,전자상거래업,전자상거래업,남구,201602,,129.0941716,35.13571808
폐업,한차, , , ,남구,202301,202304,129.0972113,35.13640466
영업/정상,에바다1,소매,전자상거래업,전자상거래업,동래구,202206,,129.0733318,35.2060853
영업/정상,어셈블,소매,전자상거래업,전자상거래업,동래구,202206,,129.0733318,35.2060853
영업/정상,D.L.P 컴퍼니,소매,전자상거래업,전자상거래업,동래구,201605,,129.0718824,35.20605583
영업/정상,짐(GIM), , , ,동래구,201911,,129.070314,35.20467477
영업/정상,주식회사 피쉬바게트,소매,전자상거래업,전자상거래업,동래구,201801,,129.0696737,35.20323723
영업/정상,탐나요마켓,소매,전자상거래업,전자상거래업,동래구,201709,,129.0728494,35.20453593
영업/정상,새론크리너, , , ,동래구,202104,,129.07313,35.20565395
영업/정상,제이아이,소매,전자상거래업,전자상거래업,동래구,201803,,129.0752089,35.20457196
영업/정상,피디골프(P.D GOLF),소매,전자상거래업,전자상거래업,동래구,202209,,129.0699869,35.20089337
영업/정상,룸스,소매,전자상거래업,전자상거래업,동래구,202012,,129.05997,35.20479435
영업/정상,유진골프사직점,소매,전자상거래업,전자상거래업,동래구,201906,,129.0566864,35.20724726
영업/정상,제이엔,소매,전자상거래업,전자상거래업,남구,202303,,129.089735,35.1509926
영업/정상,본리유(bonly_you),소매,전자상거래업,전자상거래업,남구,201904,,129.0891006,35.15408101
영업/정상,릴리하우스,소매,전자상거래업,전자상거래업,남구,201404,,129.087557,35.15224159
영업/정상,훈스마켓,소매,전자상거래업,전자상거래업,남구,202109,,129.087557,35.15224159
영업/정상,바운스에어,소매,전자상거래업,전자상거래업,남구,202105,,129.0864429,35.15137505
영업/정상,e구매,소매,전자상거래업,전자상거래업,남구,200605,,129.0917768,35.15066391
영업/정상,써니모바일,소매,전자상거래업,전자상거래업,남구,202008,,129.0949683,35.13460821
영업/정상,토믹몰,소매,전자상거래업,전자상거래업,남구,201509,,129.0958735,35.13474588
영업/정상,린느마켓,소매,전자상거래업,전자상거래업,남구,201808,,129.0972113,35.13640466
영업/정상,주식회사 알에이인터내셔널,소매,전자상거래업,전자상거래업,남구,202111,,129.0972113,35.13640466
영업/정상,(주)블루솜,소매,전자상거래업,전자상거래업,남구,201008,,129.1006015,35.13474135
폐업,산울림오카리나,소매,전자상거래업,전자상거래업,남구,200908,202303,129.1006403,35.13324129
영업/정상,예닮푸드,소매,전자상거래업,전자상거래업,남구,202201,,129.1001583,35.1323789
영업/정상,샵딜리버리,소매,전자상거래업,전자상거래업,남구,201702,,129.0979195,35.13235042
영업/정상,새한패션섬유,소매,전자상거래업,전자상거래업,남구,201206,,129.0951485,35.12657396
영업/정상,대성,소매,전자상거래업,전자상거래업,남구,201203,,129.0937014,35.13209875
영업/정상,크루즈,소매,전자상거래업,전자상거래업,남구,201403,,129.0926271,35.13110157
영업/정상,헤른,소매,전자상거래업,전자상거래업,남구,202205,,129.089021,35.13221668
영업/정상,혹시2,소매,전자상거래업,전자상거래업,동래구,202302,,129.0681863,35.20748246
영업/정상,토프, , , ,동래구,202005,,129.0607045,35.2012391
영업/정상,로우힐스튜디오,소매,전자상거래업,전자상거래업,동래구,202005,,129.0604426,35.19950876
영업/정상,라마마,소매,전자상거래업,전자상거래업,동래구,201905,,129.0580703,35.19985924
영업/정상,마실컴퍼니(masil's),소매,전자상거래업,전자상거래업,동래구,201803,,129.0580703,35.19985924
영업/정상,러브컨츄리,소매,전자상거래업,전자상거래업,동래구,201903,,129.0664324,35.20112463
영업/정상,천연제작소, , , ,동래구,201507,,129.0626878,35.19908578
영업/정상,멜리(MELLI), , , ,동래구,202112,,129.0624265,35.1978524
영업/정상,제이알티씨,소매,전자상거래업,전자상거래업,동래구,202008,,129.0611081,35.19740651
영업/정상,아늑룸, , , ,동래구,202301,,129.0581766,35.1969806
영업/정상,빡이언니,소매,전자상거래업,전자상거래업,동래구,202201,,129.0598722,35.19648525
영업/정상,별바람,소매,전자상거래업,전자상거래업,동래구,201901,,129.0688306,35.19867051
영업/정상,알쓸쇼잡,소매,전자상거래업,전자상거래업,동래구,202203,,129.070825,35.20046131
영업/정상,시크베베,소매,전자상거래업,전자상거래업,동래구,201901,,129.0722855,35.20115798
영업/정상,정화,소매,전자상거래업,전자상거래업,남구,201703,,129.0919244,35.12837403
영업/정상,엄지플라워,소매,전자상거래업,전자상거래업,남구,201810,,129.0896854,35.13002759
영업/정상,모닝스타(morning star),소매,전자상거래업,전자상거래업,남구,202007,,129.0869121,35.13144359
영업/정상,오드 그래픽,소매,전자상거래업,전자상거래업,남구,201603,,129.083798,35.13368593
영업/정상,디에스엠엠(DSMM), , , ,남구,202201,,129.0860764,35.13663985
영업/정상,홈스펀,소매,전자상거래업,전자상거래업,남구,201304,,129.0894493,35.13536398
영업/정상,월천상가,소매,전자상거래업,전자상거래업,남구,202303,,129.0889361,35.1356044
영업/정상,리틀포레스트,소매,전자상거래업,전자상거래업,동래구,202209,,129.0603223,35.19934724
영업/정상,쿠비-샵(cubi shop),소매,전자상거래업,전자상거래업,동래구,201910,,129.0580617,35.19727598
영업/정상,바르다,소매,전자상거래업,전자상거래업,동래구,202002,,129.0596621,35.19852206
영업/정상,마녀의 옷장,소매,전자상거래업,전자상거래업,동래구,202112,,129.0629305,35.19986705
영업/정상,사직동1번옹심이,소매,전자상거래업,전자상거래업,동래구,201810,,129.0595091,35.19714127
영업/정상,클래식(Classic) 통신,소매,전자상거래업,전자상거래업,동래구,201711,,129.0662072,35.19724271
영업/정상,크림 웨이브 케이크,소매,전자상거래업,전자상거래업,동래구,202302,,129.0702257,35.19661397
영업/정상,키바이코리아(KEBYEKOREA),소매,전자상거래업,전자상거래업,동래구,201905,,129.0702757,35.20012166
영업/정상,로지몰, , , ,동래구,202010,,129.055933,35.2023364
영업/정상,다이브굿즈,소매,전자상거래업,전자상거래업,동래구,201907,,129.0557787,35.20107612
영업/정상,게비스(gewiss), , , ,동래구,202001,,129.058888,35.20131422
영업/정상,"그 해, 우리",소매,전자상거래업,전자상거래업,동래구,202203,,129.0522868,35.1980425
영업/정상,솔민이네, , , ,동래구,202203,,129.0556134,35.19661362
영업/정상,마켓투모로우1551,소매,전자상거래업,전자상거래업,동래구,202007,,129.0556134,35.19661362
폐업,디아룸,소매,전자상거래업,전자상거래업,동래구,202304,202304,129.0556134,35.19661362
영업/정상,삼영네트웍스,소매,전자상거래업,전자상거래업,동래구,201508,,129.0863411,35.20731293
영업/정상,(주)아티누스,소매,전자상거래업,전자상거래업,동래구,201203,,129.0880384,35.20684233
영업/정상,세프템버,소매,전자상거래업,전자상거래업,동래구,202305,,129.0808408,35.20737931
영업/정상,상위 1% 셀러, , , ,동래구,202210,,129.0820174,35.22395056
영업/정상,(99)프로,소매,전자상거래업,전자상거래업,동래구,201808,,129.0707672,35.20053655
영업/정상,복댕이상점,소매,전자상거래업,전자상거래업,북구,202301,,129.0419865,35.20643596
영업/정상,㈜파란플라워네트워크,소매,전자상거래업,전자상거래업,동래구,202201,,129.0730412,35.19865308
영업/정상,다가가, , , ,동래구,202211,,129.0660912,35.19961325
영업/정상,틸다스윈튼(동인F.C),소매,전자상거래업,전자상거래업,동래구,201503,,129.054825,35.20230247
영업/정상,투토(tutto), , , ,북구,202301,,129.0419865,35.20643596
영업/정상,0129(영일이구),소매,전자상거래업,전자상거래업,동래구,201504,,129.0530979,35.20142936
영업/정상,쭌쭌형제,소매,전자상거래업,전자상거래업,동래구,202210,,129.0528658,35.19707219
영업/정상,웨브로인, , , ,동래구,201908,,129.0556134,35.19661362
영업/정상,앱스(APS),소매,전자상거래업,전자상거래업,동래구,201910,,129.0556134,35.19661362
영업/정상,하프샵,소매,전자상거래업,전자상거래업,동래구,202203,,129.0556134,35.19661362
영업/정상,플로랄,소매,전자상거래업,전자상거래업,동래구,202002,,129.0556134,35.19661362
영업/정상,오브누아즈,소매,전자상거래업,전자상거래업,동래구,202007,,129.0556134,35.19661362
영업/정상,강남모바일,소매,전자상거래업,전자상거래업,동래구,201212,,129.0556134,35.19661362
영업/정상,업소알바, , , ,남구,201310,,129.0661947,35.14197629
영업/정상,썬데이서비스,소매,전자상거래업,전자상거래업,동래구,202301,,129.084739,35.22043318
영업/정상,이지민철학작명연구원,소매,전자상거래업,전자상거래업,동래구,202002,,129.0841441,35.21861728
폐업,초희상점,소매,전자상거래업,전자상거래업,동래구,202103,202302,129.0825447,35.21713287
영업/정상,핑크폭스, , , ,동래구,202101,,129.0819255,35.21728888
영업/정상,판다국,소매,전자상거래업,전자상거래업,동래구,201901,,129.0790904,35.21837916
영업/정상,제이지에스(J.G.S),소매,전자상거래업,전자상거래업,동래구,202009,,129.0750792,35.21275581
영업/정상,새시대전산,소매,전자상거래업,전자상거래업,동래구,200905,,129.0744289,35.21343392
영업/정상,응구네,소매,전자상거래업,전자상거래업,동래구,202103,,129.0768345,35.21440846
영업/정상,에끌라(eclat),소매,전자상거래업,전자상거래업,동래구,201908,,129.0784997,35.21477043
영업/정상,김뚜비상사,소매,전자상거래업,전자상거래업,동래구,202304,,129.0817495,35.21635464
영업/정상,(주)씨엔씨갤럭시투어,소매,전자상거래업,전자상거래업,동래구,201411,,129.0774473,35.2118021
영업/정상,윤청아,소매,전자상거래업,전자상거래업,동래구,202303,,129.0753897,35.20851946
영업/정상,올 쏠 시즌(All sol season),소매,전자상거래업,전자상거래업,동래구,202101,,129.0635631,35.2079198
영업/정상,드벤,소매,전자상거래업,전자상거래업,북구,202212,,129.0128026,35.21273174
영업/정상,모어유닉, , , ,동래구,202211,,129.0553158,35.19959905
영업/정상,나인트리컴퍼니,소매,전자상거래업,전자상거래업,남구,202210,,129.0888292,35.15011348
영업/정상,서면상회, , , ,동래구,202204,,129.0548989,35.19862775
영업/정상,더함,소매,전자상거래업,전자상거래업,동래구,202107,,129.0565784,35.19988599
영업/정상,엠제이솔루션, , , ,동래구,201909,,129.064682,35.19698386
영업/정상,반짝라이팅,소매,전자상거래업,전자상거래업,남구,201504,,129.1030197,35.13765301
영업/정상,더존부동산중개사무소, , , ,남구,201010,,129.1022274,35.13815672
영업/정상,블링존,소매,전자상거래업,전자상거래업,남구,201901,,129.1016135,35.13763269
영업/정상,가화Eng,소매,전자상거래업,전자상거래업,동래구,202102,,129.0746015,35.21548612
영업/정상,와이민,소매,전자상거래업,전자상거래업,동래구,201902,,129.0773581,35.21427503
영업/정상,㈜닥터큐플러스,소매,전자상거래업,전자상거래업,동래구,202010,,129.0772684,35.21548948
영업/정상,나라샵, , , ,동래구,202305,,129.0786424,35.21558136
영업/정상,보라진스튜디오앤샵,소매,전자상거래업,전자상거래업,동래구,202112,,129.0795566,35.21479618
영업/정상,갸루피스,소매,전자상거래업,전자상거래업,동래구,202209,,129.0796114,35.21401046
영업/정상,썬샤인,소매,전자상거래업,전자상거래업,동래구,201808,,129.0666334,35.20683695
영업/정상,선경체육관,소매,전자상거래업,전자상거래업,동래구,201812,,129.0655653,35.20566188
영업/정상,루미나나,소매,전자상거래업,전자상거래업,동래구,201805,,129.0644141,35.20520397
영업/정상,신사팩토리, , , ,동래구,202007,,129.0658186,35.20332498
영업/정상,9.SANCE(구상스),소매,전자상거래업,전자상거래업,동래구,201803,,129.0644011,35.20413022
영업/정상,한스베이프전자담배 미남사직점,소매,전자상거래업,전자상거래업,동래구,201910,,129.0657986,35.20270334
영업/정상,핸드블루밍아트협회,소매,전자상거래업,전자상거래업,동래구,201701,,129.067395,35.20203049
영업/정상,㈜제이투,소매,전자상거래업,전자상거래업,동래구,202009,,129.0703206,35.20840727
영업/정상,지앤디,소매,전자상거래업,전자상거래업,동래구,202001,,129.0700891,35.20859982
영업/정상,금강스포츠, , , ,동래구,202001,,129.0745469,35.20650473
영업/정상,메리골드,소매,전자상거래업,전자상거래업,동래구,201412,,129.0754586,35.20613517
영업/정상,맨 크러쉬,소매,전자상거래업,전자상거래업,동래구,201611,,129.0769898,35.20410887
영업/정상,관성유통,소매,전자상거래업,전자상거래업,동래구,201606,,129.0787978,35.21321978
영업/정상,와이지, , , ,동래구,202002,,129.0772213,35.21053605
폐업,그린유통,소매,전자상거래업,전자상거래업,동래구,201201,202303,129.0753897,35.20851946
영업/정상,스마트에듀인,소매,전자상거래업,전자상거래업,동래구,202004,,129.0735073,35.2113638
영업/정상,너븐,소매,전자상거래업,전자상거래업,동래구,201812,,129.0703636,35.21423929
영업/정상,묘미,소매,전자상거래업,전자상거래업,북구,202212,,129.0419865,35.20643596
영업/정상,바이주미,소매,전자상거래업,전자상거래업,동래구,201905,,129.0639157,35.21016493
영업/정상,몽케이크,소매,전자상거래업,전자상거래업,동래구,201510,,129.0657301,35.20253763
영업/정상,디에스(DS),소매,전자상거래업,전자상거래업,북구,202211,,129.0381303,35.2167941
영업/정상,러브미클럽,소매,전자상거래업,전자상거래업,동래구,202301,,129.0691966,35.20639007
영업/정상,도도몬스터, , , ,동래구,201909,,129.0723325,35.20767076
영업/정상,주식회사 매넥스, , , ,동래구,202103,,129.0732283,35.20672147
영업/정상,포에이치,소매,전자상거래업,전자상거래업,동래구,201906,,129.0740251,35.20667236
영업/정상,웅웅웅,소매,전자상거래업,전자상거래업,동래구,201902,,129.0999352,35.19676469
영업/정상,황토마을,소매,전자상거래업,전자상거래업,동래구,202010,,129.1014257,35.20053546
영업/정상,브라운박스,소매,전자상거래업,전자상거래업,동래구,202006,,129.1028575,35.20075566
영업/정상,르마아이엔티,소매,전자상거래업,전자상거래업,동래구,202009,,129.1075634,35.19704883
영업/정상,나훔코퍼레이션,소매,전자상거래업,전자상거래업,동래구,202005,,129.10753,35.1961372
영업/정상,케이에스엠,소매,전자상거래업,전자상거래업,동래구,202208,,129.1099612,35.19811176
영업/정상,하나파트너스,소매,전자상거래업,전자상거래업,동래구,202209,,129.1114491,35.19910578
영업/정상,프롬레이첼,소매,전자상거래업,전자상거래업,동래구,202109,,129.1014957,35.19290949
영업/정상,엔비클로젯,소매,전자상거래업,전자상거래업,동래구,201612,,129.101563,35.19258443
영업/정상,공기정화식물아트가든,소매,전자상거래업,전자상거래업,동래구,202106,,129.1014414,35.19234538
영업/정상,디어포즈(dear paws),소매,전자상거래업,전자상거래업,동래구,202009,,129.0994678,35.19255456
영업/정상,루나문,소매,전자상거래업,전자상거래업,동래구,202202,,129.0996965,35.19430116
영업/정상,주식회사 윤벗, , , ,동래구,202102,,129.0965121,35.20362798
영업/정상,㈜디에스동부대리점,소매,전자상거래업,전자상거래업,동래구,201810,,129.0965121,35.20362798
영업/정상,145커피 구포점,소매,전자상거래업,전자상거래업,북구,202211,,129.0026766,35.20396117
영업/정상,플레르유,소매,전자상거래업,전자상거래업,동래구,201905,,129.0762583,35.20483512
영업/정상,어리틀, , , ,동래구,202301,,129.0718099,35.20672964
영업/정상,미소명과,소매,전자상거래업,전자상거래업,동래구,201602,,129.0737644,35.20435565
영업/정상,에이치에스(H.S),소매,전자상거래업,전자상거래업,동래구,202105,,129.0732877,35.20558835
영업/정상,봉봉하오,소매,전자상거래업,전자상거래업,동래구,202001,,129.0723233,35.20278809
영업/정상,주식회사 수니크, , , ,동래구,201905,,129.0574936,35.20463828
영업/정상,베지나랑공양간 동래점,소매,전자상거래업,전자상거래업,동래구,202201,,129.0681863,35.20748246
영업/정상,이지커피,소매,전자상거래업,전자상거래업,동래구,202107,,129.0681863,35.20748246
영업/정상,꽃다운작업실,소매,전자상거래업,전자상거래업,동래구,202006,,129.0842317,35.21939941
영업/정상,포테상점,소매,전자상거래업,전자상거래업,동래구,202303,,129.0603223,35.19934724
영업/정상,동보당필방,소매,전자상거래업,전자상거래업,동래구,201502,,129.0934426,35.20112162
영업/정상,단아,소매,전자상거래업,전자상거래업,동래구,201905,,129.1085315,35.20049199
영업/정상,마리스윅(marie's wick), , , ,동래구,202209,,129.1077478,35.19433103
영업/정상,BeB(비이비),소매,전자상거래업,전자상거래업,동래구,201702,,129.1008161,35.19504334
영업/정상,드림코리아,소매,전자상거래업,전자상거래업,동래구,202001,,129.0925591,35.20551898
영업/정상,지을컴퍼니, , , ,동래구,202004,,129.0902945,35.20370521
영업/정상,고포통상, , , ,동래구,202304,,129.094156,35.1948039
영업/정상,쉘터(Shelter), , , ,동래구,202011,,129.0964579,35.19498819
영업/정상,초록색돌고래,소매,전자상거래업,전자상거래업,동래구,202209,,129.0964579,35.19498819
영업/정상,원나우(Wonnow),소매,전자상거래업,전자상거래업,동래구,202008,,129.0976009,35.19380811
영업/정상,아이비몰(IB Mall),소매,전자상거래업,전자상거래업,동래구,202011,,129.0976009,35.19380811
영업/정상,우리집,소매,전자상거래업,전자상거래업,동래구,202205,,129.0885955,35.20163724
영업/정상,베베소유,소매,전자상거래업,전자상거래업,동래구,201811,,129.0878691,35.20131773
영업/정상,썬 스토어,소매,전자상거래업,전자상거래업,동래구,202211,,129.0745268,35.20241814
영업/정상,파프리카,소매,전자상거래업,전자상거래업,동래구,202211,,129.0902976,35.19618918
영업/정상,티앤비통상,소매,전자상거래업,전자상거래업,동래구,201908,,129.0882295,35.20546231
영업/정상,냥채가게,소매,전자상거래업,전자상거래업,동래구,202104,,129.0878691,35.20131773
영업/정상,꿀셋마켓,소매,전자상거래업,전자상거래업,동래구,202108,,129.0953076,35.19538377
영업/정상,백억관하우스,소매,전자상거래업,전자상거래업,동래구,202105,,129.0948937,35.19600941
영업/정상,노쌤 매니스,소매,전자상거래업,전자상거래업,동래구,202201,,129.0853437,35.20492638
영업/정상,영이하나(021),소매,전자상거래업,전자상거래업,동래구,202207,,129.0861015,35.20638968
영업/정상,슈슈랜드,소매,전자상거래업,전자상거래업,동래구,202005,,129.0841431,35.19679285
영업/정상,(주)유천상사,소매,전자상거래업,전자상거래업,동래구,201703,,129.0841431,35.19679285
영업/정상,오밀조밀 현공방,소매,전자상거래업,전자상거래업,북구,202301,,129.0381303,35.2167941
영업/정상,주식회사 금영에스, , , ,북구,202107,,129.0191538,35.24321389
영업/정상,운수좋은날, , , ,동래구,201910,,129.0863742,35.19578466
영업/정상,원더풀지,소매,전자상거래업,전자상거래업,동래구,201702,,129.0863742,35.19578466
영업/정상,(주)공간의힘,소매,전자상거래업,전자상거래업,동래구,201903,,129.0887537,35.19439952
영업/정상,수안의료기,소매,전자상거래업,전자상거래업,동래구,201610,,129.0850695,35.20348877
영업/정상,바임즈(VIMES),소매,전자상거래업,전자상거래업,동래구,202008,,129.0843819,35.20336878
영업/정상,로비니, , , ,동래구,202001,,129.0900565,35.19437855
영업/정상,붕어세상, , , ,동래구,201505,,129.0858349,35.21480926
영업/정상,동래읍성누룽지,소매,전자상거래업,전자상거래업,동래구,202104,,129.0881078,35.2147883
영업/정상,오소보조기,소매,전자상거래업,전자상거래업,동래구,202011,,129.0857644,35.20466589
영업/정상,(주)에이아이시큐,소매,전자상거래업,전자상거래업,부산진구,202007,,129.0247612,35.15376799
영업/정상,책방밭개,소매,전자상거래업,전자상거래업,부산진구,202101,,129.0236938,35.15595868
영업/정상,살구자두, , , ,부산진구,202301,,129.0174666,35.15264106
영업/정상,유진상사,소매,전자상거래업,전자상거래업,부산진구,202012,,129.0174666,35.15264106
영업/정상,올팩토리,소매,전자상거래업,전자상거래업,부산진구,202009,,129.0196102,35.15606247
영업/정상,리치앤타임 컴퍼니,소매,전자상거래업,전자상거래업,부산진구,202110,,129.0187257,35.15395162
영업/정상,에메랄드세미콜론,소매,전자상거래업,전자상거래업,부산진구,202104,,129.0205981,35.15174453
영업/정상,청솔뷰티샵,소매,전자상거래업,전자상거래업,부산진구,201507,,129.0206687,35.14912792
영업/정상,제례음식 부산원,소매,전자상거래업,전자상거래업,부산진구,200404,,129.0163225,35.14938848
영업/정상,엔비(NB)무역,소매,전자상거래업,전자상거래업,부산진구,201702,,129.0180278,35.14886481
영업/정상,다담트리,소매,전자상거래업,전자상거래업,부산진구,202002,,129.021151,35.14524523
영업/정상,세컨스테이지,소매,전자상거래업,전자상거래업,부산진구,202003,,129.0159122,35.14485681
영업/정상,카카오케이,소매,전자상거래업,전자상거래업,동래구,201904,,129.0838017,35.2042682
영업/정상,옐로우로드,소매,전자상거래업,전자상거래업,동래구,202001,,129.0803493,35.20290759
영업/정상,열매달하루,소매,전자상거래업,전자상거래업,동래구,201908,,129.0793064,35.20616411
영업/정상,원노운,소매,전자상거래업,전자상거래업,동래구,202201,,129.0824415,35.20551134
영업/정상,아린 코스메틱,소매,전자상거래업,전자상거래업,동래구,201910,,129.0794628,35.21117728
영업/정상,하우즈디자인,소매,전자상거래업,전자상거래업,동래구,202007,,129.0825513,35.2120787
영업/정상,비즈줌,소매,전자상거래업,전자상거래업,동래구,202108,,129.082664,35.21184675
영업/정상,일상이 인생을 바꾼다(DCL),소매,전자상거래업,전자상거래업,동래구,201907,,129.0841856,35.21145676
영업/정상,미싱하는여자,소매,전자상거래업,전자상거래업,동래구,201702,,129.0893364,35.21581926
폐업,날개제과,소매,전자상거래업,전자상거래업,동래구,202205,202302,129.0808408,35.20737931
영업/정상,녹천호텔,소매,전자상거래업,전자상거래업,동래구,202001,,129.0809647,35.22045883
영업/정상,호왕이, , , ,북구,202301,,129.0419865,35.20643596
영업/정상,작은언니,소매,전자상거래업,전자상거래업,동래구,202001,,129.0855785,35.22129375
영업/정상,핫도그샵,소매,전자상거래업,전자상거래업,동래구,201505,,129.0855785,35.22129375
영업/정상,위드위브, , , ,북구,202212,,129.0381303,35.2167941
영업/정상,샵 유니버스,소매,전자상거래업,전자상거래업,동래구,202302,,129.083505,35.21797749
폐업,무지개,외식,한식음식점,한식 일반 음식점업,사하구,200301,202303,129.0058107,35.08416107
폐업,토종족발집,외식,한식음식점,한식 일반 음식점업,기장군,199205,202301,129.2147143,35.24101777
폐업,남해 숯불장어구이,외식,한식음식점,한식 일반 음식점업,연제구,200202,202302,129.0799863,35.18737305
폐업,파티코어,외식,양식음식점,서양식 음식점업,기장군,199206,202301,129.2416758,35.23992857
폐업,샌드리아,외식,분식전문점,기타 간이 음식점업,해운대구,200905,202301,129.1728232,35.17676367
폐업,가이스키친,외식,한식음식점,한식 일반 음식점업,해운대구,200905,202304,129.1748201,35.17164058
폐업,부타돈카츠 부산시청점,외식,양식음식점,서양식 음식점업,연제구,201801,202304,129.0765666,35.18101917
영업/정상,동방인테리어디자인, , , ,강서구,202209,,128.9324954,35.20263943
영업/정상,주식회사 성원축산유통,소매,전자상거래업,전자상거래업,강서구,201908,,128.9128805,35.19516314
영업/정상,케이에스 컴퍼니, , , ,금정구,202110,,129.0865819,35.23020084
영업/정상,헤어살롱 이루다 2호점,소매,전자상거래업,전자상거래업,금정구,202008,,129.0865491,35.23007212
영업/정상,소울메이트(침대),소매,전자상거래업,전자상거래업,금정구,201002,,129.1217571,35.23052699
영업/정상,대명무역,소매,전자상거래업,전자상거래업,금정구,202211,,129.1168918,35.22635709
영업/정상,주식회사 앤나우,소매,전자상거래업,전자상거래업,금정구,202304,,129.1165479,35.22544988
영업/정상,우주산업,소매,전자상거래업,전자상거래업,강서구,201712,,128.9893405,35.22337266
영업/정상,허니솝,소매,전자상거래업,전자상거래업,강서구,200906,,128.9848769,35.21767043
영업/정상,꽃담마켓,소매,전자상거래업,전자상거래업,강서구,202202,,128.9901885,35.21967673
영업/정상,에이원,소매,전자상거래업,전자상거래업,강서구,201811,,128.9793126,35.21838732
영업/정상,데코빔(DECOBEAM),소매,전자상거래업,전자상거래업,강서구,201703,,128.9767854,35.21737859
영업/정상,주식회사 코비아,소매,전자상거래업,전자상거래업,강서구,201907,,128.9767073,35.21621133
영업/정상,이벤트제이,소매,전자상거래업,전자상거래업,강서구,201711,,128.9574562,35.21689171
영업/정상,지앤씨(G-AUDIO), , , ,강서구,201702,,128.9658994,35.21655301
영업/정상,가든케어,소매,전자상거래업,전자상거래업,강서구,202011,,128.9687661,35.21769483
영업/정상,유림토탈,소매,전자상거래업,전자상거래업,강서구,202102,,128.9705222,35.21734381
영업/정상,(주) 더도이종가집,소매,전자상거래업,전자상거래업,강서구,202103,,128.9721064,35.21810885
영업/정상,아이손,소매,전자상거래업,전자상거래업,강서구,202208,,128.9468489,35.21453507
영업/정상,영인에스씨아이(영인SCI),소매,전자상거래업,전자상거래업,강서구,201905,,128.9867792,35.21500241
영업/정상,정원식품,소매,전자상거래업,전자상거래업,강서구,201905,,128.9776955,35.20823711
영업/정상,탑메드,소매,전자상거래업,전자상거래업,강서구,201005,,128.9477606,35.19871428
영업/정상,농업회사법인 복남매푸드 주식회사,소매,전자상거래업,전자상거래업,강서구,201905,,128.9244657,35.16901701
영업/정상,주식회사 바이오명륜,소매,전자상거래업,전자상거래업,금정구,201409,,129.0856538,35.22704771
영업/정상,에이에스티(AST), , , ,금정구,202103,,129.0868634,35.23434232
영업/정상,위드,소매,전자상거래업,전자상거래업,금정구,202011,,129.0868634,35.23434232
영업/정상,듀아마켓,소매,전자상거래업,전자상거래업,금정구,201807,,129.0852369,35.23531832
영업/정상,리스펙뮤직,소매,전자상거래업,전자상거래업,금정구,202102,,129.0856289,35.23400918
영업/정상,큐아이,소매,전자상거래업,전자상거래업,금정구,200909,,129.0889418,35.23340627
영업/정상,스튜디오305,소매,전자상거래업,전자상거래업,금정구,201807,,129.0885402,35.23272095
영업/정상,도담 건축디자인,소매,전자상거래업,전자상거래업,금정구,202210,,129.0899582,35.24026904
영업/정상,다.인(DA.IN), , , ,금정구,202009,,129.0901847,35.23633563
영업/정상,제이투민,소매,전자상거래업,전자상거래업,금정구,201708,,129.0901847,35.23633563
